date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.824,0,0.412
2026-02-26,1.037,0,0.518
2026-02-27,0.657,0,0.328
2026-03-03,1.355,0,0.678
2026-03-04,1.762,0,0.881
2026-03-05,0.0,1,0.5
2026-03-06,0.0,0,0.0
2026-03-09,0.613,0,0.306
2026-03-10,0.0,1,0.5
2026-03-11,0.0,0,0.0
2026-03-12,0.0,0,0.0
2026-03-13,0.0,0,0.0
2026-03-16,0.599,0,0.3
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,1.209,0,0.604
2026-03-20,0.0,0,0.0
2026-03-23,1.39,1,1.195
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.984,0,0.492
2026-03-27,0.0,0,0.0
2026-03-30,0.759,0,0.38
2026-03-31,1.089,0,0.544
2026-04-01,0.0,0,0.0
2026-04-02,1.357,0,0.678
2026-04-03,0.722,0,0.361
2026-04-06,0.0,0,0.0
2026-04-07,0.0,0,0.0
2026-04-08,0.0,1,0.5
2026-04-09,1.047,0,0.524
2026-04-10,0.0,0,0.0
2026-04-13,0.783,0,0.392
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,1.132,0,0.566
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,1.093,0,0.546
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,1.151,0,0.576
2026-05-04,0.0,1,0.5
2026-05-06,1.653,0,0.826
2026-05-07,0.0,0,0.0
2026-05-08,0.899,1,0.95
2026-05-11,0.983,0,0.492
2026-05-12,0.0,0,0.0
2026-05-13,0.854,0,0.427
2026-05-14,0.0,0,0.0
2026-05-15,1.033,0,0.516
2026-05-18,0.839,0,0.42
2026-05-19,0.0,0,0.0
2026-05-20,1.092,0,0.546
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
