date,title,sentiment_score,positive_count,negative_count,source
2026-03-23,코스피 반등 뒤 숨은 불안…공매도 타깃 된 금융·소재주,-0.165,1,1,https://www.etoday.co.kr/news/view/2567689
2026-03-23,마이너스 종목만 쏙쏙 골라 담은 개미들 ‘눈물’...중동 전쟁 투자 성...,-0.261,0,1,https://www.sedaily.com/article/20022581?ref=naver
2026-03-22,중동전쟁 후 삼성전자·하이닉스 담았지만⋯개인 투자자 '울상',-0.261,0,1,http://www.inews24.com/view/1951967
2026-03-22,“상법 시행 전 마지막 판”…주총 앞두고 경영권 방어 고심 확산,0.0,0,0,https://www.seoul.co.kr/news/economy/2026/03/22/20260322500094?wlog_tag3=naver
2026-03-22,IT·의료 '맑음' 경기소비재 '흐림'···대전 상장사 지난주 성적표는?,0.0,1,1,http://www.hellodd.com/news/articleView.html?idxno=111222
2026-03-22,"중동 리스크에 갈린 성적표…외국인은 선방, 개인은 ‘지수 밑돌아’ [...",-0.322,0,1,https://www.sedaily.com/article/20022368?ref=naver
2026-03-22,중동 전쟁 이후 외국인 수익률 방어…개인은 부진,-0.261,0,1,https://www.sentv.co.kr/article/view/sentv202603220010
2026-03-22,중동 전쟁 이후 투자 성적표…외국인 선방·개인은 '울상',-0.261,0,1,https://news.sbs.co.kr/news/endPage.do?news_id=N1008486913&plink=ORI&cooper=NAVER
2026-03-22,개미 담은 종목 10개 중 8개 ‘마이너스’… 코스피보다 더 깨졌다,0.165,1,1,https://www.dt.co.kr/article/12052966?ref=naver
2026-03-22,외인 웃고 개미만 물렸다…중동 전쟁 뒤 엇갈린 ‘투자 성적표’,-0.261,0,1,https://biz.heraldcorp.com/article/10699719?ref=naver
2026-03-22,[동정] 정재예 춘천시의원,0.0,0,0,https://www.kwnews.co.kr/page/view/2026032208504923805
2026-03-22,"""개미 몰린 종목 10개 중 8개 하락…왜 이런 일이""",-0.261,0,1,https://www.kizmom.com/news/articleView.html?idxno=108595
2026-03-22,'전쟁 공포' 뚫고 들어갔는데…사는 족족 마이너스 '비명',0.0,1,1,http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202603220030&t=NN
2026-03-22,"KCC의 극과 극 비교체험, 소노 12승 1패와 삼성 1승 11패",0.0,0,0,
2026-03-21,"제주소년원, 희망드림 장학금 전달식 가져",0.0,0,0,http://www.lawissue.co.kr/view.php?ud=2026032117141964059a8c8bf58f_12
2026-03-21,"KT&G, 궐련형 전자담배 릴 에이블 전용스틱 '에임(AIIM)' 브랜드로 통합",0.0,0,0,http://www.econonews.co.kr/news/articleView.html?idxno=432006
2026-03-21,"KT&G 상상마당, 예비 작가 기획전 '아티스타트' 전시 개최",0.0,0,0,http://www.bizwnews.com/news/articleView.html?idxno=129178
2026-03-21,"여자 AVC 챔피언스리그, 2025~26 V리그 우승팀 출전 유력",0.0,0,0,https://www.joongang.co.kr/article/25413609
2026-03-21,코스피 상승 이끈 상법개정…주총서 '꼼수' 주의보[계좌부활전],0.261,1,0,https://www.nocutnews.co.kr/news/6488508?utm_source=naver&utm_medium=article&utm_campaign=20260321050037
2026-03-24,"밴드 KIK(킥), 아시아 4개국 날았다···아시아 투어 성료로 ‘글로벌 ...",0.0,0,0,https://sports.khan.co.kr/article/202603240439003?pt=nv
2026-03-24,춘천 '책의 도시' 선포…독서 문화 콘텐츠 확산 첫발,0.0,0,0,https://www.kado.net/news/articleView.html?idxno=2040416
2026-03-23,"프로농구 정관장의 '영원한 11번' 양희종, 코치로 변신해 팀 복귀",0.0,0,0,https://www.news1.kr/sports/basketball/6111223
2026-03-23,"KT&G, 친환경 뷰티 창업가 발굴 '2026 코코챌린지' 참가자 모집",0.0,0,0,http://www.worktoday.co.kr/news/articleView.html?idxno=82895
2026-03-23,[브리프]삼립 배스킨라빈스 오뚜기 풀무원 매일유업 外,0.0,0,0,http://www.biztribune.co.kr/news/articleView.html?idxno=351032
2026-03-23,"“이게 낭만이지” 정관장 복귀한 양희종, 코치로 새 출발",0.0,0,0,https://www.seoul.co.kr/news/sport/basketball/2026/03/23/20260323500274?wlog_tag3=naver
2026-03-23,"KT&G, 뷰티 ESG 확대…본업 환경 이슈는 과제",0.0,0,0,http://www.4th.kr/news/articleView.html?idxno=2109417
2026-03-23,"KT&G, 친환경 뷰티 창업 공모전 '코코챌린지' 참가자 모집",0.0,0,0,http://www.kdfnews.com/news/articleView.html?idxno=180650
2026-03-23,[포토뉴스] 춘천시 '책의 도시 선포식',0.0,0,0,https://www.kwnews.co.kr/page/view/2026032318024404233
2026-03-23,[식음료 소식] KT&Gㆍ풀무원ㆍBBQ,0.0,0,0,http://www.smarttimes.co.kr/news/articleView.html?idxno=43991
2026-03-23,[단독] '1조 초대박' 터졌다…해외서 인기 폭발한 '국민담배',0.0,0,0,https://www.hankyung.com/article/2026032308031
2026-03-23,"KT&G 상상마당, 친환경 화장품 창업 공모전 개최",0.0,0,0,https://www.seoulfn.com/news/articleView.html?idxno=624346
2026-03-23,상반기 채용시장 기회의 문 활짝 … 군 경력이 무기다,0.0,0,0,https://kookbang.dema.mil.kr/newsWeb/20260324/4/ATCE_CTGR_0030040000/view.do
2026-03-23,'영구결번 코치' 양희종 정관장 복귀…플레이오프 앞두고 전력 보강,0.0,0,0,http://www.maniareport.com/view.php?ud=2026032315210891296cf2d78c68_19
2026-03-23,"“금주 안에 도장 찍는다” 정관장 레전드 양희종, 친정팀 코치로 복귀",0.0,0,0,https://www.sportsworldi.com/newsView/20260323516513
2026-03-23,"국민연금, 경영권 분쟁서 통상 회사 편인데... 고려아연·대한항공·한국...",0.0,0,0,https://biz.chosun.com/stock/market_trend/2026/03/23/SZXWGKLCCFG2ZEBQS3U4HJ3M7Y/?utm_source=naver&utm_medium=original&utm_campaign=biz
2026-03-23,"KT&G 상상마당, 친환경 뷰티 인재 발굴 나선다",0.0,0,0,https://www.thepublic.kr/news/articleView.html?idxno=298370
2026-03-23,"'영구결번' 양희종, 코치로 프로농구 정관장 복귀한다",0.0,0,0,https://www.newsis.com/view/NISX20260323_0003560221
2026-03-23,"KT&G, '2026 코코챌린지' 참가자 모집",0.0,0,0,http://www.whitepaper.co.kr/news/articleView.html?idxno=259904
2026-03-23,[KFE 유통로그]BAT·KT&G·정관장,0.0,0,0,https://www.kfenews.co.kr/news/articleView.html?idxno=655907
2026-03-23,"KT&G, 친환경 뷰티 창업가 발굴 ‘2026 코코챌린지’ 참가자 모집",0.0,0,0,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288795921708
2026-03-23,"KT&G상상마당, 친환경 뷰티 창업 지원…'코코챌린지' 진행",0.0,0,0,http://www.smedaily.co.kr/news/articleView.html?idxno=354238
2026-03-23,[유통가 뉴스픽] 신세계그룹·CJ온스타일·롯데홈쇼핑·KT&G,0.0,0,0,https://www.ajunews.com/view/20260323142710458
2026-03-23,"""독서가 도시의 변화를 만들 것""…'책의 도시 춘천' 선포식",0.0,0,0,https://www.kado.net/news/articleView.html?idxno=2040306
2026-03-23,[거래소 외국인] 삼성전자 또 팔았다…방산·금융으로 대이동,0.322,1,0,https://www.pinpointnews.co.kr/news/articleView.html?idxno=439190
2026-03-23,주총 끝물 70% '무계획'…자사주 눈치싸움 치열,0.0,0,0,https://www.newsway.co.kr/news/view?ud=2026032316035223355
2026-03-23,"양희종, 정관장 코치로 복귀",0.0,0,0,https://mdtoday.co.kr/news/view/1065597093381447
2026-03-23,"[굿모닝! 카드뉴스] KT&G, 글로벌 환경경영 리더십 선도",0.0,0,0,https://www.goodkyung.com/news/articleView.html?idxno=284819
2026-03-23,[유통 브리프] SPC삼립 대상그룹 KGC인삼공사 동원F&B 外,0.0,0,0,https://www.s-journal.co.kr/news/articleView.html?idxno=39644
2026-03-23,"'영구결번' 양희종, 프로농구 정관장 코치로 복귀...허훈은 부상 이탈",0.0,0,0,https://www.joongang.co.kr/article/25414040
2026-03-23,"KT&G, '코코챌린지' 참가자 모집…전문 멘토링 지원",0.0,0,0,https://www.m-i.kr/news/articleView.html?idxno=1356827
2026-03-23,"KT&G 상상마당, '2026 코코챌린지' 공모…친환경 뷰티 창업가 발굴",0.0,0,0,https://www.100ssd.co.kr/news/articleView.html?idxno=207260
2026-03-23,"KT&G, 친환경 뷰티 창업가 키운다…'코코챌린지' 참가자 모집",0.322,1,0,https://www.ccdn.co.kr/news/articleView.html?idxno=1069172
2026-03-23,"프로농구 정관장 ‘원클럽맨’ 양희종, 코칭스태프 합류",0.0,0,0,https://www.munhwa.com/article/11576664?ref=naver
2026-03-23,KOSPI 200 Closing Price List-3,0.0,0,0,https://en.yna.co.kr/view/AEN20260323008900320?input=2106m
2026-03-23,"""영구결번 11번"" 양희종, 정관장 코치로 약 3년 만에 복귀",0.0,0,0,https://www.topstarnews.net/news/articleView.html?idxno=16013845
2026-03-23,"'영구결번 11번' 양희종, 프로농구 정관장 코치로 돌아온다",0.0,0,0,https://www.yna.co.kr/view/AKR20260323114100007?input=1195m
2026-03-23,"KT&G, 친환경 뷰티 창업 공모전 ‘코코챌린지’ 진행…참가자 모집",0.0,0,0,https://www.mk.co.kr/article/11995549
2026-03-23,"[오늘의 유통街] 오뚜기, '제4회 오뚜기 일러스트레이션 공모전' 접수 개...",0.0,0,0,https://www.financialpost.co.kr/news/articleView.html?idxno=252578
2026-03-23,"KT&G, 친환경 화장품 창업 공모",0.0,0,0,https://www.ccdailynews.com/news/articleView.html?idxno=2405013
2026-03-23,"[POP!이벤트] bhc, 청년 세대의 꿈과 도전을 응원하는 '별 하나 페스티벌...",0.0,0,0,http://www.popcornnews.net/news/articleView.html?idxno=115953
2026-03-23,[대전상장기업지수] 시총 89조 규모... 빛과전자·계룡건설 '급등',0.408,1,0,https://www.ggilbo.com/news/articleView.html?idxno=1148266
2026-03-23,"KT&G 상상마당, '코코챌린지' 공모…친환경 뷰티 창업 지원",0.0,0,0,https://www.etnews.com/20260323000247
