ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
66970,210000,40,210500,806,211000,381,211500,42,212000,2,209500,198,209000,1618,208500,342,208000,634,207500,275,1271,3067,0.4140156754255094,500,0.2386634844868621,0.0645582001954204,2026-05-06 09:00:30
66970,214500,56,215000,482,215500,12,216000,109,216500,280,214000,126,213500,598,213000,874,212500,554,212000,805,939,2957,0.517967145789225,500,0.2336448598130731,0.0426107541425681,2026-05-06 09:18:18
66970,208500,749,209000,342,209500,110,210000,435,210500,46,208000,325,207500,377,207000,566,206500,291,206000,1556,1682,3115,0.2987283718984809,500,0.2403846153846038,0.1043338683784772,2026-05-06 09:34:48
66970,207500,285,208000,187,208500,510,209000,5,209500,28,207000,2001,206500,1741,206000,1683,205500,995,205000,3161,1015,9581,0.8084182710449146,500,0.2415458937197951,0.2088508506416774,2026-05-06 09:43:46
66970,208000,218,208500,52,209000,182,209500,139,210000,509,207500,660,207000,1347,206500,1683,206000,3372,205500,1281,1100,8343,0.7670231917814603,500,0.2409638554216751,0.0791082344479454,2026-05-06 09:52:37
66970,208500,207,209000,260,209500,177,210000,902,210500,87,208000,353,207500,1110,207000,2071,206500,2344,206000,4281,1633,10159,0.7230325644498617,500,0.2403846153846038,0.0347475145191113,2026-05-06 10:08:51
66970,210000,789,210500,92,211000,355,211500,691,212000,1094,209500,87,209000,575,208500,293,208000,143,207500,895,3021,1993,-0.2050259274028619,500,0.2386634844868621,0.0436527847463941,2026-05-06 10:16:47
66970,211000,419,211500,514,212000,1028,212500,425,213000,912,210500,1015,210000,404,209500,592,209000,554,208500,356,3298,2921,-0.0606206785655883,500,0.2375296912113901,0.3474837384445481,2026-05-06 10:24:43
66970,212000,61,212500,541,213000,805,213500,590,214000,1782,211500,38,211000,739,210500,502,210000,644,209500,225,3779,2148,-0.2751813733756113,500,0.2364066193853315,0.0176908752326923,2026-05-06 10:32:24
66970,214500,67,215000,555,215500,703,216000,1766,216500,713,214000,3308,213500,582,213000,376,212500,127,212000,315,3804,4708,0.1062030075186722,500,0.2336448598130731,0.702633814781855,2026-05-06 10:41:02
66970,214500,260,215000,514,215500,855,216000,1764,216500,713,214000,426,213500,406,213000,638,212500,250,212000,370,4106,2090,-0.3253712072299461,500,0.2336448598130731,0.203827751195197,2026-05-06 10:49:37
