year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,82321576910.0,0.0,82321576910.0,,,,,0.0,0.0
2025,Q2,145719620317.0,0.0,63398043407.0,,,,-0.22987331163114866,-0.7071067811865475,-1.0
2025,Q3,181185099551.0,0.0,35465479234.0,,,,-0.4405903190683621,-1.0575938562538558,-2.0
2025,Q4,514438778298.0,315580583310.0,333253678747.0,,,,8.396564939901243,1.4852930772383879,-1.0
2026,Q1,120402536595.0,0.0,120402536595.0,,,0.46258783072915266,-0.6387060540555731,-0.13150977654542487,-1.0
