date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio,personal_net_buy,inst_net_value,foreign_net_value
2018-07-26,209000.0,37175.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-07-27,215500.0,44328.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-07-30,221500.0,36129.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-07-31,222500.0,32084.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-01,223000.0,17186.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-02,214500.0,28712.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-03,215000.0,20363.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-06,213000.0,14843.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-07,209000.0,32215.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-08,204500.0,26860.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,,,,
2018-08-09,204500.0,33837.0,0.0,0.0,-0.0,0.0,-0.076099,0.0,ohlcv_proxy,,,,
2018-08-10,208500.0,14960.0,0.0,0.0,-0.0,0.0,-0.027043,0.0,ohlcv_proxy,,,,
2018-08-13,202000.0,30039.0,0.0,0.0,-0.0,0.0,-0.02356,0.0,ohlcv_proxy,,,,
2018-08-14,203500.0,16943.0,0.0,0.0,-0.0,0.0,-0.021916,0.0,ohlcv_proxy,,,,
2018-08-16,198000.0,21318.0,0.0,0.0,-0.0,0.0,-0.031109,0.0,ohlcv_proxy,,,,
2018-08-17,199000.0,46663.0,0.0,0.0,-0.0,0.0,-0.031661,0.0,ohlcv_proxy,,,,
2018-08-20,199000.0,21011.0,0.0,0.0,-0.0,0.0,-0.035786,0.0,ohlcv_proxy,,,,
2018-08-21,199500.0,30693.0,0.0,0.0,-0.0,0.0,-0.042812,0.0,ohlcv_proxy,,,,
2018-08-22,187000.0,114151.0,0.0,0.0,-0.0,-0.1,-0.05834,0.1,ohlcv_proxy,,,,
2018-08-23,177000.0,66146.0,0.0,0.0,-0.0,-0.2,-0.065694,0.1,ohlcv_proxy,,,,
2018-08-24,182500.0,61610.0,0.0,0.0,-0.0,-0.1,-0.070788,0.1,ohlcv_proxy,,,,
2018-08-27,180000.0,40291.0,0.0,0.0,-0.0,-0.1,-0.06917,0.1,ohlcv_proxy,,,,
2018-08-28,182500.0,22599.0,0.0,0.0,-0.0,-0.1,-0.069434,0.1,ohlcv_proxy,,,,
2018-08-29,183000.0,32022.0,0.0,0.0,-0.0,-0.1,-0.071869,0.1,ohlcv_proxy,,,,
2018-08-30,189000.0,46902.0,0.0,0.0,-0.0,-0.1,-0.0509,0.1,ohlcv_proxy,,,,
2018-08-31,190000.0,19820.0,0.0,0.0,-0.0,-0.1,-0.040016,0.1,ohlcv_proxy,,,,
2018-09-03,184000.0,34419.0,0.0,0.0,-0.0,-0.1,-0.029284,0.1,ohlcv_proxy,,,,
2018-09-04,184000.0,28664.0,0.0,0.0,-0.0,-0.1,-0.024885,0.1,ohlcv_proxy,,,,
