date,name,position,change_dir,shares_before,shares_after,change_amount
2024-11-04,김창구,,,0,0,0
2024-11-04,김경필,,,0,0,0
2024-11-04,황서연,,,0,0,0
2024-11-04,박상균,,,0,0,0
2024-11-04,박춘성,,,0,0,0
2024-11-18,김경필,,,0,0,0
2024-11-18,황서연,,,0,0,0
2024-11-18,구성희,,,0,0,0
2024-11-18,박상균,,,0,0,0
2024-11-18,박춘성,,,0,0,0
2025-02-24,황서연,,,0,0,0
2025-06-25,구성희,,,0,0,0
2025-06-25,김경필,,,0,0,0
2025-10-01,박상균,,,0,0,0
2025-10-02,유병은,,,0,0,0
2025-11-04,박춘성,,,0,0,0
2025-12-30,박상균,,,0,0,0
2025-12-30,박춘성,,,0,0,0
2025-12-30,유병은,,,0,0,0
2025-12-30,황서연,,,0,0,0
2025-12-30,구성희,,,0,0,0
2025-12-30,김경필,,,0,0,0
2026-04-20,황서연,,,0,0,0
2026-04-20,박춘성,,,0,0,0
2026-04-20,김정희,,,0,0,0
2026-04-20,이용진,,,0,0,0
2026-04-20,구성희,,,0,0,0
2026-04-20,박상균,,,0,0,0
2024-11-04,김창구,,,0,0,0
2024-11-04,김경필,,,0,0,0
2024-11-04,황서연,,,0,0,0
2024-11-04,박상균,,,0,0,0
2024-11-04,박춘성,,,0,0,0
2024-11-18,김경필,,,0,0,0
2024-11-18,황서연,,,0,0,0
2024-11-18,박춘성,,,0,0,0
2024-11-18,박상균,,,0,0,0
2024-11-18,구성희,,,0,0,0
2025-02-24,황서연,,,0,0,0
2025-06-25,김경필,,,0,0,0
2025-06-25,구성희,,,0,0,0
2025-10-01,박상균,,,0,0,0
2025-10-02,유병은,,,0,0,0
2025-11-04,박춘성,,,0,0,0
2025-12-30,유병은,,,0,0,0
2025-12-30,박춘성,,,0,0,0
2025-12-30,황서연,,,0,0,0
2025-12-30,김경필,,,0,0,0
2025-12-30,박상균,,,0,0,0
2025-12-30,구성희,,,0,0,0
2026-04-20,황서연,,,0,0,0
2026-04-20,박춘성,,,0,0,0
2026-04-20,김정희,,,0,0,0
2026-04-20,이용진,,,0,0,0
2026-04-20,구성희,,,0,0,0
2026-04-20,박상균,,,0,0,0
