year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q4,20686125141.0,29353571296.0,254613180231.0,219316249770.0,20686125141.0,254613180231.0,,,,0.0,0.0
2026,Q1,9223750516.0,0.0,90914250683.0,0.0,9223750516.0,90914250683.0,,,-0.5541093146672268,-0.7071067811865475,-1.0
