date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-27,LS전선,,,0,0,0
2024-05-29,LS전선,,,0,0,0
2024-06-03,LS전선,,,0,0,0
2024-06-04,LS전선,,,0,0,0
2024-06-10,LS전선,,,0,0,0
2024-06-14,LS전선,,,0,0,0
2024-06-20,LS전선,,,0,0,0
2024-06-25,LS전선,,,0,0,0
2024-06-26,LS전선,,,0,0,0
2024-07-02,LS전선,,,0,0,0
2024-07-03,LS전선,,,0,0,0
2024-07-04,LS전선,,,0,0,0
2024-07-05,LS전선,,,0,0,0
2024-07-08,LS전선,,,0,0,0
2024-07-10,LS전선,,,0,0,0
2024-07-11,LS전선,,,0,0,0
2024-07-16,LS전선,,,0,0,0
2024-07-18,LS전선,,,0,0,0
2024-07-19,LS전선,,,0,0,0
2024-07-22,LS전선,,,0,0,0
2024-07-30,LS전선,,,0,0,0
2024-07-31,LS전선,,,0,0,0
2024-08-05,LS전선,,,0,0,0
2024-08-12,LS전선,,,0,0,0
2024-08-26,LS전선,,,0,0,0
2024-08-30,LS전선,,,0,0,0
2024-09-03,LS전선,,,0,0,0
2024-09-06,LS전선,,,0,0,0
2024-09-10,LS전선,,,0,0,0
2024-09-12,LS전선,,,0,0,0
2024-09-23,LS전선,,,0,0,0
2024-09-24,LS전선,,,0,0,0
2024-10-22,LS전선,,,0,0,0
2025-07-18,LS전선,,,0,0,0
2025-08-14,LS전선,,,0,0,0
2025-11-27,구자은,,,0,0,0
2026-03-13,구자은,,,0,0,0
2024-07-22,LS전선,,,0,0,0
2024-07-30,LS전선,,,0,0,0
2024-07-31,LS전선,,,0,0,0
2024-08-05,LS전선,,,0,0,0
2024-08-12,LS전선,,,0,0,0
2024-08-26,LS전선,,,0,0,0
2024-08-30,LS전선,,,0,0,0
2024-09-03,LS전선,,,0,0,0
2024-09-06,LS전선,,,0,0,0
2024-09-10,LS전선,,,0,0,0
2024-09-12,LS전선,,,0,0,0
2024-09-23,LS전선,,,0,0,0
2024-09-24,LS전선,,,0,0,0
2024-10-22,LS전선,,,0,0,0
2025-07-18,LS전선,,,0,0,0
2025-08-14,LS전선,,,0,0,0
2025-11-27,구자은,,,0,0,0
2026-03-13,구자은,,,0,0,0
2026-06-29,구자은,,,0,0,0
2026-07-01,구자은,,,0,0,0
