date,name,position,change_dir,shares_before,shares_after,change_amount
2024-04-23,서수동,,,0,0,0
2024-04-23,여은석,,,0,0,0
2024-04-23,권동찬,,,0,0,0
2024-05-07,오종원,,,0,0,0
2024-06-10,김종민,,,0,0,0
2024-06-10,은상영,,,0,0,0
2024-06-28,여은석,,,0,0,0
2024-06-28,권동찬,,,0,0,0
2024-07-10,곽종욱,,,0,0,0
2024-07-10,김종민,,,0,0,0
2024-07-10,은상영,,,0,0,0
2024-07-29,여은석,,,0,0,0
2024-07-29,권동찬,,,0,0,0
2024-08-07,최연묵,,,0,0,0
2024-08-07,은상영,,,0,0,0
2024-08-19,김종민,,,0,0,0
2024-08-27,여은석,,,0,0,0
2024-08-27,권동찬,,,0,0,0
2024-09-06,은상영,,,0,0,0
2024-09-27,여은석,,,0,0,0
2024-09-27,권동찬,,,0,0,0
2024-10-10,은상영,,,0,0,0
2024-10-28,여은석,,,0,0,0
2024-10-28,권동찬,,,0,0,0
2024-11-08,은상영,,,0,0,0
2024-11-28,여은석,,,0,0,0
2024-11-28,권동찬,,,0,0,0
2024-12-19,김용범,,,0,0,0
2024-12-20,은상영,,,0,0,0
2025-01-02,여은석,,,0,0,0
2025-01-02,권동찬,,,0,0,0
2025-01-10,은상영,,,0,0,0
2025-01-31,여은석,,,0,0,0
2025-01-31,권동찬,,,0,0,0
2025-02-07,이오성,,,0,0,0
2025-02-07,은상영,,,0,0,0
2025-02-28,여은석,,,0,0,0
2025-02-28,이오성,,,0,0,0
2025-02-28,권동찬,,,0,0,0
2025-03-12,은상영,,,0,0,0
2025-03-26,여은석,,,0,0,0
2025-03-26,권동찬,,,0,0,0
2025-03-26,김종민,,,0,0,0
2025-04-09,은상영,,,0,0,0
2025-04-14,오종원,,,0,0,0
2025-04-30,여은석,,,0,0,0
2025-04-30,권동찬,,,0,0,0
2025-05-02,여은석,,,0,0,0
2025-05-02,은상영,,,0,0,0
2025-05-02,김종민,,,0,0,0
2025-05-02,권동찬,,,0,0,0
2025-05-13,서수동,,,0,0,0
2025-05-13,은상영,,,0,0,0
