date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-02-01,0.4474,0.1545,0,1.4161,price_proxy,,,,
2016-02-02,0.4821,0.154,0,0.4904,price_proxy,,,,
2016-02-03,0.4856,0.1596,0,1.0482,price_proxy,,,,
2016-02-04,0.5617,0.1697,0,1.5971,price_proxy,,,,
2016-02-05,0.7243,0.1681,0,0.9017,price_proxy,,,,
2016-02-11,0.584,0.1722,0,0.8563,price_proxy,,,,
2016-02-12,0.464,0.1818,0,1.1166,price_proxy,,,,
2016-02-15,0.4593,0.185,0,0.5533,price_proxy,,,,
2016-02-16,0.315,0.1824,0,0.6332,price_proxy,,,,
2016-02-17,0.3011,0.1822,0,0.9857,price_proxy,,,,
2016-02-18,0.405,0.1807,0,0.7558,price_proxy,,,,
2016-02-19,0.4939,0.1807,0,0.4735,price_proxy,,,,
2016-02-22,0.4347,0.1799,0,0.408,price_proxy,,,,
2016-02-23,0.41,0.1798,0,0.8655,price_proxy,,,,
2016-02-24,0.3681,0.1842,0,1.3424,price_proxy,,,,
2016-02-25,0.4063,0.1786,0,1.1449,price_proxy,,,,
2016-02-26,0.4141,0.178,0,0.5446,price_proxy,,,,
2016-02-29,0.4448,0.1752,0,0.3288,price_proxy,,,,
2016-03-02,0.6099,0.1849,0,1.0398,price_proxy,,,,
2016-03-03,0.8218,0.1675,0,1.8044,price_proxy,,,,
2016-03-04,0.8201,0.1694,0,1.5567,price_proxy,,,,
2016-03-07,0.8077,0.1708,0,0.9141,price_proxy,,,,
2016-03-08,0.8502,0.1712,0,1.7274,price_proxy,,,,
2016-03-09,0.7024,0.1559,0,0.7892,price_proxy,,,,
2016-03-10,0.5226,0.1594,0,1.0428,price_proxy,,,,
2016-03-11,0.4344,0.1535,0,0.6525,price_proxy,,,,
2016-03-14,0.425,0.1406,0,0.7393,price_proxy,,,,
2016-03-15,0.398,0.1386,0,0.5907,price_proxy,,,,
2016-03-16,0.4081,0.138,0,0.5629,price_proxy,,,,
2016-03-17,0.4441,0.1366,0,0.5902,price_proxy,,,,
2016-03-18,0.4294,0.1377,0,0.6624,price_proxy,,,,
2016-03-21,0.4509,0.1371,0,0.6076,price_proxy,,,,
2016-03-22,0.4236,0.1371,0,0.5018,price_proxy,,,,
2016-03-23,0.3669,0.1391,0,0.9932,price_proxy,,,,
2016-03-24,0.4022,0.1292,0,0.3863,price_proxy,,,,
2016-03-25,0.4649,0.125,0,0.5298,price_proxy,,,,
2016-03-28,0.5385,0.1262,0,0.7428,price_proxy,,,,
2016-03-29,0.4765,0.1295,0,0.7089,price_proxy,,,,
2016-03-30,0.5364,0.113,0,0.3941,price_proxy,,,,
2016-03-31,0.5121,0.0972,0,0.4227,price_proxy,,,,
2016-04-01,0.4434,0.0888,0,0.968,price_proxy,,,,
2016-04-04,0.4652,0.0992,0,0.8498,price_proxy,,,,
2016-04-05,0.5714,0.0965,0,1.2669,price_proxy,,,,
2016-04-06,0.5417,0.0973,0,0.8114,price_proxy,,,,
2016-04-07,0.5451,0.0915,0,0.5478,price_proxy,,,,
2016-04-08,0.6166,0.0928,0,0.5319,price_proxy,,,,
2016-04-11,0.4823,0.0947,0,0.936,price_proxy,,,,
2016-04-12,0.4195,0.0916,0,0.5667,price_proxy,,,,
2016-04-14,0.4474,0.0916,0,0.9006,price_proxy,,,,
2016-04-15,0.5324,0.099,0,1.5945,price_proxy,,,,
2016-04-18,0.5261,0.0978,0,2.3997,price_proxy,,,,
2016-04-19,0.6431,0.1009,0,2.1426,price_proxy,,,,
2016-04-20,0.6437,0.1012,0,1.4352,price_proxy,,,,
2016-04-21,0.6259,0.0952,0,1.3172,price_proxy,,,,
2016-04-22,0.5376,0.0959,0,0.7293,price_proxy,,,,
2016-04-25,0.5086,0.0952,0,0.7516,price_proxy,,,,
2016-04-26,0.4082,0.0947,0,1.0431,price_proxy,,,,
2016-04-27,0.5531,0.1172,0,2.9198,price_proxy,,,,
2016-04-28,0.5846,0.117,0,1.9409,price_proxy,,,,
2016-04-29,0.5824,0.1169,0,1.2635,price_proxy,,,,
2016-05-02,0.5541,0.1162,0,1.7267,price_proxy,,,,
2016-05-03,0.5612,0.1128,0,0.8585,price_proxy,,,,
2016-05-04,0.4401,0.1094,0,0.8921,price_proxy,,,,
2016-05-09,0.3945,0.1099,0,0.6104,price_proxy,,,,
2016-05-10,0.4263,0.1097,0,0.4996,price_proxy,,,,
2016-05-11,0.475,0.1091,0,0.432,price_proxy,,,,
2016-05-12,0.5,0.1046,0,0.3897,price_proxy,,,,
2016-05-13,0.4495,0.1065,0,0.6045,price_proxy,,,,
2016-05-16,0.4914,0.1064,0,0.4026,price_proxy,,,,
2016-05-17,0.449,0.1006,0,0.347,price_proxy,,,,
2016-05-18,0.3989,0.1014,0,0.7192,price_proxy,,,,
2016-05-19,0.3953,0.0958,0,0.5983,price_proxy,,,,
2016-05-20,0.405,0.0963,0,0.702,price_proxy,,,,
2016-05-23,0.4283,0.098,0,0.6523,price_proxy,,,,
2016-05-24,0.4419,0.098,0,0.5235,price_proxy,,,,
2016-05-25,0.4615,0.0981,0,0.5327,price_proxy,,,,
2016-05-26,0.4433,0.0971,0,0.6941,price_proxy,,,,
2016-05-27,0.4728,0.0522,0,0.5854,price_proxy,,,,
2016-05-30,0.4256,0.0508,0,0.7099,price_proxy,,,,
2016-05-31,0.4731,0.0573,0,0.8558,price_proxy,,,,
2016-06-01,0.4819,0.0559,0,0.6354,price_proxy,,,,
2016-06-02,0.5123,0.0534,0,0.5145,price_proxy,,,,
2016-06-03,0.5214,0.0532,0,0.7913,price_proxy,,,,
2016-06-07,0.5247,0.0509,0,0.9003,price_proxy,,,,
2016-06-08,0.4939,0.0497,0,0.7725,price_proxy,,,,
2016-06-09,0.4878,0.0479,0,0.974,price_proxy,,,,
2016-06-10,0.5031,0.0487,0,0.5616,price_proxy,,,,
2016-06-13,0.5091,0.0486,0,2.4792,price_proxy,,,,
2016-06-14,0.5031,0.049,0,1.2152,price_proxy,,,,
2016-06-15,0.4665,0.0496,0,0.8659,price_proxy,,,,
2016-06-16,0.4296,0.0526,0,1.0194,price_proxy,,,,
2016-06-17,0.4177,0.0523,0,0.6845,price_proxy,,,,
2016-06-20,0.4216,0.0539,0,0.4654,price_proxy,,,,
2016-06-21,0.4238,0.0509,0,0.6414,price_proxy,,,,
2016-06-22,0.4567,0.0511,0,0.8192,price_proxy,,,,
2016-06-23,0.5444,0.0557,0,0.9919,price_proxy,,,,
2016-06-24,0.4873,0.0608,0,2.3492,price_proxy,,,,
2016-06-27,0.5094,0.0666,0,1.3888,price_proxy,,,,
2016-06-28,0.5697,0.0696,0,1.0169,price_proxy,,,,
2016-06-29,0.6076,0.07,0,1.6726,price_proxy,,,,
2016-06-30,0.6087,0.0726,0,1.2361,price_proxy,,,,
2016-07-01,0.6472,0.0739,0,0.6162,price_proxy,,,,
2016-07-04,0.5906,0.0737,0,0.6761,price_proxy,,,,
2016-07-05,0.5827,0.0748,0,0.8662,price_proxy,,,,
2016-07-06,0.488,0.0807,0,0.8835,price_proxy,,,,
2016-07-07,0.4705,0.081,0,0.7722,price_proxy,,,,
2016-07-08,0.4791,0.0814,0,1.365,price_proxy,,,,
2016-07-11,0.4163,0.0887,0,1.8647,price_proxy,,,,
2016-07-12,0.4,0.0887,0,0.7759,price_proxy,,,,
2016-07-13,0.4637,0.0874,0,0.6159,price_proxy,,,,
2016-07-14,0.4432,0.0827,0,0.4216,price_proxy,,,,
2016-07-15,0.4337,0.084,0,0.702,price_proxy,,,,
2016-07-18,0.4813,0.0839,0,0.5545,price_proxy,,,,
2016-07-19,0.4814,0.0836,0,0.7079,price_proxy,,,,
2016-07-20,0.4908,0.0843,0,0.7701,price_proxy,,,,
2016-07-21,0.4938,0.0819,0,1.0247,price_proxy,,,,
2016-07-22,0.5343,0.0751,0,0.9837,price_proxy,,,,
2016-07-25,0.4591,0.0878,0,2.8514,price_proxy,,,,
2016-07-26,0.4281,0.0846,0,1.3745,price_proxy,,,,
2016-07-27,0.3547,0.0846,0,2.1867,price_proxy,,,,
2016-07-28,0.3488,0.0802,0,1.162,price_proxy,,,,
2016-07-29,0.3254,0.08,0,0.8762,price_proxy,,,,
2016-08-01,0.3424,0.0871,0,1.6299,price_proxy,,,,
2016-08-02,0.3833,0.0863,0,0.8208,price_proxy,,,,
2016-08-03,0.48,0.0892,0,1.1939,price_proxy,,,,
2016-08-04,0.5334,0.0936,0,1.0944,price_proxy,,,,
2016-08-05,0.4732,0.0988,0,0.8912,price_proxy,,,,
2016-08-08,0.5628,0.094,0,0.6124,price_proxy,,,,
