year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,371359000000.0,0.0,371359000000.0,,,,,0.0,0.0
2025,Q2,240704000000.0,0.0,-130655000000.0,,,,-1.3518293618843222,-0.7071067811865476,-1.0
2025,Q3,354889000000.0,0.0,114185000000.0,,,,-1.8739428265278788,-0.01637770966505223,-2.0
2025,Q4,1147250000000.0,1096965000000.0,792361000000.0,,,,5.939273985199457,1.2816070372044592,-1.0
2026,Q1,480782000000.0,0.0,480782000000.0,,,0.2946555758713267,-0.39322859151321177,0.410469399913945,1.0
