date,name,position,change_dir,shares_before,shares_after,change_amount
2024-11-08,SK,,,0,0,0
2024-11-08,최재원,,,0,0,0
2024-11-08,최영찬,,,0,0,0
2024-11-15,권기준,,,0,0,0
2024-12-10,CHO SANG HYUN,,,0,0,0
2024-12-12,류진숙,,,0,0,0
2025-01-06,김윤회,,,0,0,0
2025-01-06,박지수,,,0,0,0
2025-01-08,손기복,,,0,0,0
2025-04-15,공성도,,,0,0,0
2025-08-22,SK,,,0,0,0
2025-09-19,함형택,,,0,0,0
2026-01-07,이규혁,,,0,0,0
2026-01-07,이상훈,,,0,0,0
2026-01-08,윤형조,,,0,0,0
2026-01-08,김혜진,,,0,0,0
2026-01-29,김종하,,,0,0,0
2026-05-11,김우경,,,0,0,0
2024-11-08,SK,,,0,0,0
2024-11-08,최재원,,,0,0,0
2024-11-08,최영찬,,,0,0,0
2024-11-15,권기준,,,0,0,0
2024-12-10,CHO SANG HYUN,,,0,0,0
2024-12-12,류진숙,,,0,0,0
2025-01-06,김윤회,,,0,0,0
2025-01-06,박지수,,,0,0,0
2025-01-08,손기복,,,0,0,0
2025-04-15,공성도,,,0,0,0
2025-08-22,SK,,,0,0,0
2025-09-19,함형택,,,0,0,0
2026-01-07,이규혁,,,0,0,0
2026-01-07,이상훈,,,0,0,0
2026-01-08,윤형조,,,0,0,0
2026-01-08,김혜진,,,0,0,0
2026-01-29,김종하,,,0,0,0
2026-05-11,김우경,,,0,0,0
