current_assets,prev_current_assets,cash,accounts_receivable,prev_accounts_receivable,inventory,ppe_net,prev_ppe_net,total_assets,current_liabilities,prev_current_liabilities,short_term_debt,long_term_debt,total_liabilities,retained_earnings,total_equity,revenue,prev_revenue,cost_of_goods_sold,prev_cogs,gross_profit,prev_gross_profit,sga_expense,prev_sga,operating_income,prev_operating_income,income_tax,net_income,cash_from_operations,capex,short_term_investments,roe,debt_ratio,opm,year
89292379679,59252901121,5207910561,2776326658,4388645533,70537480332,16861559302,15201578804,133015565350,41714479419,47603617705,2000000000.0,7546200000,52040591503,49074452224,80974973847,150491663687,67658315352,117479270728,45520804793,33012392959,22137510559,13652000073,12195457568,19360392886,9942052991,13318365130,14392571999,2889081373,10994099058,1098464210,,,,2017
121805488302,89292379679,22939965647,3585778972,2776326658,39187969087,26228804442,16861559302,192090569678,23780291430,41714479419,6000000000.0,9737976000,72548524939,78691587346,119542044739,243159537348,150491663687,188102832837,117479270728,55056704511,33012392959,22115697314,13652000073,32941007197,19360392886,26523315657,28095279035,44267774309,-67503542890,0,,,,2018
119971791705,121805488302,23026944633,5666008261,3585778972,45833942114,30359797357,26228804442,196763487430,76697100658,25870921533,10000000000.0,289680000,89972725620,69484131106,106790761810,49982617126,243159537348,32738259948,188102832837,17244357178,55056704511,29025489699,22115697314,-11781132521,32941007197,-9644565963,-10703169319,-2942499325,628140253,102172391469,,,,2019
178912328322,119971791705,84682152224,5983639353,5666008261,67884296935,29726179425,30359797357,271765514521,42779427840,78656409112,6000000000.0,1083510000,57191751449,84909497875,214573763072,171938082703,49982617126,122777834247,32738259948,49160248456,17244357178,24317150188,29025489699,24843098268,-11781132521,22361523452,20466679226,16650941929,4875889427,34807765729,,,,2020
294578147904,178912328322,68742607175,10254247623,5983639353,97780577313,102338931137,29726179425,459888140560,62839470516,42779427840,0.0,735960000,121023618555,128956463472,338864522005,311270371895,171938082703,229110512898,122777834247,82159858997,49160248456,27538224855,24317150188,54621634142,24843098268,55959948811,50930747858,50525949459,-174042861373,29440000000,,,,2021
314067119610,294578147904,24002238437,10640522488,10254247623,117823920828,125887667405,102338931137,519098036615,86167134155,62839470516,0.0,735960000,164468338499,155295938735,354629698116,285267759686,311270371895,210351583965,229110512898,74916175721,82159858997,38507129289,27538224855,36409046432,54621634142,38585231878,34351072916,30020435086,-86231388751,0,,,,2022
191972037314,314067119610,21111628362,7000375665,10640522488,63180273022,203649742058,125887667405,480273201051,76663504753,86167134155,,546120000,480273201051,168588673994,365804448525,4877379515,4697553314,205806523132,210351583965,49375783048,74916175721,40804204135,38507129289,8571578913,36409046432,3783659454,12879225237,24081727880,-27949820176,199405900000,,,,2023
260930516127,191972037314,18823578025,13793592152,7000375665,129256184043,222202785315,203649742058,576855440421,101255439318,76663504753,,9356829974,576855440421,179491195668,418212295510,5794715393,4877379515,152792998218,205806523132,58448212614,49375783048,47848706307,40804204135,10599506307,8571578913,3408194847,12926037556,-23552771223,-38552642943,152055444380,,,,2024
277312384937,260930516127,98230426967,13094819960,13793592152,83880343465,222850763455,222202785315,607188961441,74123874809,101255439318,36000000000.0,9687580243,607188961441,198989527862,476196299410,2625784040,5794715393,201000007307,152792998218,71629970920,58448212614,54640122633,47848706307,16989848287,10599506307,-9780680954,28984367217,41192786217,10045981704,267715521201,,,,2025
