date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,7230,67,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-08,7080,3793,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-09,7238,2209,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-10,7185,379,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-11,7123,16015,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-12,7241,2176,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-16,7230,1357,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-17,7205,635,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-18,7185,754,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-19,7160,2077,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-22,7102,704,0,0,-0.0,0.0,-0.007435,0.0,ohlcv_proxy
2016-08-23,7130,4338,0,0,-0.0,0.0,-0.01102,0.0,ohlcv_proxy
2016-08-24,7230,9791,0,0,0.0,0.1,-0.004539,0.0,ohlcv_proxy
2016-08-25,7205,11473,0,0,0.0,0.0,-0.002191,0.0,ohlcv_proxy
2016-08-26,7152,6404,0,0,-0.0,-0.1,-0.002133,0.0,ohlcv_proxy
2016-08-29,7130,4075,0,0,-0.0,-0.1,-0.002256,0.0,ohlcv_proxy
2016-08-30,7226,4797,0,0,0.0,-0.1,0.000142,0.0,ohlcv_proxy
2016-08-31,7181,9183,0,0,-0.0,-0.2,0.001467,0.0,ohlcv_proxy
2016-09-01,7201,1768,0,0,0.0,-0.2,0.000392,0.0,ohlcv_proxy
2016-09-02,7226,5163,0,0,0.0,-0.2,0.002243,0.0,ohlcv_proxy
2016-09-05,7411,6069,0,0,0.0,-0.2,0.008267,0.0,ohlcv_proxy
2016-09-06,7440,2698,0,0,0.0,-0.2,0.010115,0.0,ohlcv_proxy
2016-09-07,7526,7098,0,0,1e-06,-0.3,0.02299,0.0,ohlcv_proxy
2016-09-08,7375,4075,0,0,0.0,-0.2,0.023592,0.0,ohlcv_proxy
2016-09-09,7366,2672,0,0,0.0,-0.1,0.025154,0.0,ohlcv_proxy
