year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,2547575322447,2184760960720,CFS,BS
2025,연간,자본총계,809248618897,709231483450,CFS,BS
2025,연간,부채및자본총계,2547575322447,2184760960720,CFS,BS
2025,연간,부채총계,1738326703550,1475529477270,CFS,BS
2025,연간,영업이익(손실),-48774819348,-59684136456,CFS,CIS
2025,연간,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,80366115744,74156008793,CFS,CIS
2025,연간,재화의 판매로 인한 수익(매출액)에 대한 매출원가,52031717428,55917553615,CFS,CIS
2025,연간,기타수익(매출액)에 대한 매출원가,90458612860,47452195113,CFS,CIS
2025,연간,매출총이익,363750900358,275256311237,CFS,CIS
2025,연간,당기순이익(손실),-146708498314,-11259855670,CFS,CIS
2025,연간,기타수익(매출액),240173043993,166212577012,CFS,CIS
2025,연간,용역의 제공으로 인한 수익(매출액),114327258107,101618672397,CFS,CIS
2025,연간,재화의 판매로 인한 수익(매출액),121895612717,108942945262,CFS,CIS
2024,연간,자산총계,2194378669342,1725570383393,CFS,BS
2024,연간,자본총계,718849192072,656333969528,CFS,BS
2024,연간,부채및자본총계,2194378669342,1725570383393,CFS,BS
2024,연간,부채총계,1475529477270,1069236413865,CFS,BS
2024,연간,영업이익(손실),-59684136456,-9567468724,CFS,CIS
2024,연간,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,74156008793,68863656361,CFS,CIS
2024,연간,재화의 판매로 인한 수익(매출액)에 대한 매출원가,55917553615,54918782225,CFS,CIS
2024,연간,기타수익(매출액)에 대한 매출원가,47452195113,38546359420,CFS,CIS
2024,연간,매출총이익,275256311237,276371918287,CFS,CIS
2024,연간,당기순이익(손실),-14550152214,-5559913651,CFS,CIS
2024,연간,수익(매출액),1045049021124,953951423132,CFS,CIS
2024,연간,기타수익(매출액),166212577012,141342014379,CFS,CIS
2024,연간,용역의 제공으로 인한 수익(매출액),101618672397,115733460561,CFS,CIS
2024,연간,재화의 판매로 인한 수익(매출액),108942945262,102642935277,CFS,CIS
2023,연간,자산총계,1725570383393,1607008259342,CFS,BS
2023,연간,자본총계,656333969528,651936327502,CFS,BS
2023,연간,자본과부채총계,1725570383393,1607008259342,CFS,BS
2023,연간,부채총계,1069236413865,955071931840,CFS,BS
2023,연간,영업이익(손실),-9567468724,-47076070730,CFS,CIS
2023,연간,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,68863656361,65213973404,CFS,CIS
2023,연간,재화의 판매로 인한 수익(매출액)에 대한 매출원가,54918782225,44837656316,CFS,CIS
2023,연간,기타수익(매출액)에 대한 매출원가,38546359420,39158301004,CFS,CIS
2023,연간,매출총이익,276371918287,204554415849,CFS,CIS
2023,연간,당기순이익(손실),-5559913651,-69659072395,CFS,CIS
2023,연간,수익(매출액),953951423132,844582867317,CFS,CIS
2023,연간,기타수익(매출액),141342014379,116791552495,CFS,CIS
2023,연간,용역의 제공으로 인한 수익(매출액),115733460561,83050620096,CFS,CIS
2023,연간,재화의 판매로 인한 수익(매출액),102642935277,87465025533,CFS,CIS
2022,연간,자산총계,1607008259342,1535125058543,CFS,BS
2022,연간,부채총계,955071931840,742012787468,CFS,BS
2022,연간,자본총계,651936327502,793112271075,CFS,BS
2022,연간,자본과부채총계,1607008259342,1535125058543,CFS,BS
2022,연간,수익(매출액),844582867317,727476086769,CFS,CIS
2022,연간,병원매출액,538076643332,455160490472,CFS,CIS
2022,연간,재화의 판매로 인한 수익(매출액),87465025533,73307569343,CFS,CIS
2022,연간,재화의 판매로 인한 수익(매출액)에 대한 매출원가,44837656316,39994389559,CFS,CIS
2022,연간,매출총이익,204554415849,216639330113,CFS,CIS
2022,연간,영업이익(손실),-47076070730,7712977339,CFS,CIS
2022,연간,당기순이익(손실),-69659072395,-21843533305,CFS,CIS
2022,연간,당기순이익,-69659072395,-21843533305,CFS,CF
2025,3분기,자산총계,2329237419109,2185540023532,CFS,BS
2025,3분기,자본총계,760334627326,710010546262,CFS,BS
2025,3분기,부채및자본총계,2329237419109,2185540023532,CFS,BS
2025,3분기,부채총계,1568902791783,1475529477270,CFS,BS
2025,3분기,영업이익(손실),-8056237322,0,CFS,CIS
2025,3분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,19682744147,0,CFS,CIS
2025,3분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,18216425102,0,CFS,CIS
2025,3분기,기타수익(매출액)에 대한 매출원가,20853195951,0,CFS,CIS
2025,3분기,매출총이익,92771479033,0,CFS,CIS
2025,3분기,당기순이익(손실),-9174152282,0,CFS,CIS
2025,3분기,기타수익(매출액),56704919119,0,CFS,CIS
2025,3분기,용역의 제공으로 인한 수익(매출액),27317171011,0,CFS,CIS
2025,3분기,재화의 판매로 인한 수익(매출액),33465350506,0,CFS,CIS
2024,3분기,자산총계,2070143773251,1725570383393,CFS,BS
2024,3분기,자본총계,743408513813,656333969528,CFS,BS
2024,3분기,부채및자본총계,2070143773251,1725570383393,CFS,BS
2024,3분기,부채총계,1326735259438,1069236413865,CFS,BS
2024,3분기,영업이익(손실),-6823499236,0,CFS,CIS
2024,3분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,17461857647,0,CFS,CIS
2024,3분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,15019022431,0,CFS,CIS
2024,3분기,기타수익(매출액)에 대한 매출원가,10996480676,0,CFS,CIS
2024,3분기,매출총이익,75059602541,0,CFS,CIS
2024,3분기,기타수익(매출액),39878963119,0,CFS,CIS
2024,3분기,용역의 제공으로 인한 수익(매출액),24127900322,0,CFS,CIS
2024,3분기,재화의 판매로 인한 수익(매출액),28085755519,0,CFS,CIS
2023,3분기,자산총계,1768616341635,1607008259342,CFS,BS
2023,3분기,자본총계,691018766903,651936327502,CFS,BS
2023,3분기,부채및자본총계,1768616341635,1607008259342,CFS,BS
2023,3분기,부채총계,1077597574732,955071931840,CFS,BS
2023,3분기,영업이익(손실),-5038036335,0,CFS,CIS
2023,3분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,18005800808,0,CFS,CIS
2023,3분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,13576254352,0,CFS,CIS
2023,3분기,기타수익(매출액)에 대한 매출원가,11167831818,0,CFS,CIS
2023,3분기,매출총이익,66908323357,0,CFS,CIS
2023,3분기,수익(매출액),237019405306,0,CFS,CIS
2023,3분기,용역의 제공으로 인한 수익(매출액),23179786793,0,CFS,CIS
2023,3분기,재화의 판매로 인한 수익(매출액),25531576634,0,CFS,CIS
2022,3분기,자산총계,1790765799529,1535125058543,CFS,BS
2022,3분기,부채총계,1024830659327,742012787468,CFS,BS
2022,3분기,자본총계,765935140202,793112271075,CFS,BS
2022,3분기,자본과부채총계,1790765799529,1535125058543,CFS,BS
2022,3분기,수익(매출액),215661180829,0,CFS,CIS
2022,3분기,병원매출액,138132307076,0,CFS,CIS
2022,3분기,재화의 판매로 인한 수익(매출액),22661458305,0,CFS,CIS
2022,3분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,11194959371,0,CFS,CIS
2022,3분기,매출총이익,45885469299,0,CFS,CIS
2022,3분기,영업이익(손실),-15572838364,0,CFS,CIS
2022,3분기,당기순이익(손실),-1833805509,0,CFS,CIS
2022,3분기,당기순이익,-9752614190,0,CFS,CF
2025,반기,자산총계,2274080374330,2194378669342,CFS,BS
2025,반기,자본총계,768565649241,718849192072,CFS,BS
2025,반기,부채및자본총계,2274080374330,2194378669342,CFS,BS
2025,반기,부채총계,1505514725089,1475529477270,CFS,BS
2025,반기,영업이익(손실),-20766895969,0,CFS,CIS
2025,반기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,19837825746,0,CFS,CIS
2025,반기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,15954803991,0,CFS,CIS
2025,반기,기타수익(매출액)에 대한 매출원가,23164728433,0,CFS,CIS
2025,반기,매출총이익,81333595650,0,CFS,CIS
2025,반기,당기순이익(손실),-75242347141,0,CFS,CIS
2025,반기,기타수익(매출액),53280628632,0,CFS,CIS
2025,반기,용역의 제공으로 인한 수익(매출액),28891863513,0,CFS,CIS
2025,반기,재화의 판매로 인한 수익(매출액),27320447927,0,CFS,CIS
2024,반기,자산총계,1890480988867,1725570383393,CFS,BS
2024,반기,자본총계,680984647105,656333969528,CFS,BS
2024,반기,부채및자본총계,1890480988867,1725570383393,CFS,BS
2024,반기,부채총계,1209496341762,1069236413865,CFS,BS
2024,반기,영업이익(손실),-776913774,0,CFS,CIS
2024,반기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,18456127054,0,CFS,CIS
2024,반기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,14870395090,0,CFS,CIS
2024,반기,기타수익(매출액)에 대한 매출원가,10715755206,0,CFS,CIS
2024,반기,매출총이익,73509350564,0,CFS,CIS
2024,반기,매출액,264645494449,0,CFS,CIS
2024,반기,기타수익(매출액),45732819285,0,CFS,CIS
2024,반기,용역의 제공으로 인한 수익(매출액),26090533015,0,CFS,CIS
2024,반기,재화의 판매로 인한 수익(매출액),27731388444,0,CFS,CIS
2023,반기,자산총계,1715071411732,1607008259342,CFS,BS
2023,반기,부채총계,1047131232410,955071931840,CFS,BS
2023,반기,자본총계,667940179322,651936327502,CFS,BS
2023,반기,부채및자본총계,1715071411732,1607008259342,CFS,BS
2023,반기,수익(매출액),239764610432,0,CFS,CIS
2023,반기,병원매출액,144651596915,0,CFS,CIS
2023,반기,재화의 판매로 인한 수익(매출액),26501595739,0,CFS,CIS
2023,반기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,13870975055,0,CFS,CIS
2023,반기,매출총이익,72884873583,0,CFS,CIS
2023,반기,영업이익(손실),1390328742,0,CFS,CIS
2023,반기,당기순이익(손실),3156209953,0,CFS,CIS
2022,반기,자산총계,1642216169960,1535125058543,CFS,BS
2022,반기,부채총계,918714312698,742012787468,CFS,BS
2022,반기,자본총계,723501857262,793112271075,CFS,BS
2022,반기,자본과부채총계,1642216169960,1535125058543,CFS,BS
2022,반기,수익(매출액),211672768843,0,CFS,CIS
2022,반기,병원매출액,129527180637,0,CFS,CIS
2022,반기,상품매출액,4973061100,0,CFS,CIS
2022,반기,재화의 판매로 인한 수익(매출액),21935493483,0,CFS,CIS
2022,반기,용역의 제공으로 인한 수익(매출액),19329874101,0,CFS,CIS
2022,반기,기타수익(매출액),35907159522,0,CFS,CIS
2022,반기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,10988160922,0,CFS,CIS
2022,반기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,14431608664,0,CFS,CIS
2022,반기,기타수익(매출액)에 대한 매출원가,10113616911,0,CFS,CIS
2022,반기,매출총이익,56596584321,0,CFS,CIS
2022,반기,영업이익(손실),-5565948425,0,CFS,CIS
2022,반기,당기순이익(손실),-273542699,0,CFS,CIS
2022,반기,당기순이익,-7927943816,0,CFS,CF
2026,1분기,자산총계,2785834059634,2547575322447,CFS,BS
2026,1분기,자본총계,1017386448367,809248618897,CFS,BS
2026,1분기,부채및자본총계,2785834059634,2547575322447,CFS,BS
2026,1분기,부채총계,1768447611267,1738326703550,CFS,BS
2026,1분기,영업이익(손실),-30730953242,0,CFS,CIS
2026,1분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,19454973858,0,CFS,CIS
2026,1분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,13759158864,0,CFS,CIS
2026,1분기,기타수익(매출액)에 대한 매출원가,23376858261,0,CFS,CIS
2026,1분기,매출총이익,89231457142,0,CFS,CIS
2026,1분기,기타수익(매출액),54611463378,0,CFS,CIS
2026,1분기,용역의 제공으로 인한 수익(매출액),30109631307,0,CFS,CIS
2026,1분기,재화의 판매로 인한 수익(매출액),29498499746,0,CFS,CIS
2025,1분기,자산총계,2195292409909,2194378669342,CFS,BS
2025,1분기,자본총계,690869522142,718849192072,CFS,BS
2025,1분기,부채및자본총계,2195292409909,2194378669342,CFS,BS
2025,1분기,부채총계,1504422887767,1475529477270,CFS,BS
2025,1분기,영업이익(손실),-12509187910,0,CFS,CIS
2025,1분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,18396641708,0,CFS,CIS
2025,1분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,13559023836,0,CFS,CIS
2025,1분기,기타수익(매출액)에 대한 매출원가,23364208340,0,CFS,CIS
2025,1분기,매출총이익,85681646188,0,CFS,CIS
2025,1분기,기타수익(매출액),60795012838,0,CFS,CIS
2025,1분기,용역의 제공으로 인한 수익(매출액),26114732816,0,CFS,CIS
2025,1분기,재화의 판매로 인한 수익(매출액),23303108685,0,CFS,CIS
2024,1분기,자산총계,1763555289777,1725570383393,CFS,BS
2024,1분기,자본총계,655985828171,656333969528,CFS,BS
2024,1분기,부채및자본총계,1763555289777,1725570383393,CFS,BS
2024,1분기,부채총계,1107569461606,1069236413865,CFS,BS
2024,1분기,영업이익(손실),-12564683848,0,CFS,CIS
2024,1분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,17326246371,0,CFS,CIS
2024,1분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,12608499967,0,CFS,CIS
2024,1분기,기타수익(매출액)에 대한 매출원가,11890322561,0,CFS,CIS
2024,1분기,매출총이익,57390970475,0,CFS,CIS
2024,1분기,매출액,232403704132,0,CFS,CIS
2024,1분기,기타수익(매출액),35389395947,0,CFS,CIS
2024,1분기,용역의 제공으로 인한 수익(매출액),23632643338,0,CFS,CIS
2024,1분기,재화의 판매로 인한 수익(매출액),24542355874,0,CFS,CIS
2023,1분기,자산총계,1704869519649,1607008259342,CFS,BS
2023,1분기,부채총계,1040636445246,955071931840,CFS,BS
2023,1분기,자본총계,664233074403,651936327502,CFS,BS
2023,1분기,부채및자본총계,1704869519649,1607008259342,CFS,BS
2023,1분기,수익(매출액),236433139346,0,CFS,CIS
2023,1분기,병원매출액,137108872647,0,CFS,CIS
2023,1분기,재화의 판매로 인한 수익(매출액),24896194265,0,CFS,CIS
2023,1분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,13084676539,0,CFS,CIS
2023,1분기,매출총이익,76459628875,0,CFS,CIS
2023,1분기,영업이익(손실),12078457472,0,CFS,CIS
2023,1분기,당기순이익(손실),5706817484,0,CFS,CIS
2022,1분기,자산총계,1571925017110,1535125058543,CFS,BS
2022,1분기,부채총계,768983167506,742012787468,CFS,BS
2022,1분기,자본총계,802941849604,793112271075,CFS,BS
2022,1분기,자본과부채총계,1571925017110,1535125058543,CFS,BS
2022,1분기,수익(매출액),188034860004,0,CFS,CIS
2022,1분기,병원매출액,120924817398,0,CFS,CIS
2022,1분기,상품매출액,4597213318,0,CFS,CIS
2022,1분기,재화의 판매로 인한 수익(매출액),19172731017,0,CFS,CIS
2022,1분기,용역의 제공으로 인한 수익(매출액),19198845276,0,CFS,CIS
2022,1분기,기타수익(매출액),24141252995,0,CFS,CIS
2022,1분기,재화의 판매로 인한 수익(매출액)에 대한 매출원가,10153945741,0,CFS,CIS
2022,1분기,용역의 제공으로 인한 수익(매출액)에 대한 매출원가,13671570123,0,CFS,CIS
2022,1분기,기타수익(매출액)에 대한 매출원가,8575856409,0,CFS,CIS
2022,1분기,매출총이익,50479438796,0,CFS,CIS
2022,1분기,영업이익(손실),-5125337932,0,CFS,CIS
2022,1분기,당기순이익(손실),-7654401117,0,CFS,CIS
2022,1분기,당기순이익,-7654401117,0,CFS,CF
