date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-03,최협우,,,0,0,0
2024-05-03,최용진,,,0,0,0
2024-05-03,박남원,,,0,0,0
2024-05-03,이명훈,,,0,0,0
2024-05-03,김진명,,,0,0,0
2024-05-10,최수안,,,0,0,0
2024-06-11,최수안,,,0,0,0
2024-07-10,최수안,,,0,0,0
2024-08-02,정호준,,,0,0,0
2024-08-13,최수안,,,0,0,0
2024-09-12,최수안,,,0,0,0
2024-09-12,허제홍,,,0,0,0
2024-10-15,최수안,,,0,0,0
2024-10-15,허제홍,,,0,0,0
2024-11-13,최수안,,,0,0,0
2024-11-13,허제홍,,,0,0,0
2024-12-12,최수안,,,0,0,0
2024-12-12,허제홍,,,0,0,0
2025-01-08,박선홍,,,0,0,0
2025-01-14,최수안,,,0,0,0
2025-01-14,허제홍,,,0,0,0
2025-02-12,최수안,,,0,0,0
2025-02-12,허제홍,,,0,0,0
2025-03-13,최수안,,,0,0,0
2025-03-13,허제홍,,,0,0,0
2025-04-07,정성엽,,,0,0,0
2025-04-07,전상훈,,,0,0,0
2025-04-16,허제홍,,,0,0,0
2025-05-13,정성엽,,,0,0,0
2025-05-19,허제홍,,,0,0,0
2025-06-16,허제홍,,,0,0,0
2025-09-09,장성균,,,0,0,0
2025-09-16,새로닉스,,,0,0,0
2025-09-16,최수안,,,0,0,0
2025-09-16,허제현,,,0,0,0
2025-09-16,이병희,,,0,0,0
2025-09-16,장성균,,,0,0,0
2025-09-16,정태교,,,0,0,0
2025-09-16,정성엽,,,0,0,0
2025-09-16,정호준,,,0,0,0
2025-09-17,전상훈,,,0,0,0
2025-09-17,이민균,,,0,0,0
2025-09-17,신경식,,,0,0,0
2025-09-17,박남원,,,0,0,0
2025-09-17,김충건,,,0,0,0
2025-09-17,권혁원,,,0,0,0
2025-09-17,박선홍,,,0,0,0
2025-09-17,조정훈,,,0,0,0
2025-09-30,정성엽,,,0,0,0
2025-10-20,정호준,,,0,0,0
2025-10-20,정성엽,,,0,0,0
2025-10-21,박남원,,,0,0,0
2025-10-21,김충건,,,0,0,0
2025-10-21,양지운,,,0,0,0
2025-10-21,권혁원,,,0,0,0
2025-10-21,조정훈,,,0,0,0
2025-10-21,김진명,,,0,0,0
2025-10-21,장성균,,,0,0,0
2025-10-21,신경식,,,0,0,0
2025-10-21,이민균,,,0,0,0
2025-10-28,전상훈,,,0,0,0
2025-10-28,이병희,,,0,0,0
2025-11-05,장성균,,,0,0,0
2025-11-05,이병희,,,0,0,0
2025-11-05,정태교,,,0,0,0
2025-11-05,정성엽,,,0,0,0
2025-11-05,김충건,,,0,0,0
2025-11-05,양지운,,,0,0,0
2025-11-13,양지운,,,0,0,0
2025-12-02,정태교,,,0,0,0
2025-12-09,이병희,,,0,0,0
2025-12-09,장성균,,,0,0,0
2025-12-09,정성엽,,,0,0,0
2025-12-09,김충건,,,0,0,0
2026-01-08,공기영,,,0,0,0
2026-03-10,정호준,,,0,0,0
2026-03-10,김종완,,,0,0,0
2026-04-02,허제현,,,0,0,0
2026-04-07,정성엽,,,0,0,0
2026-04-16,정호준,,,0,0,0
2026-05-11,국민연금공단,,,0,0,0
2026-05-14,국민연금공단,,,0,0,0
2024-08-02,정호준,,,0,0,0
2024-08-13,최수안,,,0,0,0
2024-09-12,최수안,,,0,0,0
2024-09-12,허제홍,,,0,0,0
2024-10-15,최수안,,,0,0,0
2024-10-15,허제홍,,,0,0,0
2024-11-13,최수안,,,0,0,0
2024-11-13,허제홍,,,0,0,0
2024-12-12,최수안,,,0,0,0
2024-12-12,허제홍,,,0,0,0
2025-01-08,박선홍,,,0,0,0
2025-01-14,최수안,,,0,0,0
2025-01-14,허제홍,,,0,0,0
2025-02-12,최수안,,,0,0,0
2025-02-12,허제홍,,,0,0,0
2025-03-13,최수안,,,0,0,0
2025-03-13,허제홍,,,0,0,0
2025-04-07,전상훈,,,0,0,0
2025-04-07,정성엽,,,0,0,0
2025-04-16,허제홍,,,0,0,0
2025-05-13,정성엽,,,0,0,0
2025-05-19,허제홍,,,0,0,0
2025-06-16,허제홍,,,0,0,0
2025-09-09,장성균,,,0,0,0
2025-09-16,정성엽,,,0,0,0
2025-09-16,정태교,,,0,0,0
2025-09-16,장성균,,,0,0,0
2025-09-16,이병희,,,0,0,0
2025-09-16,허제현,,,0,0,0
2025-09-16,최수안,,,0,0,0
2025-09-16,정호준,,,0,0,0
2025-09-16,새로닉스,,,0,0,0
2025-09-17,조정훈,,,0,0,0
2025-09-17,권혁원,,,0,0,0
2025-09-17,김충건,,,0,0,0
2025-09-17,박남원,,,0,0,0
2025-09-17,신경식,,,0,0,0
2025-09-17,이민균,,,0,0,0
2025-09-17,전상훈,,,0,0,0
2025-09-17,박선홍,,,0,0,0
2025-09-30,정성엽,,,0,0,0
2025-10-20,정호준,,,0,0,0
2025-10-20,정성엽,,,0,0,0
2025-10-21,김진명,,,0,0,0
2025-10-21,이민균,,,0,0,0
2025-10-21,장성균,,,0,0,0
2025-10-21,조정훈,,,0,0,0
2025-10-21,권혁원,,,0,0,0
2025-10-21,양지운,,,0,0,0
2025-10-21,김충건,,,0,0,0
2025-10-21,박남원,,,0,0,0
2025-10-21,신경식,,,0,0,0
2025-10-28,이병희,,,0,0,0
2025-10-28,전상훈,,,0,0,0
