ticker,ask_price_1,ask_vol_1,ask_price_2,ask_vol_2,ask_price_3,ask_vol_3,ask_price_4,ask_vol_4,ask_price_5,ask_vol_5,bid_price_1,bid_vol_1,bid_price_2,bid_vol_2,bid_price_3,bid_vol_3,bid_price_4,bid_vol_4,bid_price_5,bid_vol_5,total_ask_vol,total_bid_vol,order_imbalance,spread,spread_pct,bid_depth_ratio,timestamp
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 09:04:39
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 09:11:36
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 09:18:20
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 09:45:29
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 09:52:13
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 10:05:53
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 10:13:22
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 10:41:12
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 10:47:59
9240,32900,425,32950,345,33000,256,33050,126,33200,55,32750,1,32700,46,32650,599,32600,517,32550,279,1207,1442,0.0887127217814695,150,0.4580152671754326,0.0006934812760007,2026-05-25 10:54:47
