year,report,account,current,previous,fs_div,sj_div
2025,연간,영업이익(손실),274073694000,198099994000,CFS,CIS
2025,연간,매출총이익,2661311504000,2109219238000,CFS,CIS
2025,연간,당기순이익(손실),518661888000,791959780000,CFS,CIS
2025,연간,계속영업이익(손실),529940347000,797543570000,CFS,CIS
2025,연간,중단영업이익(손실),-11278459000,-5583790000,CFS,CIS
2025,연간,수익(매출액),8091605017000,7409277127000,CFS,CIS
2024,연간,영업이익(손실),198099994000,-11033826000,CFS,CIS
2024,연간,매출총이익,2109219238000,398252554000,CFS,CIS
2024,연간,당기순이익(손실),791959780000,1100908213000,CFS,CIS
2024,연간,계속영업이익(손실),797543570000,1014422986000,CFS,CIS
2024,연간,중단영업이익(손실),-5583790000,86485227000,CFS,CIS
2024,연간,수익(매출액),7409277127000,2629493454000,CFS,CIS
2023,연간,자산총계,5051682271000,3188881449000,CFS,BS
2023,연간,자본총계,3520953816000,2198879211000,CFS,BS
2023,연간,자본과부채총계,5051682271000,3188881449000,CFS,BS
2023,연간,부채총계,1530728455000,990002238000,CFS,BS
2023,연간,영업이익(손실),-11033826000,-30815370000,CFS,CIS
2023,연간,계속영업이익(손실)),1069291196000,-62273653000,CFS,CIS
2023,연간,중단영업이익(손실),89811975000,79563445000,CFS,CIS
2023,연간,매출총이익,398252554000,280415270000,CFS,CIS
2023,연간,당기순이익(손실),1100908213000,45279137000,CFS,CIS
2023,연간,계속영업이익(손실),1040763006000,-17466072000,CFS,CIS
2023,연간,매출액,2629493454000,1956998071000,CFS,CIS
2022,연간,자산총계,3185133373000,3109986792000,CFS,BS
2022,연간,부채총계,989203509000,899515814000,CFS,BS
2022,연간,자본총계,2195929864000,2210470978000,CFS,BS
2022,연간,자본과부채총계,3185133373000,3109986792000,CFS,BS
2022,연간,수익(매출액),3923177808000,3486080421000,CFS,CIS
2022,연간,매출총이익,640769456000,584619708000,CFS,CIS
2022,연간,영업이익(손실),60030394000,58615990000,CFS,CIS
2022,연간,당기순이익(손실),42329790000,41339272000,CFS,CIS
2025,3분기,영업이익(손실),74759094000,0,CFS,CIS
2025,3분기,매출총이익,652070215000,0,CFS,CIS
2025,3분기,당기순이익(손실),163833847000,0,CFS,CIS
2025,3분기,계속영업이익(손실),163833847000,0,CFS,CIS
2025,3분기,수익(매출액),1925169178000,0,CFS,CIS
2024,3분기,자산총계,9775424105000,5051682271000,CFS,BS
2024,3분기,자본총계,6756049603000,3520953816000,CFS,BS
