date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.3349184995636191,0.490114026282228,0.0685555527538199,0.0447420777229788,0.1226404062297496,0.0635250677284968,33
2026-05-05,-0.7785735601289807,0.0,-0.7785735601289807,-0.7785735601289807,0.0350404312659018,0.1074691026329872,33
2026-05-06,0.6657263971627858,0.3022831300588181,0.2939062597828138,-0.191416309012054,0.1563970846226779,0.0657888161065249,30
2026-05-07,0.3483858780826366,0.5448102148132855,-0.5706214689184941,0.286964584707812,0.1234133295542917,0.0794715375925976,32
2026-05-08,0.4588164169279231,0.335709125945316,0.0326797385599555,0.3531547963124993,0.0929382553518414,0.071644086417008,30
2026-05-11,0.3049174562831248,0.3705153506934924,0.119834742778522,-0.1226746748385613,0.2096201460045503,0.0750336407879579,32
2026-05-12,0.3940530045887565,0.3288974910333755,-0.1113154567657577,0.3911566467725952,0.1977481046367974,0.0689878692975679,29
2026-05-13,0.5042621432936145,0.3611945322878949,0.4080731589559576,0.435224625160956,0.1478747258456286,0.0884495061132615,32
2026-05-14,0.3572457967452551,0.4246780959157955,0.5671117073601626,0.1175965665225957,0.2063310654108849,0.0859761887125401,29
2026-05-15,0.5896933062973809,0.3158557820020009,0.3807393844472053,0.8549783549592997,0.2001921979485337,0.1516956506452353,28
2026-05-18,0.0269112979874678,0.45720280782473,0.1787070955429512,-0.1008873293333593,0.1779498043962551,0.1253354577320059,29
2026-05-19,0.0725149314136986,0.3993508990621777,-0.3781537815231143,-0.3346397273566437,0.2866339993394996,0.1240748235291442,27
2026-05-20,-0.1404336782598465,0.4284530076231284,-0.1508616461761442,-0.0324848024304073,0.2572372625727933,0.2106098160086923,32
2026-05-21,0.1978964230000675,0.4250372764840883,0.2914578197428497,-0.0880372417439938,0.1537757462596635,0.113674486296681,29
2026-05-22,0.0364909096436834,0.4395595333131259,0.1746431625198482,-0.437499999987571,0.1836845933241432,0.1369114039712945,24
2026-05-25,-0.0602691632530118,0.0,-0.0602691632530118,-0.0602691632530118,0.1083437110820878,0.068306010928957,33
