close,high,low,open,volume
11315.0,11415.0,11190.0,11415.0,0
11165.0,11290.0,11165.0,11240.0,4400
11180.0,11225.0,11170.0,11210.0,0
11195.0,11200.0,11140.0,11180.0,1348
11185.0,11185.0,11170.0,11170.0,29
11255.0,11255.0,11230.0,11230.0,35
11230.0,11265.0,11210.0,11255.0,59
11210.0,11230.0,11210.0,11220.0,56
11185.0,11210.0,11185.0,11205.0,265
11190.0,11190.0,11170.0,11185.0,21
11180.0,11180.0,11180.0,11180.0,6
11220.0,11220.0,11220.0,11220.0,0
11210.0,11270.0,11210.0,11270.0,985
11220.0,11220.0,11165.0,11205.0,398
11200.0,11235.0,11195.0,11235.0,49
11160.0,11195.0,11160.0,11195.0,119
11150.0,11170.0,11150.0,11155.0,55
11105.0,11155.0,11105.0,11155.0,3717
11085.0,11100.0,11080.0,11100.0,150
11130.0,11135.0,11065.0,11070.0,286
11200.0,11200.0,11130.0,11130.0,304
11245.0,11245.0,11195.0,11200.0,1485
11255.0,11265.0,11235.0,11235.0,0
11205.0,11275.0,11205.0,11245.0,1169
11150.0,11160.0,11150.0,11160.0,10
11160.0,11160.0,11125.0,11125.0,28
11155.0,11160.0,11150.0,11155.0,30
11120.0,11150.0,11120.0,11150.0,20
11100.0,11135.0,11100.0,11135.0,22
11095.0,11120.0,11095.0,11100.0,59
11065.0,11105.0,11065.0,11105.0,150
11070.0,11105.0,11070.0,11105.0,390
11055.0,11100.0,11055.0,11100.0,150
11075.0,11075.0,11075.0,11075.0,0
11070.0,11070.0,11050.0,11050.0,55
11070.0,11070.0,11070.0,11070.0,9
11050.0,11070.0,11040.0,11070.0,213
11070.0,11070.0,11070.0,11070.0,886
11110.0,11110.0,11085.0,11110.0,0
11075.0,11100.0,11075.0,11100.0,57
11035.0,11070.0,11035.0,11070.0,141
11000.0,11035.0,11000.0,11030.0,240
11000.0,11015.0,11000.0,11015.0,102
11035.0,11035.0,11030.0,11030.0,281
11025.0,11035.0,11025.0,11035.0,113
10990.0,11005.0,10990.0,11005.0,10
10970.0,10995.0,10970.0,10990.0,525
10940.0,10960.0,10940.0,10960.0,629
10975.0,10975.0,10950.0,10950.0,0
11035.0,11040.0,10970.0,10995.0,56
10985.0,11020.0,10985.0,11020.0,21
10985.0,10985.0,10967.0,10967.0,79
10970.0,10975.0,10965.0,10975.0,170
10970.0,10972.0,10970.0,10972.0,6
10975.0,10990.0,10975.0,10990.0,280
10980.0,10990.0,10975.0,10975.0,197
10970.0,10970.0,10970.0,10970.0,1
10940.0,10980.0,10940.0,10980.0,268
10940.0,10940.0,10940.0,10940.0,698
10970.0,10975.0,10930.0,10940.0,0
10975.0,10975.0,10910.0,10950.0,246
11035.0,11035.0,10990.0,11000.0,187
11040.0,11040.0,11015.0,11015.0,135
11080.0,11080.0,11050.0,11050.0,354
11105.0,11105.0,11085.0,11085.0,3443
11100.0,11100.0,11100.0,11100.0,0
11120.0,11120.0,11120.0,11120.0,12
