date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.862,1,0.931
2026-03-03,0.596,0,0.298
2026-03-04,0.741,0,0.37
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.648,0,0.324
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,1.004,0,0.502
2026-03-13,0.835,0,0.418
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,1.225,0,0.612
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,0.793,0,0.396
2026-03-27,0.0,1,0.5
2026-03-30,0.722,0,0.361
2026-03-31,0.722,0,0.361
2026-04-01,0.0,0,0.0
2026-04-02,0.929,0,0.464
2026-04-03,0.888,0,0.444
2026-04-06,0.0,0,0.0
2026-04-07,0.634,0,0.317
2026-04-08,0.0,0,0.0
2026-04-09,0.827,0,0.414
2026-04-10,0.0,0,0.0
2026-04-13,0.738,0,0.369
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.58,0,0.29
2026-04-17,0.0,0,0.0
2026-04-20,0.0,1,0.5
2026-04-21,0.0,1,0.5
2026-04-22,0.0,1,0.5
2026-04-23,0.0,1,0.5
2026-04-24,0.0,0,0.0
2026-04-27,0.955,1,0.978
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.774,0,0.387
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,0.0,0,0.0
2026-05-08,0.781,0,0.39
2026-05-11,0.0,0,0.0
2026-05-12,0.0,1,0.5
2026-05-13,0.0,1,0.5
2026-05-14,0.0,1,0.5
2026-05-15,1.149,0,0.574
2026-05-18,0.0,0,0.0
2026-05-19,0.0,1,0.5
2026-05-20,1.253,0,0.626
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
