date,name,position,change_dir,shares_before,shares_after,change_amount
2025-05-19,유석환,,,0,0,0
2025-05-19,김대영,,,0,0,0
2025-05-19,길윤기,,,0,0,0
2025-05-19,김재윤,,,0,0,0
2025-05-19,이민구,,,0,0,0
2025-05-19,이상민,,,0,0,0
2025-05-19,이영일,,,0,0,0
2026-04-06,정철화,,,0,0,0
2026-05-21,길윤기,,,0,0,0
2026-05-21,김대영,,,0,0,0
2026-05-21,유석환,,,0,0,0
2026-05-21,이민구,,,0,0,0
2026-05-21,이상민,,,0,0,0
2026-05-21,이영일,,,0,0,0
2025-05-19,유석환,,,0,0,0
2025-05-19,김대영,,,0,0,0
2025-05-19,길윤기,,,0,0,0
2025-05-19,김재윤,,,0,0,0
2025-05-19,이민구,,,0,0,0
2025-05-19,이상민,,,0,0,0
2025-05-19,이영일,,,0,0,0
2026-04-06,정철화,,,0,0,0
2026-05-21,길윤기,,,0,0,0
2026-05-21,김대영,,,0,0,0
2026-05-21,유석환,,,0,0,0
2026-05-21,이민구,,,0,0,0
2026-05-21,이상민,,,0,0,0
2026-05-21,이영일,,,0,0,0
