date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio
2016-08-05,42791.0,123377.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-08,43354.0,158211.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-09,42860.0,247918.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-10,43847.0,283970.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-11,43918.0,173274.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-12,44412.0,170094.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-16,43918.0,147573.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-17,43354.0,143659.0,0.0,0.0,0.0,0.0,,0.0,ohlcv_proxy,
2016-08-18,42507.0,166547.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,
2016-08-19,41874.0,219192.0,0.0,0.0,-0.0,0.0,,0.0,ohlcv_proxy,
2016-08-22,41028.0,151597.0,0.0,0.0,-0.0,0.0,-0.002156,0.0,ohlcv_proxy,
2016-08-23,41874.0,125350.0,0.0,0.0,-0.0,0.0,-0.010968,0.0,ohlcv_proxy,
2016-08-24,41945.0,88888.0,0.0,0.0,-0.0,0.0,-0.017059,0.0,ohlcv_proxy,
2016-08-25,42015.0,120834.0,0.0,0.0,-0.0,0.0,-0.022686,0.0,ohlcv_proxy,
2016-08-26,42368.0,124785.0,0.0,0.0,-0.0,0.0,-0.024566,0.0,ohlcv_proxy,
2016-08-29,41874.0,130964.0,0.0,0.0,-0.0,0.0,-0.017444,0.0,ohlcv_proxy,
2016-08-30,41522.0,103634.0,0.0,0.0,-0.0,0.0,-0.018846,0.0,ohlcv_proxy,
2016-08-31,40675.0,204113.0,0.0,0.0,-0.0,0.0,-0.025541,0.0,ohlcv_proxy,
