date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,6231,449012,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-08,6241,478797,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-09,6267,509431,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-10,6255,496457,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-11,6284,520193,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-12,6316,451814,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-16,6483,503014,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-17,6538,417528,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-18,6558,480845,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-19,6587,451157,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-22,6546,487545,0,0,0.0,0.0,0.03123,0.0,ohlcv_proxy
2016-08-23,6520,490570,0,0,0.0,0.0,0.031893,0.0,ohlcv_proxy
2016-08-24,6525,503995,0,0,0.0,0.0,0.030993,0.0,ohlcv_proxy
2016-08-25,6437,530925,0,0,0.0,0.0,0.025591,0.0,ohlcv_proxy
2016-08-26,6420,519828,0,0,-0.0,0.0,0.019144,0.0,ohlcv_proxy
2016-08-29,6428,471084,0,0,0.0,0.0,0.014593,0.0,ohlcv_proxy
2016-08-30,6437,477975,0,0,0.0,0.0,0.010393,0.0,ohlcv_proxy
2016-08-31,6428,532845,0,0,0.0,0.0,0.005407,0.0,ohlcv_proxy
2016-09-01,6497,1190578,0,0,0.0,0.1,0.006076,0.0,ohlcv_proxy
2016-09-02,6411,584273,0,0,-0.0,0.1,0.004172,0.0,ohlcv_proxy
2016-09-05,6424,1361066,0,0,-0.0,0.2,0.002012,0.0,ohlcv_proxy
2016-09-06,6442,544297,0,0,0.0,0.2,0.000784,0.0,ohlcv_proxy
2016-09-07,6389,585239,0,0,-0.0,0.2,-0.000859,0.0,ohlcv_proxy
2016-09-08,6367,622492,0,0,-0.0,0.2,-0.006212,0.0,ohlcv_proxy
2016-09-09,6393,611366,0,0,-0.0,0.2,-0.007339,0.0,ohlcv_proxy
2016-09-12,6311,526626,0,0,-0.0,0.2,-0.011145,0.0,ohlcv_proxy
2016-09-13,6311,620401,0,0,-0.0,0.2,-0.013836,0.0,ohlcv_proxy
2016-09-19,6348,645652,0,0,-0.0,0.2,-0.013822,0.0,ohlcv_proxy
2016-09-20,6411,643588,0,0,0.0,0.1,-0.011431,0.0,ohlcv_proxy
2016-09-21,6376,552862,0,0,-0.0,0.1,-0.010792,0.0,ohlcv_proxy
2016-09-22,6340,580354,0,0,-0.0,0.0,-0.008721,0.0,ohlcv_proxy
2016-09-23,6372,1240169,0,0,-0.0,0.1,-0.00552,0.0,ohlcv_proxy
2016-09-26,6306,1771725,0,0,-0.0,0.0,-0.006249,0.0,ohlcv_proxy
2016-09-27,6255,1152448,0,0,-0.0,-0.1,-0.0088,0.0,ohlcv_proxy
2016-09-28,6259,732615,0,0,-0.0,-0.1,-0.009878,0.0,ohlcv_proxy
2016-09-29,6298,574100,0,0,-0.0,-0.1,-0.009889,0.0,ohlcv_proxy
2016-09-30,6284,593505,0,0,-0.0,-0.1,-0.012223,0.0,ohlcv_proxy
2016-10-04,6335,566262,0,0,-0.0,-0.1,-0.012214,0.0,ohlcv_proxy
2016-10-05,6293,604314,0,0,-0.0,-0.1,-0.008222,0.0,ohlcv_proxy
2016-10-06,6321,524898,0,0,-0.0,-0.1,-0.005521,0.0,ohlcv_proxy
2016-10-07,6344,541269,0,0,0.0,-0.1,-0.002886,0.0,ohlcv_proxy
2016-10-10,6367,538853,0,0,0.0,-0.2,0.000208,0.0,ohlcv_proxy
2016-10-11,6420,520508,0,0,0.0,-0.1,0.002621,0.0,ohlcv_proxy
2016-10-12,6428,480807,0,0,0.0,0.0,0.006687,0.0,ohlcv_proxy
2016-10-13,6457,543749,0,0,0.0,0.0,0.010723,0.0,ohlcv_proxy
2016-10-14,6470,537110,0,0,0.0,0.0,0.013838,0.0,ohlcv_proxy
2016-10-17,6470,425520,0,0,0.0,0.0,0.016178,0.0,ohlcv_proxy
2016-10-18,6452,250681,0,0,0.0,0.0,0.016986,0.0,ohlcv_proxy
2016-10-19,6447,188796,0,0,0.0,0.0,0.018205,0.0,ohlcv_proxy
2016-10-20,6442,204316,0,0,0.0,0.0,0.018025,0.0,ohlcv_proxy
2016-10-21,6470,199791,0,0,0.0,0.0,0.01727,0.0,ohlcv_proxy
2016-10-24,6553,223128,0,0,0.0,0.0,0.01942,0.0,ohlcv_proxy
2016-10-25,6573,301575,0,0,0.0,0.0,0.021988,0.0,ohlcv_proxy
2016-10-26,6530,255360,0,0,0.0,0.0,0.021201,0.0,ohlcv_proxy
2016-10-27,6538,310677,0,0,0.0,0.0,0.02115,0.0,ohlcv_proxy
2016-10-28,6558,194507,0,0,0.0,0.0,0.021484,0.0,ohlcv_proxy
2016-10-31,6535,206292,0,0,0.0,0.0,0.018904,0.0,ohlcv_proxy
2016-11-01,6583,2624878,0,0,0.0,0.1,0.015055,0.0,ohlcv_proxy
2016-11-02,6583,797974,0,0,0.0,0.1,0.012687,0.0,ohlcv_proxy
2016-11-03,6587,468913,0,0,0.0,0.1,0.011163,0.0,ohlcv_proxy
2016-11-04,6609,502610,0,0,0.0,0.1,0.009579,0.0,ohlcv_proxy
2016-11-07,6578,504851,0,0,0.0,0.1,0.008026,0.0,ohlcv_proxy
2016-11-08,6583,418240,0,0,0.0,0.1,0.007069,0.0,ohlcv_proxy
2016-11-09,6578,603595,0,0,0.0,0.1,0.005732,0.0,ohlcv_proxy
2016-11-10,6704,607276,0,0,0.0,0.1,0.007592,0.0,ohlcv_proxy
2016-11-11,6807,1896642,0,0,1e-06,0.2,0.01447,0.0,ohlcv_proxy
2016-11-14,6843,476348,0,0,1e-06,0.2,0.017043,0.0,ohlcv_proxy
2016-11-15,6830,455406,0,0,1e-06,0.1,0.019193,0.0,ohlcv_proxy
2016-11-16,6852,417110,0,0,0.0,0.1,0.02336,0.0,ohlcv_proxy
2016-11-17,6803,398781,0,0,0.0,0.1,0.024489,0.0,ohlcv_proxy
2016-11-18,6843,2327916,0,0,0.0,0.2,0.022204,0.0,ohlcv_proxy
2016-11-21,6870,423178,0,0,0.0,0.2,0.021472,0.0,ohlcv_proxy
2016-11-22,6914,450405,0,0,0.0,0.2,0.021444,0.0,ohlcv_proxy
2016-11-23,6914,421370,0,0,0.0,0.2,0.021023,0.0,ohlcv_proxy
2016-11-24,6943,964668,0,0,0.0,0.2,0.021658,0.0,ohlcv_proxy
