year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,229853200876,170778209860,CFS,BS
2025,연간,자본총계,186847579442,132359641489,CFS,BS
2025,연간,자본과부채총계,229853200876,170778209860,CFS,BS
2025,연간,부채총계,43005621434,38418568371,CFS,BS
2025,연간,영업이익(손실),52081332705,-2733857885,CFS,CIS
2025,연간,매출총이익,97892908552,31780697443,CFS,CIS
2025,연간,당기순이익(손실),54396875656,-1589923760,CFS,CIS
2025,연간,수익(매출액),99838669222,34007602680,CFS,CIS
2024,연간,자산총계,170778209860,132578400082,CFS,BS
2024,연간,자본총계,132359641489,94717486056,CFS,BS
2024,연간,자본과부채총계,170778209860,132578400082,CFS,BS
2024,연간,부채총계,38418568371,37860914026,CFS,BS
2024,연간,영업이익(손실),-2733857885,-32655289595,CFS,CIS
2024,연간,매출총이익,31780697443,2920643257,CFS,CIS
2024,연간,당기순이익(손실),-1589923760,-28489780658,CFS,CIS
2024,연간,수익(매출액),34007602680,4950929999,CFS,CIS
2023,연간,자산총계,132578400082,143735698279,CFS,BS
2023,연간,자본총계,94717486056,121821006022,CFS,BS
2023,연간,자본과부채총계,132578400082,143735698279,CFS,BS
2023,연간,부채총계,37860914026,21914692257,CFS,BS
2023,연간,영업이익(손실),-32655289595,-28638371344,CFS,CIS
2023,연간,매출총이익,2920643257,3038642928,CFS,CIS
2023,연간,당기순이익(손실),-28489780658,-27773705664,CFS,CIS
2023,연간,수익(매출액),4950929999,5062376493,CFS,CIS
2022,연간,자산총계,143735698279,48967314569,CFS,BS
2022,연간,부채총계,21914692257,17778798890,CFS,BS
2022,연간,자본총계,121821006022,31188515679,CFS,BS
2022,연간,자본과부채총계,143735698279,48967314569,CFS,BS
2022,연간,수익(매출액),5062376493,3902734752,CFS,CIS
2022,연간,매출총이익,3038642928,1951118952,CFS,CIS
2022,연간,영업이익(손실),-28638371344,-28096765516,CFS,CIS
2022,연간,당기순이익(손실),-27773705664,-28589754575,CFS,CIS
2025,3분기,자산총계,154135477940,170778209860,CFS,BS
2025,3분기,자본총계,122941623699,132359641489,CFS,BS
2025,3분기,자본과부채총계,154135477940,170778209860,CFS,BS
2025,3분기,부채총계,31193854241,38418568371,CFS,BS
2025,3분기,영업이익(손실),-373196525,0,CFS,CIS
2025,3분기,매출총이익,8388941138,0,CFS,CIS
2025,3분기,당기순이익(손실),647525375,0,CFS,CIS
2025,3분기,수익(매출액),8945473014,0,CFS,CIS
2024,3분기,자산총계,171216761356,132578400082,CFS,BS
2024,3분기,자본총계,138037618915,94717486056,CFS,BS
2024,3분기,자본과부채총계,171216761356,132578400082,CFS,BS
2024,3분기,부채총계,33179142441,37860914026,CFS,BS
2024,3분기,영업이익(손실),19645621189,0,CFS,CIS
2024,3분기,매출총이익,28386559195,0,CFS,CIS
2024,3분기,당기순이익(손실),19261113240,0,CFS,CIS
2024,3분기,수익(매출액),29055783063,0,CFS,CIS
2023,3분기,자산총계,138182590528,143735698279,CFS,BS
2023,3분기,자본총계,107948715693,121821006022,CFS,BS
2023,3분기,자본과부채총계,138182590528,143735698279,CFS,BS
2023,3분기,부채총계,30233874835,21914692257,CFS,BS
2023,3분기,영업이익(손실),-8052886153,0,CFS,CIS
2023,3분기,매출총이익,1137098326,0,CFS,CIS
2023,3분기,당기순이익(손실),-4838988287,0,CFS,CIS
2023,3분기,수익(매출액),1696153356,0,CFS,CIS
2022,3분기,자산총계,61202060249,48967314569,CFS,BS
2022,3분기,부채총계,21315112780,17778798890,CFS,BS
2022,3분기,자본총계,39886947469,31188515679,CFS,BS
2022,3분기,자본과부채총계,61202060249,48967314569,CFS,BS
2022,3분기,수익(매출액),1112777021,0,CFS,CIS
2022,3분기,매출총이익,595413710,0,CFS,CIS
2022,3분기,영업이익(손실),-7465771161,0,CFS,CIS
