date,name,position,change_dir,shares_before,shares_after,change_amount
2025-11-19,권지은,,,0,0,0
2025-11-19,한국바이오텍,,,0,0,0
2025-11-26,한국바이오텍,,,0,0,0
2025-12-03,한국바이오텍,,,0,0,0
2025-12-12,한국바이오텍,,,0,0,0
2026-02-20,한국바이오텍,,,0,0,0
2026-03-06,한국바이오텍,,,0,0,0
2026-03-13,한국바이오텍,,,0,0,0
2026-05-22,한국바이오텍,,,0,0,0
2025-11-19,권지은,,,0,0,0
2025-11-19,한국바이오텍,,,0,0,0
2025-11-26,한국바이오텍,,,0,0,0
2025-12-03,한국바이오텍,,,0,0,0
2025-12-12,한국바이오텍,,,0,0,0
2026-02-20,한국바이오텍,,,0,0,0
2026-03-06,한국바이오텍,,,0,0,0
2026-03-13,한국바이오텍,,,0,0,0
2026-05-22,한국바이오텍,,,0,0,0
2026-05-28,한국바이오텍,,,0,0,0
2026-06-26,권지은,,,0,0,0
