close,high,low,open,volume
109500.0,109500.0,109500.0,109500.0,0
109500.0,109500.0,109500.0,109500.0,39
109505.0,109505.0,109505.0,109505.0,0
109505.0,109505.0,109505.0,109505.0,1
109500.0,109500.0,109500.0,109500.0,3
109500.0,109500.0,109500.0,109500.0,2
109500.0,109500.0,109500.0,109500.0,18
109505.0,109505.0,109505.0,109505.0,5
109505.0,109505.0,109505.0,109505.0,19
109500.0,109500.0,109500.0,109500.0,82
109500.0,109500.0,109500.0,109500.0,0
109500.0,109500.0,109500.0,109500.0,95
109505.0,109505.0,109505.0,109505.0,150
109505.0,109505.0,109505.0,109505.0,1
109505.0,109505.0,109505.0,109505.0,43
109500.0,109500.0,109500.0,109500.0,1
109500.0,109500.0,109500.0,109500.0,2
109500.0,109500.0,109500.0,109500.0,20
109500.0,109500.0,109500.0,109500.0,128
109505.0,109505.0,109505.0,109505.0,0
109505.0,109505.0,109500.0,109500.0,546
