date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,1,0.5
2026-02-24,0.765,0,0.382
2026-02-25,0.0,0,0.0
2026-02-26,0.633,0,0.316
2026-02-27,0.81,0,0.405
2026-03-03,2.061,0,1.03
2026-03-04,1.876,0,0.938
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.423,0,0.212
2026-03-10,0.0,0,0.0
2026-03-11,0.0,0,0.0
2026-03-12,0.0,1,0.5
2026-03-13,0.823,0,0.412
2026-03-16,0.768,0,0.384
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.8,0,0.4
2026-03-20,0.0,0,0.0
2026-03-23,0.933,0,0.466
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,1.035,1,1.018
2026-03-27,0.0,0,0.0
2026-03-30,1.669,0,0.834
2026-03-31,1.136,0,0.568
2026-04-01,0.0,1,0.5
2026-04-02,0.844,0,0.422
2026-04-03,0.957,0,0.478
2026-04-06,0.0,0,0.0
2026-04-07,1.44,0,0.72
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.441,0,0.22
2026-04-14,0.0,0,0.0
2026-04-15,0.0,1,0.5
2026-04-16,0.0,0,0.0
2026-04-17,1.129,0,0.564
2026-04-20,1.602,0,0.801
2026-04-21,0.0,0,0.0
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.646,0,0.323
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,1.197,1,1.098
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,0.68,0,0.34
2026-05-12,1.07,0,0.535
2026-05-13,0.786,0,0.393
2026-05-14,0.0,0,0.0
2026-05-15,0.0,1,0.5
2026-05-18,0.651,1,0.826
2026-05-19,0.847,0,0.424
2026-05-20,0.827,0,0.414
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
