date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source,foreign_ratio
2016-01-15,2760.0,196667.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-18,2735.0,127407.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-19,2715.0,80433.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-20,2635.0,132297.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,
2016-01-21,2635.0,142467.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-22,2640.0,117048.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-25,2680.0,64405.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-26,2645.0,48200.0,0.0,0.0,-1e-06,0.0,,0.0,ohlcv_proxy,
2016-01-27,2560.0,193806.0,0.0,0.0,-3e-06,0.0,,0.0,ohlcv_proxy,
2016-01-28,2595.0,47624.0,0.0,0.0,-2e-06,0.0,,0.0,ohlcv_proxy,
2016-01-29,2600.0,56117.0,0.0,0.0,-2e-06,0.0,-0.062562,0.0,ohlcv_proxy,
2016-02-01,2575.0,94753.0,0.0,0.0,-2e-06,0.0,-0.066712,0.0,ohlcv_proxy,
2016-02-02,2565.0,73698.0,0.0,0.0,-2e-06,0.0,-0.06466,0.0,ohlcv_proxy,
2016-02-03,2535.0,33454.0,0.0,0.0,-2e-06,0.0,-0.060778,0.0,ohlcv_proxy,
2016-02-04,2560.0,62076.0,0.0,0.0,-1e-06,0.0,-0.053344,0.0,ohlcv_proxy,
2016-02-05,2555.0,36014.0,0.0,0.0,-1e-06,0.0,-0.052154,0.0,ohlcv_proxy,
2016-02-11,2470.0,160944.0,0.0,0.0,-3e-06,-0.1,-0.058261,0.0,ohlcv_proxy,
2016-02-12,2410.0,127986.0,0.0,0.0,-3e-06,-0.1,-0.061323,0.0,ohlcv_proxy,
2016-02-15,2455.0,68521.0,0.0,0.0,-2e-06,-0.1,-0.055676,0.0,ohlcv_proxy,
2016-02-16,2505.0,44050.0,0.0,0.0,-1e-06,-0.1,-0.053791,0.0,ohlcv_proxy,
2016-02-17,2505.0,27440.0,0.0,0.0,-1e-06,-0.1,-0.048595,0.0,ohlcv_proxy,
2016-02-18,2555.0,55881.0,0.0,0.0,-0.0,-0.1,-0.040028,0.0,ohlcv_proxy,
2016-02-19,2700.0,504866.0,0.0,0.0,2e-06,0.0,0.019322,0.0,ohlcv_proxy,
2016-02-22,2630.0,2624606.0,0.0,0.0,1e-06,-0.1,0.00887,0.1,ohlcv_proxy,
2016-02-23,2675.0,1586585.0,0.0,0.0,1e-06,0.0,0.008127,0.1,ohlcv_proxy,
2016-02-24,2655.0,259867.0,0.0,0.0,1e-06,0.0,0.008177,0.1,ohlcv_proxy,
2016-02-25,2685.0,253461.0,0.0,0.0,1e-06,0.1,0.00854,0.1,ohlcv_proxy,
2016-02-26,2650.0,176887.0,0.0,0.0,1e-06,0.1,0.006541,0.1,ohlcv_proxy,
2016-02-29,2645.0,117949.0,0.0,0.0,0.0,0.1,0.013628,0.1,ohlcv_proxy,
2016-03-02,2625.0,181675.0,0.0,0.0,0.0,0.1,0.007747,0.1,ohlcv_proxy,
2016-03-03,2590.0,164039.0,0.0,0.0,-0.0,0.1,0.003532,0.1,ohlcv_proxy,
2016-03-04,2610.0,77757.0,0.0,0.0,-0.0,0.1,-0.003647,0.1,ohlcv_proxy,
2016-03-07,2610.0,175475.0,0.0,0.0,-0.0,0.0,-0.007429,0.1,ohlcv_proxy,
2016-03-08,2595.0,70901.0,0.0,0.0,-0.0,0.1,-0.010267,0.0,ohlcv_proxy,
