date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2019-04-24,0.0,0,0.0
2019-04-25,0.532,0,0.266
2019-04-26,2.594,0,1.297
2019-04-29,0.0,0,0.0
2019-04-30,0.0,0,0.0
2019-05-02,0.0,0,0.0
2019-05-03,0.0,0,0.0
2019-05-07,3.362,0,1.681
2019-05-08,0.508,0,0.254
2019-05-09,1.155,0,0.578
2019-05-10,0.0,0,0.0
2019-05-13,0.0,0,0.0
2019-05-14,0.045,0,0.022
2019-05-15,0.0,0,0.0
2019-05-16,0.0,0,0.0
2019-05-17,1.152,0,0.576
2019-05-20,0.923,0,0.462
2019-05-21,0.0,0,0.0
2019-05-22,0.0,0,0.0
2019-05-23,1.269,0,0.634
2019-05-24,0.0,0,0.0
2019-05-27,0.0,0,0.0
2019-05-28,0.0,0,0.0
2019-05-29,0.0,0,0.0
2019-05-30,0.0,0,0.0
2019-05-31,0.0,0,0.0
2019-06-03,0.0,0,0.0
2019-06-04,0.0,0,0.0
2019-06-05,2.622,0,1.311
2019-06-07,0.0,0,0.0
2019-06-10,0.0,0,0.0
2019-06-11,0.0,0,0.0
2019-06-12,0.904,0,0.452
2019-06-13,0.0,0,0.0
2019-06-14,0.408,0,0.204
2019-06-17,0.0,0,0.0
2019-06-18,0.0,0,0.0
2019-06-19,0.0,0,0.0
2019-06-20,0.0,0,0.0
2019-06-21,,0,
2026-07-21,,0,
