date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-08-05,4984,18626,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2016-08-08,4819,97059,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-09,4829,51273,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-10,4929,65826,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-11,4924,93527,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-12,4869,89177,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-16,4894,65337,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-08-17,4844,23246,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-18,4834,29865,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-19,4804,85154,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-08-22,4605,117586,0,0,-1e-06,-0.1,-0.028216,0.0,ohlcv_proxy
2016-08-23,4625,30787,0,0,-1e-06,-0.1,-0.036864,0.0,ohlcv_proxy
2016-08-24,4625,40744,0,0,-1e-06,-0.1,-0.04015,0.0,ohlcv_proxy
2016-08-25,4525,51586,0,0,-1e-06,-0.1,-0.045957,0.0,ohlcv_proxy
2016-08-26,4550,36882,0,0,-1e-06,-0.1,-0.055881,0.0,ohlcv_proxy
2016-08-29,4490,75692,0,0,-1e-06,-0.1,-0.059795,0.0,ohlcv_proxy
2016-08-30,4565,55843,0,0,-1e-06,-0.1,-0.053618,0.0,ohlcv_proxy
2016-08-31,4580,44275,0,0,-1e-06,-0.1,-0.049336,0.0,ohlcv_proxy
2016-09-01,4525,44238,0,0,-1e-06,-0.1,-0.044318,0.0,ohlcv_proxy
2016-09-02,4595,21265,0,0,-0.0,-0.1,-0.040173,0.0,ohlcv_proxy
2016-09-05,4710,23594,0,0,0.0,0.0,-0.030556,0.0,ohlcv_proxy
2016-09-06,4740,66496,0,0,0.0,0.0,-0.01689,0.0,ohlcv_proxy
2016-09-07,4854,43744,0,0,1e-06,0.0,-0.004161,0.0,ohlcv_proxy
2016-09-08,4829,125003,0,0,1e-06,-0.1,0.014007,0.0,ohlcv_proxy
2016-09-09,4765,25152,0,0,0.0,-0.1,0.02022,0.0,ohlcv_proxy
2016-09-12,4595,86834,0,0,-1e-06,-0.2,0.015532,0.0,ohlcv_proxy
2016-09-13,4635,87452,0,0,-0.0,-0.1,0.013533,0.0,ohlcv_proxy
2016-09-19,4660,63373,0,0,-0.0,-0.1,0.008946,0.0,ohlcv_proxy
2016-09-20,4665,193807,0,0,-0.0,0.0,-0.001186,0.0,ohlcv_proxy
2016-09-21,4710,57681,0,0,0.0,0.0,0.000629,0.0,ohlcv_proxy
2016-09-22,4804,53884,0,0,0.0,0.0,0.004444,0.0,ohlcv_proxy
2016-09-23,4809,33313,0,0,0.0,0.0,0.007796,0.0,ohlcv_proxy
2016-09-26,4765,51211,0,0,0.0,0.0,0.009851,0.0,ohlcv_proxy
2016-09-27,4740,50057,0,0,0.0,0.1,0.017602,0.0,ohlcv_proxy
2016-09-28,4635,23899,0,0,-0.0,0.1,0.016892,0.0,ohlcv_proxy
2016-09-29,4670,29685,0,0,-0.0,0.2,0.008616,0.0,ohlcv_proxy
2016-09-30,4655,21943,0,0,-0.0,0.1,0.002343,0.0,ohlcv_proxy
2016-10-04,4575,47585,0,0,-1e-06,0.1,-0.008892,0.0,ohlcv_proxy
2016-10-05,4366,206644,0,0,-2e-06,-0.1,-0.040912,0.1,ohlcv_proxy
2016-10-06,4326,48335,0,0,-2e-06,-0.1,-0.045184,0.1,ohlcv_proxy
2016-10-07,4196,82132,0,0,-2e-06,-0.1,-0.053623,0.1,ohlcv_proxy
2016-10-10,4311,32227,0,0,-1e-06,-0.1,-0.055124,0.1,ohlcv_proxy
2016-10-11,4326,22887,0,0,-1e-06,-0.1,-0.058751,0.1,ohlcv_proxy
2016-10-12,4271,46088,0,0,-1e-06,-0.1,-0.062801,0.1,ohlcv_proxy
2016-10-13,4281,34255,0,0,-1e-06,-0.1,-0.06283,0.1,ohlcv_proxy
2016-10-14,4246,10892,0,0,-1e-06,-0.1,-0.054211,0.1,ohlcv_proxy
2016-10-17,4246,16993,0,0,-1e-06,-0.1,-0.054104,0.1,ohlcv_proxy
2016-10-18,4291,28075,0,0,-1e-06,-0.1,-0.052374,0.1,ohlcv_proxy
2016-10-19,4271,11748,0,0,-1e-06,0.0,-0.04455,0.0,ohlcv_proxy
2016-10-20,4286,16851,0,0,-1e-06,0.0,-0.040532,0.0,ohlcv_proxy
2016-10-21,4236,21002,0,0,-1e-06,0.0,-0.03558,0.0,ohlcv_proxy
2016-10-24,4276,36587,0,0,-1e-06,0.0,-0.029468,0.0,ohlcv_proxy
2016-10-25,4256,49614,0,0,-1e-06,0.0,-0.024903,0.0,ohlcv_proxy
