date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-10,이동채,,,0,0,0
2024-05-10,최상운,,,0,0,0
2024-05-10,박재하,,,0,0,0
2024-05-10,안태식,,,0,0,0
2024-05-10,김순주,,,0,0,0
2024-05-10,정회림,,,0,0,0
2024-05-10,장인원,,,0,0,0
2024-05-10,이승환,,,0,0,0
2024-05-10,이수호,,,0,0,0
2024-10-25,송호준,,,0,0,0
2024-10-25,김형열,,,0,0,0
2024-10-25,공효식,,,0,0,0
2024-10-25,이승환,,,0,0,0
2024-10-25,박재하,,,0,0,0
2024-10-25,최상운,,,0,0,0
2024-10-25,김순주,,,0,0,0
2024-10-25,장인원,,,0,0,0
2024-10-25,이수호,,,0,0,0
2024-10-25,정회림,,,0,0,0
2024-11-22,김형열,,,0,0,0
2025-04-10,정회림,,,0,0,0
2025-04-10,장인원,,,0,0,0
2025-04-10,이동채,,,0,0,0
2025-04-10,송호준,,,0,0,0
2025-04-10,최상운,,,0,0,0
2025-04-10,박재하,,,0,0,0
2025-04-10,이승환,,,0,0,0
2025-04-10,김순주,,,0,0,0
2025-04-10,이수호,,,0,0,0
2025-04-10,공효식,,,0,0,0
2025-10-28,정회림,,,0,0,0
2025-10-28,장인원,,,0,0,0
2025-10-28,공효식,,,0,0,0
2025-10-28,김형열,,,0,0,0
2025-10-28,송호준,,,0,0,0
2025-10-28,이수호,,,0,0,0
2025-10-28,김순주,,,0,0,0
2025-10-28,최상운,,,0,0,0
2025-10-28,이승환,,,0,0,0
2025-10-28,박재하,,,0,0,0
2025-12-01,송호준,,,0,0,0
2026-01-08,강동현,,,0,0,0
2026-02-23,박재하,,,0,0,0
2026-04-01,변정희,,,0,0,0
2024-10-25,최상운,,,0,0,0
2024-10-25,박재하,,,0,0,0
2024-10-25,이승환,,,0,0,0
2024-10-25,공효식,,,0,0,0
2024-10-25,김형열,,,0,0,0
2024-10-25,송호준,,,0,0,0
2024-10-25,김순주,,,0,0,0
2024-10-25,장인원,,,0,0,0
2024-10-25,이수호,,,0,0,0
2024-10-25,정회림,,,0,0,0
2024-11-22,김형열,,,0,0,0
2025-04-10,이승환,,,0,0,0
2025-04-10,김순주,,,0,0,0
2025-04-10,이수호,,,0,0,0
2025-04-10,공효식,,,0,0,0
2025-04-10,장인원,,,0,0,0
2025-04-10,정회림,,,0,0,0
2025-04-10,박재하,,,0,0,0
2025-04-10,이동채,,,0,0,0
2025-04-10,송호준,,,0,0,0
2025-04-10,최상운,,,0,0,0
2025-10-28,정회림,,,0,0,0
2025-10-28,장인원,,,0,0,0
2025-10-28,공효식,,,0,0,0
2025-10-28,김형열,,,0,0,0
2025-10-28,이수호,,,0,0,0
2025-10-28,김순주,,,0,0,0
2025-10-28,박재하,,,0,0,0
2025-10-28,송호준,,,0,0,0
2025-10-28,최상운,,,0,0,0
2025-10-28,이승환,,,0,0,0
2025-12-01,송호준,,,0,0,0
2026-01-08,강동현,,,0,0,0
2026-02-23,박재하,,,0,0,0
2026-04-01,변정희,,,0,0,0
