year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,9778714530496,8138264562531,CFS,BS
2025,연간,자본총계,4487316128905,3838462173266,CFS,BS
2025,연간,자본과부채총계,9778714530496,8138264562531,CFS,BS
2025,연간,부채총계,5291398401591,4299802389265,CFS,BS
2025,연간,영업이익,213763514884,-293038698088,CFS,CIS
2025,연간,매출총이익,434004822809,-77361210666,CFS,CIS
2025,연간,당기순이익(손실),-105539603168,-295367033134,CFS,CIS
2025,연간,매출액,3413021590101,3127853158129,CFS,CIS
2024,연간,자산총계,8138264562531,7556978775072,CFS,BS
2024,연간,자본총계,3838462173266,3486135726801,CFS,BS
2024,연간,자본과부채총계,8138264562531,7556978775072,CFS,BS
2024,연간,부채총계,4299802389265,4070843048271,CFS,BS
2024,연간,영업이익,-293038698088,298172334242,CFS,CIS
2024,연간,매출총이익,-77361210666,504123621637,CFS,CIS
2024,연간,당기순이익(손실),-295367033134,135268663790,CFS,CIS
2024,연간,매출액,3127853158129,7260200345722,CFS,CIS
2023,연간,자산총계,7556978775072,5345782603044,CFS,BS
2023,연간,자본총계,3486135726801,2521780653709,CFS,BS
2023,연간,자본과부채총계,7556978775072,5345782603044,CFS,BS
2023,연간,부채총계,4070843048271,2824001949335,CFS,BS
2023,연간,영업이익,298172334242,613226487106,CFS,CIS
2023,연간,매출총이익,504123621637,795068080625,CFS,CIS
2023,연간,당기순이익(손실),135268663790,220591650311,CFS,CIS
2023,연간,계속영업이익,84252048252,184527713855,CFS,CIS
2023,연간,계속영업당기순이익(손실),135268663790,220591650311,CFS,CIS
2023,연간,매출액,7260200345722,5639741327318,CFS,CIS
2022,연간,자산총계,5345782603044,3400444973404,CFS,BS
2022,연간,부채총계,2824001949335,1703531144978,CFS,BS
2022,연간,자본총계,2521780653709,1696913828426,CFS,BS
2022,연간,자본과부채총계,5345782603044,3400444973404,CFS,BS
2022,연간,매출액,5639741327318,1504191410850,CFS,CIS
2022,연간,매출총이익,795068080625,231780084147,CFS,CIS
2022,연간,영업이익,613226487106,85956918350,CFS,CIS
2022,연간,계속영업당기순이익(손실),220591650311,-256771276280,CFS,CIS
2022,연간,당기순이익,220591650311,278561242483,CFS,CIS
2022,연간,계속영업이익,36063936456,-294993311094,CFS,CIS
2022,연간,중단영업이익,0,535332518763,CFS,CIS
2025,3분기,자산총계,8782378577571,8138264562531,CFS,BS
2025,3분기,자본총계,4214221239234,3838462173266,CFS,BS
2025,3분기,자본과부채총계,8782378577571,8138264562531,CFS,BS
