date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.567,1,0.784
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,0.768,0,0.384
2026-03-04,1.524,0,0.762
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.73,0,0.365
2026-03-10,0.618,1,0.809
2026-03-11,0.545,0,0.272
2026-03-12,0.0,0,0.0
2026-03-13,0.944,0,0.472
2026-03-16,0.0,0,0.0
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.0,0,0.0
2026-03-20,0.0,0,0.0
2026-03-23,0.831,0,0.416
2026-03-24,1.044,0,0.522
2026-03-25,0.0,0,0.0
2026-03-26,0.0,0,0.0
2026-03-27,0.837,0,0.418
2026-03-30,0.66,0,0.33
2026-03-31,0.791,0,0.396
2026-04-01,0.0,0,0.0
2026-04-02,1.161,0,0.58
2026-04-03,0.0,0,0.0
2026-04-06,0.649,0,0.324
2026-04-07,0.731,0,0.366
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,0.615,0,0.308
2026-04-14,1.78,0,0.89
2026-04-15,0.0,0,0.0
2026-04-16,0.739,1,0.869
2026-04-17,0.0,0,0.0
2026-04-20,0.488,0,0.244
2026-04-21,0.0,0,0.0
2026-04-22,0.866,1,0.933
2026-04-23,0.615,1,0.808
2026-04-24,0.0,0,0.0
2026-04-27,0.842,1,0.921
2026-04-28,0.476,0,0.238
2026-04-29,0.0,0,0.0
2026-04-30,0.376,0,0.188
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.201,0,0.6
2026-05-08,0.0,0,0.0
2026-05-11,1.143,0,0.572
2026-05-12,0.0,0,0.0
2026-05-13,0.849,0,0.424
2026-05-14,0.0,0,0.0
2026-05-15,1.401,1,1.2
2026-05-18,0.0,0,0.0
2026-05-19,0.836,0,0.418
2026-05-20,0.726,0,0.363
2026-05-21,0.9,1,0.95
