date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-10,0.0,0,0.0
2026-02-11,1.012,0,0.506
2026-02-12,0.0,0,0.0
2026-02-13,1.132,0,0.566
2026-02-19,0.0,0,0.0
2026-02-20,0.54,1,0.77
2026-02-23,0.878,0,0.439
2026-02-24,0.0,0,0.0
2026-02-25,0.0,0,0.0
2026-02-26,0.0,0,0.0
2026-02-27,0.0,0,0.0
2026-03-03,1.289,0,0.644
2026-03-04,1.457,0,0.728
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.0,1,0.5
2026-03-11,0.0,0,0.0
2026-03-12,0.601,0,0.3
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.594,0,0.297
2026-03-18,0.0,0,0.0
2026-03-19,0.869,0,0.434
2026-03-20,0.0,0,0.0
2026-03-23,0.0,1,0.5
2026-03-24,1.606,1,1.303
2026-03-25,0.703,1,0.851
2026-03-26,1.274,0,0.637
2026-03-27,0.0,0,0.0
2026-03-30,0.356,0,0.178
2026-03-31,0.689,0,0.344
2026-04-01,0.0,0,0.0
2026-04-02,1.541,1,1.27
2026-04-03,0.78,0,0.39
2026-04-06,0.66,0,0.33
2026-04-07,0.0,0,0.0
2026-04-08,0.0,1,0.5
2026-04-09,0.934,0,0.467
2026-04-10,1.027,0,0.514
2026-04-13,1.27,0,0.635
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.709,0,0.354
2026-04-20,0.0,0,0.0
2026-04-21,1.249,0,0.624
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.763,0,0.382
2026-04-29,0.0,0,0.0
2026-04-30,0.79,0,0.395
2026-05-04,0.0,0,0.0
2026-05-06,0.0,0,0.0
2026-05-07,1.236,0,0.618
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.0,0,0.0
2026-05-13,1.017,1,1.008
2026-05-14,0.0,0,0.0
2026-05-15,0.686,0,0.343
2026-05-18,0.992,1,0.996
2026-05-19,0.0,0,0.0
2026-05-20,0.802,0,0.401
2026-05-21,0.0,0,0.0
