date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2016-06-09,10640,523162,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-10,10910,538597,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-13,10475,559987,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-14,10445,425980,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-15,10575,429991,0,0,0.0,0.0,,0.0,ohlcv_proxy
2016-06-16,10195,636207,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-17,10065,517933,0,0,-1e-06,0.0,,0.0,ohlcv_proxy
2016-06-20,10310,530268,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-21,10320,437116,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-22,10340,508351,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2016-06-23,10200,866183,0,0,-0.0,-0.1,-0.025749,0.0,ohlcv_proxy
2016-06-24,9250,2570471,0,0,-1e-06,-0.2,-0.050909,0.1,ohlcv_proxy
2016-06-27,9300,2054527,0,0,-1e-06,-0.1,-0.056251,0.1,ohlcv_proxy
2016-06-28,9550,1456134,0,0,-1e-06,0.0,-0.054029,0.1,ohlcv_proxy
2016-06-29,9775,1616271,0,0,-0.0,0.1,-0.049126,0.1,ohlcv_proxy
2016-06-30,9915,868832,0,0,-0.0,0.1,-0.049804,0.1,ohlcv_proxy
2016-07-01,10185,1025495,0,0,0.0,0.1,-0.030311,0.1,ohlcv_proxy
2016-07-04,10270,611933,0,0,0.0,0.1,-0.008902,0.1,ohlcv_proxy
2016-07-05,10395,917611,0,0,0.0,0.1,0.01073,0.1,ohlcv_proxy
2016-07-06,10090,776607,0,0,-0.0,0.1,0.024643,0.1,ohlcv_proxy
2016-07-07,10460,792051,0,0,0.0,0.2,0.035382,0.1,ohlcv_proxy
2016-07-08,10290,744425,0,0,0.0,0.3,0.039606,0.0,ohlcv_proxy
2016-07-11,10520,684826,0,0,0.0,0.2,0.043374,0.0,ohlcv_proxy
2016-07-12,10425,499629,0,0,0.0,0.1,0.043095,0.0,ohlcv_proxy
2016-07-13,10500,544284,0,0,0.0,0.0,0.051645,0.0,ohlcv_proxy
2016-07-14,10460,513498,0,0,0.0,0.0,0.050824,0.0,ohlcv_proxy
2016-07-15,10405,486311,0,0,0.0,0.0,0.053326,0.0,ohlcv_proxy
2016-07-18,10430,341740,0,0,0.0,0.0,0.051429,0.0,ohlcv_proxy
2016-07-19,10395,367491,0,0,0.0,0.0,0.051057,0.0,ohlcv_proxy
2016-07-20,10495,401327,0,0,0.0,0.0,0.05046,0.0,ohlcv_proxy
2016-07-21,10635,448634,0,0,0.0,0.0,0.053743,0.0,ohlcv_proxy
2016-07-22,10555,356375,0,0,0.0,0.0,0.043524,0.0,ohlcv_proxy
2016-07-25,10485,394951,0,0,0.0,0.0,0.031498,0.0,ohlcv_proxy
2016-07-26,10510,329417,0,0,0.0,0.0,0.025405,0.0,ohlcv_proxy
2016-07-27,10415,371702,0,0,0.0,0.0,0.016505,0.0,ohlcv_proxy
2016-07-28,10325,345561,0,0,-0.0,0.0,0.006843,0.0,ohlcv_proxy
2016-07-29,10430,368208,0,0,0.0,0.0,0.002365,0.0,ohlcv_proxy
2016-08-01,10350,372314,0,0,-0.0,0.0,-0.001001,0.0,ohlcv_proxy
2016-08-02,10150,419097,0,0,-0.0,0.0,-0.007312,0.0,ohlcv_proxy
2016-08-03,10130,369963,0,0,-0.0,0.0,-0.014205,0.0,ohlcv_proxy
2016-08-04,10185,335569,0,0,-0.0,0.0,-0.015453,0.0,ohlcv_proxy
2016-08-05,10055,509201,0,0,-0.0,0.0,-0.022346,0.0,ohlcv_proxy
2016-08-08,10150,436708,0,0,-0.0,0.0,-0.023655,0.0,ohlcv_proxy
2016-08-09,10360,497560,0,0,0.0,0.0,-0.018519,0.0,ohlcv_proxy
2016-08-10,10670,756729,0,0,0.0,0.1,-0.005467,0.0,ohlcv_proxy
2016-08-11,10500,552979,0,0,0.0,0.1,-0.000777,0.0,ohlcv_proxy
2016-08-12,10550,436249,0,0,0.0,0.1,0.007116,0.0,ohlcv_proxy
2016-08-16,10460,391625,0,0,0.0,0.1,0.011925,0.0,ohlcv_proxy
2016-08-17,10315,577407,0,0,-0.0,0.1,0.01107,0.0,ohlcv_proxy
2016-08-18,10385,471116,0,0,0.0,0.1,0.004443,0.0,ohlcv_proxy
2016-08-19,10425,497341,0,0,0.0,0.1,0.003804,0.0,ohlcv_proxy
2016-08-22,10205,489055,0,0,-0.0,0.1,-0.001025,0.0,ohlcv_proxy
2016-08-23,10155,421506,0,0,-0.0,0.1,-0.004491,0.0,ohlcv_proxy
2016-08-24,10165,371805,0,0,-0.0,0.1,-0.005709,0.0,ohlcv_proxy
2016-08-25,10070,443703,0,0,-0.0,0.0,-0.010366,0.0,ohlcv_proxy
2016-08-26,10000,483655,0,0,-0.0,0.0,-0.017894,0.0,ohlcv_proxy
2016-08-29,9540,1163751,0,0,-1e-06,-0.1,-0.033176,0.1,ohlcv_proxy
2016-08-30,9625,825645,0,0,-1e-06,0.0,-0.037953,0.1,ohlcv_proxy
2016-08-31,9480,1295056,0,0,-1e-06,-0.1,-0.042923,0.1,ohlcv_proxy
2016-09-01,9840,1046496,0,0,-0.0,0.0,-0.040491,0.1,ohlcv_proxy
2016-09-02,9935,964090,0,0,-0.0,0.1,-0.037292,0.1,ohlcv_proxy
2016-09-05,9985,924084,0,0,-0.0,0.1,-0.028134,0.1,ohlcv_proxy
2016-09-06,9915,650758,0,0,-0.0,0.1,-0.022861,0.1,ohlcv_proxy
2016-09-07,9750,731058,0,0,-0.0,0.1,-0.01143,0.1,ohlcv_proxy
2016-09-08,9880,1047398,0,0,-0.0,0.2,-0.005894,0.1,ohlcv_proxy
2016-09-09,9730,1034687,0,0,-0.0,0.2,-0.006949,0.1,ohlcv_proxy
2016-09-12,9465,1136704,0,0,-0.0,0.2,-0.014017,0.0,ohlcv_proxy
2016-09-13,9475,968912,0,0,-0.0,0.1,-0.017658,0.0,ohlcv_proxy
2016-09-19,9635,716357,0,0,-0.0,0.2,-0.016722,0.0,ohlcv_proxy
2016-09-20,9820,915671,0,0,-0.0,0.1,-0.016982,0.0,ohlcv_proxy
