date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-03-29,0.5881,0.2833,0,1.8097,price_proxy,,,,
2016-03-30,0.5833,0.199,0,1.9517,price_proxy,,,,
2016-03-31,0.6606,0.2015,0,1.2863,price_proxy,,,,
2016-04-01,0.6697,0.2017,0,0.7121,price_proxy,,,,
2016-04-04,0.5408,0.1846,0,0.6776,price_proxy,,,,
2016-04-05,0.7014,0.1571,0,0.9454,price_proxy,,,,
2016-04-06,0.5467,0.1585,0,0.7381,price_proxy,,,,
2016-04-07,0.5022,0.1544,0,0.55,price_proxy,,,,
2016-04-08,0.589,0.1449,0,0.8019,price_proxy,,,,
2016-04-11,0.5399,0.1483,0,0.6161,price_proxy,,,,
2016-04-12,0.4404,0.1474,0,0.7136,price_proxy,,,,
2016-04-14,0.4109,0.1519,0,0.4874,price_proxy,,,,
2016-04-15,0.3558,0.1532,0,0.3888,price_proxy,,,,
2016-04-18,0.3066,0.153,0,0.3452,price_proxy,,,,
2016-04-19,0.3628,0.1472,0,0.5263,price_proxy,,,,
2016-04-20,0.3201,0.1499,0,0.5077,price_proxy,,,,
2016-04-21,0.4842,0.148,0,0.681,price_proxy,,,,
2016-04-22,0.5,0.1485,0,0.2951,price_proxy,,,,
2016-04-25,0.4861,0.1479,0,0.2472,price_proxy,,,,
2016-04-26,0.5117,0.1418,0,0.1965,price_proxy,,,,
2016-04-27,0.4808,0.1456,0,0.5764,price_proxy,,,,
2016-04-28,0.3442,0.133,0,0.8184,price_proxy,,,,
2016-04-29,0.4141,0.1311,0,0.8726,price_proxy,,,,
2016-05-02,0.3401,0.1355,0,0.4399,price_proxy,,,,
2016-05-03,0.3954,0.1387,0,0.5669,price_proxy,,,,
2016-05-04,0.4611,0.1276,0,0.5353,price_proxy,,,,
2016-05-09,0.4106,0.1334,0,0.6601,price_proxy,,,,
2016-05-10,0.4951,0.1568,0,1.0174,price_proxy,,,,
2016-05-11,0.5957,0.1512,0,1.1381,price_proxy,,,,
2016-05-12,0.5612,0.1456,0,0.5409,price_proxy,,,,
2016-05-13,0.5644,0.1457,0,0.4786,price_proxy,,,,
2016-05-16,0.6925,0.1425,0,0.8909,price_proxy,,,,
2016-05-17,0.6701,0.1547,0,3.7323,price_proxy,,,,
2016-05-18,0.6539,0.1545,0,2.2523,price_proxy,,,,
2016-05-19,0.6048,0.1542,0,1.838,price_proxy,,,,
2016-05-20,0.6971,0.1535,0,2.9359,price_proxy,,,,
2016-05-23,0.6448,0.1452,0,0.9395,price_proxy,,,,
2016-05-24,0.4755,0.1471,0,0.9525,price_proxy,,,,
2016-05-25,0.4509,0.1475,0,0.6984,price_proxy,,,,
2016-05-26,0.5,0.1478,0,1.1783,price_proxy,,,,
2016-05-27,0.4476,0.1386,0,0.6486,price_proxy,,,,
2016-05-30,0.5619,0.1427,0,2.8983,price_proxy,,,,
2016-05-31,0.6292,0.1415,0,1.5932,price_proxy,,,,
2016-06-01,0.6556,0.1326,0,0.7335,price_proxy,,,,
2016-06-02,0.8077,0.1533,0,2.4346,price_proxy,,,,
2016-06-03,0.8145,0.1512,0,1.3116,price_proxy,,,,
2016-06-07,0.7404,0.1362,0,0.9112,price_proxy,,,,
2016-06-08,0.7535,0.1219,0,1.2548,price_proxy,,,,
2016-06-09,0.7761,0.1219,0,1.1646,price_proxy,,,,
2016-06-10,0.6608,0.1229,0,1.0059,price_proxy,,,,
2016-06-13,0.5506,0.1343,0,0.674,price_proxy,,,,
2016-06-14,0.4732,0.14,0,0.747,price_proxy,,,,
2016-06-15,0.4282,0.1303,0,0.5098,price_proxy,,,,
2016-06-16,0.4441,0.1311,0,0.713,price_proxy,,,,
2016-06-17,0.3294,0.1363,0,0.6335,price_proxy,,,,
2016-06-20,0.4507,0.1341,0,0.3564,price_proxy,,,,
2016-06-21,0.5971,0.1397,0,1.2882,price_proxy,,,,
2016-06-22,0.6176,0.1351,0,0.5926,price_proxy,,,,
2016-06-23,0.665,0.1377,0,0.8827,price_proxy,,,,
2016-06-24,0.639,0.1507,0,2.1311,price_proxy,,,,
2016-06-27,0.5389,0.1556,0,0.6901,price_proxy,,,,
2016-06-28,0.463,0.1496,0,0.7173,price_proxy,,,,
2016-06-29,0.4852,0.1496,0,0.6474,price_proxy,,,,
2016-06-30,0.4895,0.1553,0,2.421,price_proxy,,,,
2016-07-01,0.6633,0.1366,0,1.1886,price_proxy,,,,
2016-07-04,0.7133,0.137,0,0.8759,price_proxy,,,,
2016-07-05,0.6358,0.1409,0,0.7024,price_proxy,,,,
2016-07-06,0.5895,0.1414,0,0.6795,price_proxy,,,,
2016-07-07,0.5748,0.1462,0,0.8035,price_proxy,,,,
2016-07-08,0.4142,0.1514,0,0.8204,price_proxy,,,,
2016-07-11,0.4071,0.1441,0,0.5129,price_proxy,,,,
2016-07-12,0.4505,0.1411,0,0.531,price_proxy,,,,
2016-07-13,0.4178,0.1442,0,0.6803,price_proxy,,,,
2016-07-14,0.3693,0.1432,0,0.5144,price_proxy,,,,
2016-07-15,0.3746,0.1451,0,0.5206,price_proxy,,,,
2016-07-18,0.3988,0.1435,0,0.3588,price_proxy,,,,
2016-07-19,0.4746,0.1392,0,0.4463,price_proxy,,,,
2016-07-20,0.5076,0.1398,0,0.3046,price_proxy,,,,
2016-07-21,0.4082,0.136,0,0.5452,price_proxy,,,,
2016-07-22,0.5192,0.1298,0,0.3404,price_proxy,,,,
2016-07-25,0.4886,0.1272,0,0.25,price_proxy,,,,
2016-07-26,0.3863,0.128,0,0.3167,price_proxy,,,,
2016-07-27,0.3626,0.1293,0,0.3924,price_proxy,,,,
2016-07-28,0.5655,0.1403,0,1.0688,price_proxy,,,,
2016-07-29,0.5,0.1331,0,0.4497,price_proxy,,,,
2016-08-01,0.5,0.1332,0,0.4426,price_proxy,,,,
2016-08-02,0.4688,0.1346,0,0.6915,price_proxy,,,,
2016-08-03,0.4403,0.1389,0,2.0493,price_proxy,,,,
2016-08-04,0.3452,0.1317,0,0.7133,price_proxy,,,,
2016-08-05,0.2821,0.1341,0,1.6035,price_proxy,,,,
2016-08-08,0.2533,0.1353,0,2.1721,price_proxy,,,,
2016-08-09,0.425,0.155,0,1.3335,price_proxy,,,,
2016-08-10,0.5329,0.1548,0,1.0732,price_proxy,,,,
2016-08-11,0.4191,0.1586,0,1.1868,price_proxy,,,,
2016-08-12,0.5616,0.157,0,0.4988,price_proxy,,,,
2016-08-16,0.572,0.1577,0,0.5397,price_proxy,,,,
2016-08-17,0.4117,0.1516,0,0.4776,price_proxy,,,,
2016-08-18,0.3545,0.1518,0,0.6384,price_proxy,,,,
2016-08-19,0.5147,0.1564,0,0.837,price_proxy,,,,
2016-08-22,0.3928,0.1591,0,0.6898,price_proxy,,,,
2016-08-23,0.4032,0.1593,0,1.2944,price_proxy,,,,
2016-08-24,0.4507,0.1593,0,0.4793,price_proxy,,,,
2016-08-25,0.487,0.1583,0,0.4148,price_proxy,,,,
2016-08-26,0.3787,0.1366,0,0.3942,price_proxy,,,,
2016-08-29,0.402,0.138,0,0.72,price_proxy,,,,
2016-08-30,0.3915,0.1386,0,0.9032,price_proxy,,,,
2016-08-31,0.3325,0.1376,0,1.1501,price_proxy,,,,
2016-09-01,0.364,0.1376,0,0.782,price_proxy,,,,
2016-09-02,0.353,0.1362,0,1.0603,price_proxy,,,,
2016-09-05,0.3717,0.1291,0,1.0024,price_proxy,,,,
2016-09-06,0.4228,0.128,0,0.8276,price_proxy,,,,
2016-09-07,0.565,0.1183,0,2.7925,price_proxy,,,,
2016-09-08,0.5517,0.118,0,1.3753,price_proxy,,,,
2016-09-09,0.6492,0.1155,0,1.2652,price_proxy,,,,
2016-09-12,0.5734,0.1234,0,1.0403,price_proxy,,,,
2016-09-13,0.5292,0.1228,0,0.7918,price_proxy,,,,
2016-09-19,0.5488,0.1378,0,0.9419,price_proxy,,,,
2016-09-20,0.5918,0.143,0,1.092,price_proxy,,,,
2016-09-21,0.4887,0.1376,0,0.9816,price_proxy,,,,
2016-09-22,0.7008,0.1416,0,1.3144,price_proxy,,,,
2016-09-23,0.7159,0.1408,0,1.1696,price_proxy,,,,
2016-09-26,0.5909,0.1409,0,0.47,price_proxy,,,,
2016-09-27,0.4956,0.1414,0,0.58,price_proxy,,,,
2016-09-28,0.6351,0.1472,0,1.001,price_proxy,,,,
2016-09-29,0.5193,0.1437,0,0.5048,price_proxy,,,,
2016-09-30,0.4004,0.1606,0,2.5195,price_proxy,,,,
2016-10-04,0.3479,0.1617,0,1.9094,price_proxy,,,,
2016-10-05,0.2671,0.1704,0,1.4549,price_proxy,,,,
2016-10-06,0.1501,0.1711,0,1.6743,price_proxy,,,,
2016-10-07,0.0388,0.1873,0,1.6769,price_proxy,,,,
2016-10-10,0.2085,0.1921,0,1.2327,price_proxy,,,,
2016-10-11,0.3775,0.1987,0,1.3817,price_proxy,,,,
2016-10-12,0.4776,0.1977,0,0.718,price_proxy,,,,
2016-10-13,0.4719,0.1966,0,0.44,price_proxy,,,,
2016-10-14,0.7098,0.1945,0,0.8656,price_proxy,,,,
2016-10-17,0.6387,0.194,0,0.417,price_proxy,,,,
2016-10-18,0.5302,0.1841,0,0.358,price_proxy,,,,
2016-10-19,0.5351,0.1787,0,0.2849,price_proxy,,,,
2016-10-20,0.5362,0.1792,0,0.6022,price_proxy,,,,
2016-10-21,0.42,0.1695,0,0.5893,price_proxy,,,,
2016-10-24,0.3503,0.1715,0,0.5672,price_proxy,,,,
2016-10-25,0.2902,0.1719,0,0.5432,price_proxy,,,,
2016-10-26,0.327,0.1749,0,0.6046,price_proxy,,,,
2016-10-27,0.4645,0.1756,0,0.6293,price_proxy,,,,
2016-10-28,0.3958,0.1826,0,0.5383,price_proxy,,,,
2016-10-31,0.2925,0.1906,0,2.4044,price_proxy,,,,
2016-11-01,0.2489,0.1929,0,1.5668,price_proxy,,,,
2016-11-02,0.113,0.1945,0,1.1643,price_proxy,,,,
2016-11-03,0.1036,0.2017,0,1.044,price_proxy,,,,
