Price,Close,High,Low,Open,Volume
Ticker,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
Date,,,,,
2026-04-17,4051.425048828125,4058.60400390625,4038.428955078125,4043.381103515625,548800
2026-04-20,4082.126953125,4083.18994140625,4051.68505859375,4053.375,589800
2026-04-21,4085.076904296875,4086.636962890625,4062.133056640625,4075.844970703125,576700
2026-04-22,4106.2578125,4106.84423828125,4074.679931640625,4074.81298828125,582500
2026-04-23,4093.25,4114.84423828125,4070.4599609375,4110.7880859375,671200
2026-04-24,4079.89990234375,4092.613037109375,4061.14501953125,4081.032958984375,605000
2026-04-27,4086.343994140625,4092.8310546875,4071.080078125,4074.81103515625,590000
2026-04-28,4078.636962890625,4090.200927734375,4062.8720703125,4076.14306640625,600500
2026-04-29,4107.51416015625,4112.15185546875,4061.822021484375,4061.822021484375,614200
2026-04-30,4112.1591796875,4118.7548828125,4100.9658203125,4107.296875,656900
