year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,0.24,0.25,0.0296,0.0,2.96,0,0,0,0,0,0,0,0,0
2020,Q3,-0.01,0.05,4.861,1.0,486.1,0,0,0,0,0,0,0,0,0
2020,Q4,0.13,0.16,0.2594,0.0,25.94,0,0,0,0,0,0,0,0,0
2021,Q1,0.17,0.22,0.2907,1.0,29.07,0,0,0,0,0,0,0,0,0
2021,Q2,0.19,0.21,0.1276,0.0,12.76,0,0,0,0,0,0,0,0,0
2021,Q3,0.26,0.3,0.1579,1.0,15.79,0,0,0,0,0,0,0,0,0
2021,Q4,0.36,0.36,0.0083,0.0,0.83,0,0,0,0,0,0,0,0,0
2022,Q1,0.39,0.41,0.0507,1.0,5.07,0,0,0,0,0,0,0,0,0
2022,Q2,0.33,0.34,0.02,0.0,2.0,0,0,0,0,0,0,0,0,0
2022,Q3,0.4,0.5,0.2509,1.0,25.09,0,0,0,0,0,0,0,0,0
2022,Q4,0.55,0.63,0.1432,1.0,14.32,0,0,0,0,0,0,0,0,0
2023,Q1,0.68,0.71,0.049,1.0,4.9,0,0,0,0,0,0,0,0,0
2023,Q2,0.61,0.63,0.0359,1.0,3.59,0,0,0,0,0,0,0,0,0
2023,Q3,0.71,0.72,0.01,0.0,1.0,0,0,0,0,0,0,0,0,0
2023,Q4,0.77,0.78,0.0162,0.0,1.62,0,0,0,0,0,0,0,0,0
2024,Q1,0.83,0.86,0.0323,1.0,3.23,0,0,0,0,0,0,0,0,0
2024,Q2,0.75,0.75,0.0014,0.0,0.14,0,0,0,0,0,0,0,0,0
2024,Q3,0.83,0.85,0.0255,1.0,2.55,0,0,0,0,0,0,0,0,0
2024,Q4,0.88,0.89,0.0063,0.0,0.63,0,0,0,0,0,0,0,0,0
2025,Q1,0.9,0.92,0.0201,1.0,2.01,0,0,0,0,0,0,0,0,0
2025,Q2,0.73,0.72,-0.0134,0.0,-1.34,0,0,0,0,0,0,0,0,0
2025,Q3,0.73,0.74,0.0168,0.0,1.68,0,0,0,0,0,0,0,0,0
2025,Q4,0.66,0.69,0.0395,0.0,3.95,0,0,0,0,0,0,0,0,0
2026,Q1,0.74,0.78,0.0496,0.0,4.96,0,0,0,0,0,0,0,0,0
