date,name,position,change_dir,shares_before,shares_after,change_amount
2024-06-11,김연섭,,,0,0,0
2024-06-11,박인구,,,0,0,0
2024-06-11,박정만,,,0,0,0
2024-06-11,오세민,,,0,0,0
2024-06-11,정길수,,,0,0,0
2024-06-11,박재철,,,0,0,0
2024-06-11,이찬일,,,0,0,0
2024-06-11,송기덕,,,0,0,0
2024-06-11,유종호,,,0,0,0
2024-06-11,성대현,,,0,0,0
2024-06-11,추연문,,,0,0,0
2024-06-11,윤성한,,,0,0,0
2024-06-11,임태일,,,0,0,0
2024-06-11,이윤형,,,0,0,0
2024-06-11,조계연,,,0,0,0
2024-06-11,정성윤,,,0,0,0
2024-06-11,김훈,,,0,0,0
2024-06-11,김세용,,,0,0,0
2025-03-05,스틱스페셜시츄에이션윈,,,0,0,0
2025-12-05,김성곤,,,0,0,0
2025-03-05,스틱스페셜시츄에이션윈,,,0,0,0
2025-12-05,김성곤,,,0,0,0
