date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.0794798571087234,0.420960499690748,0.0082258337423039,0.2917577200868526,0.2990454923868979,0.0655710273283654,39
2026-05-05,-0.0990281061201745,1.4064075174167518e-17,-0.0990281061201746,-0.0990281061201746,0.0446064139940389,0.0556792873051193,38
2026-05-06,0.4089806028621621,0.4609616118207802,-0.1670051375823718,0.6919603092941806,0.2832240491110135,0.0931648537946464,37
2026-05-07,0.267762115507932,0.5270399722958653,0.1056087431912689,0.727562802708942,0.345263725532027,0.0660066454208797,25
2026-05-08,-0.008483801979067,0.3553793368249708,0.143037623811636,-0.3333764497416272,0.4748732156982057,0.071452915726118,27
2026-05-11,0.0762389005596669,0.3492525847645751,-0.1419882341464619,0.0,0.3963924395154135,0.0692136048401716,24
2026-05-12,0.0951205032010014,0.4080944142047392,0.3150154798749419,0.5642417689744337,0.5231749495037215,0.0645631817964491,29
2026-05-13,-0.2005282116375866,0.3778679131058911,0.0768701796517349,-0.6073908057676954,0.3818338279795317,0.0581558955497316,26
2026-05-14,-0.121049172171729,0.447301589395802,-0.0310437363925424,-0.2175609756076335,0.2492057398811092,0.0627376035552301,29
2026-05-15,0.4253596185859092,0.3183931956242877,-0.153687442786744,0.5901495162656979,0.1653028793634736,0.0747852645384038,26
2026-05-18,0.0733381218957414,0.263917553612804,0.1497690713492312,0.0859410767438563,0.4276338698773885,0.0813190327317256,27
2026-05-19,-0.0472487080248059,0.3370661609128586,0.0228400681903666,-0.5099124813468175,0.366687979818072,0.0649794701826892,28
2026-05-20,-0.1076603841149719,0.4281608775392305,0.0543502275616315,-0.0021670003840911,0.3386784571139015,0.072664410589627,31
2026-05-21,-0.0875971795261336,0.2827833560712613,-0.0246154540377656,0.0149501661128947,0.4173736294006218,0.0770158472407482,26
2026-05-22,-0.0842402258287904,0.3329316471710386,-0.3319808457753473,0.4187380497123925,0.4469318349974216,0.0826582947778665,24
2026-05-25,-0.5589462702131468,1.136349493877995e-16,-0.5589462702131469,-0.5589462702131469,0.9172087522121987,0.053191489361699304,22
