date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,0.549,0,0.274
2026-02-26,0.0,0,0.0
2026-02-27,0.551,0,0.276
2026-03-03,0.0,0,0.0
2026-03-04,0.0,0,0.0
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.0,0,0.0
2026-03-11,1.043,1,1.022
2026-03-12,0.593,0,0.296
2026-03-13,0.0,0,0.0
2026-03-16,0.0,0,0.0
2026-03-17,0.811,0,0.406
2026-03-18,0.0,0,0.0
2026-03-19,0.573,0,0.286
2026-03-20,0.0,0,0.0
2026-03-23,0.917,0,0.458
2026-03-24,1.231,0,0.616
2026-03-25,0.0,0,0.0
2026-03-26,0.807,0,0.404
2026-03-27,0.987,0,0.494
2026-03-30,0.843,0,0.422
2026-03-31,0.97,0,0.485
2026-04-01,0.0,0,0.0
2026-04-02,1.261,0,0.63
2026-04-03,0.962,0,0.481
2026-04-06,0.805,0,0.402
2026-04-07,0.0,0,0.0
2026-04-08,0.0,0,0.0
2026-04-09,0.687,0,0.344
2026-04-10,0.0,0,0.0
2026-04-13,0.0,0,0.0
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,1,0.5
2026-04-17,0.443,0,0.222
2026-04-20,0.764,0,0.382
2026-04-21,0.775,0,0.388
2026-04-22,0.0,0,0.0
2026-04-23,1.204,0,0.602
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.0,0,0.0
2026-04-29,0.481,0,0.24
2026-04-30,0.56,0,0.28
2026-05-04,0.0,0,0.0
2026-05-06,0.915,0,0.458
2026-05-07,0.81,0,0.405
2026-05-08,0.804,0,0.402
2026-05-11,0.0,0,0.0
2026-05-12,1.309,0,0.654
2026-05-13,0.0,0,0.0
2026-05-14,0.493,0,0.246
2026-05-15,0.994,0,0.497
2026-05-18,1.109,0,0.554
2026-05-19,0.0,0,0.0
2026-05-20,0.0,0,0.0
2026-05-21,0.0,0,0.0
2026-07-21,0.0,0,0.0
