date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-02,박영석,,,0,0,0
2024-05-02,박시원,,,0,0,0
2024-05-02,채은미,,,0,0,0
2024-12-12,이동훈,,,0,0,0
2024-12-12,박진우,,,0,0,0
2025-01-07,최갑룡,,,0,0,0
2025-03-27,박영석,,,0,0,0
2025-04-29,채은미,,,0,0,0
2025-04-29,정현욱,,,0,0,0
2025-04-29,박시원,,,0,0,0
2025-12-11,장재혁,,,0,0,0
2025-12-11,신정환,,,0,0,0
2025-12-11,조민재,,,0,0,0
2025-12-11,이동훈,,,0,0,0
2025-12-11,나윤아,,,0,0,0
2026-03-27,박원철,,,0,0,0
2026-04-21,SK,,,0,0,0
2026-04-27,유재혁,,,0,0,0
2026-04-27,박시원,,,0,0,0
2026-04-27,박종만,,,0,0,0
2026-04-27,채은미,,,0,0,0
2026-04-27,정현욱,,,0,0,0
2026-04-27,김윤회,,,0,0,0
2026-04-27,김선혁,,,0,0,0
2026-04-27,문병진,,,0,0,0
2026-05-22,박시원,,,0,0,0
2026-05-22,박종만,,,0,0,0
2026-05-28,문병진,,,0,0,0
2026-05-28,유재혁,,,0,0,0
2026-05-28,김윤회,,,0,0,0
2026-05-28,김선혁,,,0,0,0
2026-05-28,정현욱,,,0,0,0
2026-05-28,채은미,,,0,0,0
2026-05-29,SK,,,0,0,0
2024-12-12,박진우,,,0,0,0
2024-12-12,이동훈,,,0,0,0
2025-01-07,최갑룡,,,0,0,0
2025-03-27,박영석,,,0,0,0
2025-04-29,박시원,,,0,0,0
2025-04-29,채은미,,,0,0,0
2025-04-29,정현욱,,,0,0,0
2025-12-11,장재혁,,,0,0,0
2025-12-11,신정환,,,0,0,0
2025-12-11,조민재,,,0,0,0
2025-12-11,나윤아,,,0,0,0
2025-12-11,이동훈,,,0,0,0
2026-03-27,박원철,,,0,0,0
2026-04-21,SK,,,0,0,0
2026-04-27,김선혁,,,0,0,0
2026-04-27,김윤회,,,0,0,0
2026-04-27,유재혁,,,0,0,0
2026-04-27,채은미,,,0,0,0
2026-04-27,정현욱,,,0,0,0
2026-04-27,박종만,,,0,0,0
2026-04-27,박시원,,,0,0,0
2026-04-27,문병진,,,0,0,0
2026-05-22,박종만,,,0,0,0
2026-05-22,박시원,,,0,0,0
2026-05-28,문병진,,,0,0,0
2026-05-28,유재혁,,,0,0,0
2026-05-28,김윤회,,,0,0,0
2026-05-28,김선혁,,,0,0,0
2026-05-28,정현욱,,,0,0,0
2026-05-28,채은미,,,0,0,0
2026-05-29,SK,,,0,0,0
