year,report,account,current,previous,fs_div,sj_div
2025,연간,자산총계,834391536739,892453016139,CFS,BS
2025,연간,자본총계,572559763845,525897500876,CFS,BS
2025,연간,자본과부채총계,834391536739,892453016139,CFS,BS
2025,연간,부채총계,261831772894,366555515263,CFS,BS
2025,연간,영업이익(손실),60388586087,108991969223,CFS,CIS
2025,연간,매출총이익,129053270929,187522952033,CFS,CIS
2025,연간,당기순이익(손실),52623905401,88599060003,CFS,CIS
2025,연간,수익(매출액),1075175363044,1473290670631,CFS,CIS
2024,연간,자산총계,892453016139,889807220460,CFS,BS
2024,연간,자본총계,525897500876,461449382203,CFS,BS
2024,연간,자본과부채총계,892453016139,889807220460,CFS,BS
2024,연간,부채총계,366555515263,428357838257,CFS,BS
2024,연간,영업이익(손실),108991969223,110563784581,CFS,CIS
2024,연간,매출총이익,187522952033,188056760875,CFS,CIS
2024,연간,당기순이익(손실),88599060003,92128228460,CFS,CIS
2024,연간,수익(매출액),1473290670631,1485875620930,CFS,CIS
2023,연간,자산총계,889807220460,851593785984,CFS,BS
2023,연간,자본총계,461449382203,413992509859,CFS,BS
2023,연간,부채와자본총계,889807220460,851593785984,CFS,BS
2023,연간,부채총계,428357838257,437601276125,CFS,BS
2023,연간,영업이익(손실),110563784581,64668494002,CFS,CIS
2023,연간,매출총이익,188056760875,133075268003,CFS,CIS
2023,연간,당기순이익(손실),92128228460,45850938928,CFS,CIS
2023,연간,매출액,1485875620930,1152680199426,CFS,CIS
2022,연간,자산총계,851593785984,646969959736,CFS,BS
2022,연간,부채총계,437601276125,287766033952,CFS,BS
2022,연간,자본총계,413992509859,359203925784,CFS,BS
2022,연간,부채와자본총계,851593785984,646969959736,CFS,BS
2022,연간,매출액,1152680199426,869274143659,CFS,CIS
2022,연간,매출총이익,133075268003,100732819393,CFS,CIS
2022,연간,영업이익(손실),64668494002,-19477262841,CFS,CIS
2022,연간,당기순이익(손실),45850938928,-13923043578,CFS,CIS
2025,3분기,자산총계,809575607928,892453016139,CFS,BS
2025,3분기,자본총계,573265199817,525897500876,CFS,BS
2025,3분기,자본과부채총계,809575607928,892453016139,CFS,BS
2025,3분기,부채총계,236310408111,366555515263,CFS,BS
2025,3분기,영업이익(손실),21659261676,0,CFS,CIS
2025,3분기,매출총이익,35282585951,0,CFS,CIS
2025,3분기,당기순이익(손실),17504044035,0,CFS,CIS
2025,3분기,수익(매출액),244723536287,0,CFS,CIS
2024,3분기,자산총계,815575457068,889807220460,CFS,BS
2024,3분기,자본총계,507424437228,461449382203,CFS,BS
2024,3분기,부채와자본총계,815575457068,889807220460,CFS,BS
2024,3분기,부채총계,308151019840,428357838257,CFS,BS
2024,3분기,영업이익,26295941282,0,CFS,CIS
2024,3분기,매출총이익,45352790109,0,CFS,CIS
2024,3분기,매출액,318555516361,0,CFS,CIS
2023,3분기,자산총계,792607760763,851593785984,CFS,BS
2023,3분기,자본총계,464870132981,413992509859,CFS,BS
2023,3분기,부채와자본총계,792607760763,851593785984,CFS,BS
2023,3분기,부채총계,327737627782,437601276125,CFS,BS
2023,3분기,영업이익(손실),32181962462,0,CFS,CIS
2023,3분기,매출총이익,51406447470,0,CFS,CIS
2023,3분기,매출액,354537701301,0,CFS,CIS
2022,3분기,자산총계,721521265007,646969959736,CFS,BS
2022,3분기,부채총계,317545586103,287766033952,CFS,BS
2022,3분기,자본총계,403975678904,359203925784,CFS,BS
2022,3분기,부채와자본총계,721521265007,646969959736,CFS,BS
2022,3분기,매출액,239482743056,0,CFS,CIS
2022,3분기,매출총이익,33046715393,0,CFS,CIS
2022,3분기,영업이익(손실),16981279235,0,CFS,CIS
2022,3분기,당기순이익(손실),14941504516,0,CFS,CIS
2025,반기,자산총계,808345125821,892453016139,CFS,BS
2025,반기,자본총계,553762986435,525897500876,CFS,BS
2025,반기,자본과부채총계,808345125821,892453016139,CFS,BS
2025,반기,부채총계,254582139386,366555515263,CFS,BS
2025,반기,영업이익(손실),17081846937,0,CFS,CIS
2025,반기,매출총이익,33833114771,0,CFS,CIS
2025,반기,당기순이익(손실),14440771191,0,CFS,CIS
2025,반기,수익(매출액),272857095032,0,CFS,CIS
2024,반기,자산총계,851984746916,889807220460,CFS,BS
2024,반기,자본총계,486815354083,461449382203,CFS,BS
2024,반기,부채와자본총계,851984746916,889807220460,CFS,BS
2024,반기,부채총계,365169392833,428357838257,CFS,BS
2024,반기,영업이익,24344939998,0,CFS,CIS
2024,반기,매출총이익,42934916713,0,CFS,CIS
2024,반기,매출액,353016292156,0,CFS,CIS
2023,반기,자산총계,778087221808,851593785984,CFS,BS
2023,반기,부채총계,340682459434,437601276125,CFS,BS
2023,반기,자본총계,437404762374,413992509859,CFS,BS
2023,반기,부채와자본총계,778087221808,851593785984,CFS,BS
2023,반기,매출액,369108801620,0,CFS,CIS
2023,반기,매출총이익,52438156631,0,CFS,CIS
2023,반기,영업이익(손실),34321968153,0,CFS,CIS
2022,반기,자산총계,690430322819,646969959736,CFS,BS
2022,반기,부채총계,307239645415,287766033952,CFS,BS
2022,반기,자본총계,383190677404,359203925784,CFS,BS
2022,반기,부채와자본총계,690430322819,646969959736,CFS,BS
2022,반기,매출액,238095963139,0,CFS,CIS
2022,반기,매출총이익,30695961324,0,CFS,CIS
2022,반기,영업이익(손실),14455542665,0,CFS,CIS
2022,반기,당기순이익(손실),12146678067,0,CFS,CIS
2026,1분기,자산총계,808418808996,834391536739,CFS,BS
2026,1분기,자본총계,560440579750,572559763845,CFS,BS
2026,1분기,자본과부채총계,808418808996,834391536739,CFS,BS
2026,1분기,부채총계,247978229246,261831772894,CFS,BS
2026,1분기,영업이익(손실),3658162591,0,CFS,CIS
2026,1분기,매출총이익,24690387468,0,CFS,CIS
2026,1분기,당기순이익(손실),4011399492,0,CFS,CIS
2026,1분기,수익(매출액),241510184526,0,CFS,CIS
2025,1분기,자산총계,832440363000,892453016139,CFS,BS
2025,1분기,자본총계,537054195985,525897500876,CFS,BS
2025,1분기,자본과부채총계,832440363000,892453016139,CFS,BS
2025,1분기,부채총계,295386167015,366555515263,CFS,BS
2025,1분기,영업이익(손실),22864493398,0,CFS,CIS
2025,1분기,매출총이익,37739227097,0,CFS,CIS
2025,1분기,당기순이익(손실),21667132393,0,CFS,CIS
2025,1분기,수익(매출액),296780188932,0,CFS,CIS
2024,1분기,자산총계,851602736665,889807220460,CFS,BS
2024,1분기,자본총계,466106806094,461449382203,CFS,BS
2024,1분기,부채와자본총계,851602736665,889807220460,CFS,BS
2024,1분기,부채총계,385495930571,428357838257,CFS,BS
2024,1분기,영업이익(손실),35183415575,0,CFS,CIS
2024,1분기,매출총이익,52552898539,0,CFS,CIS
2024,1분기,당기순이익(손실),25734844719,0,CFS,CIS
2024,1분기,매출액,440116679815,0,CFS,CIS
2023,1분기,자산총계,764925306809,851593785984,CFS,BS
2023,1분기,부채총계,359099512529,437601276125,CFS,BS
2023,1분기,자본총계,405825794280,413992509859,CFS,BS
2023,1분기,부채와자본총계,764925306809,851593785984,CFS,BS
2023,1분기,매출액,406560597764,0,CFS,CIS
2023,1분기,매출총이익,45679146500,0,CFS,CIS
2023,1분기,영업이익(손실),29931524353,0,CFS,CIS
2023,1분기,당기순이익(손실),25645503184,0,CFS,CIS
2022,1분기,자산총계,635868135221,646969959736,CFS,BS
2022,1분기,부채총계,274296004992,287766033952,CFS,BS
2022,1분기,자본총계,361572130229,359203925784,CFS,BS
2022,1분기,부채와자본총계,635868135221,646969959736,CFS,BS
2022,1분기,매출액,232877577785,0,CFS,CIS
2022,1분기,매출총이익,32079865883,0,CFS,CIS
2022,1분기,영업이익,17965573150,0,CFS,CIS
2022,1분기,당기순이익(손실),15195544204,0,CFS,CIS
