date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-23,0.0,0,0.0
2026-02-24,0.0,0,0.0
2026-02-25,1.279,0,0.64
2026-02-26,1.174,0,0.587
2026-02-27,1.223,0,0.612
2026-03-03,1.071,0,0.536
2026-03-04,1.175,0,0.588
2026-03-05,0.0,0,0.0
2026-03-06,0.0,0,0.0
2026-03-09,1.35,0,0.675
2026-03-10,0.0,1,0.5
2026-03-11,0.0,0,0.0
2026-03-12,0.757,1,0.879
2026-03-13,0.675,0,0.338
2026-03-16,1.151,0,0.576
2026-03-17,0.0,0,0.0
2026-03-18,0.0,0,0.0
2026-03-19,0.873,0,0.436
2026-03-20,0.0,0,0.0
2026-03-23,0.783,0,0.392
2026-03-24,0.0,0,0.0
2026-03-25,0.0,0,0.0
2026-03-26,1.455,0,0.728
2026-03-27,0.0,0,0.0
2026-03-30,0.979,0,0.49
2026-03-31,1.621,0,0.81
2026-04-01,0.0,0,0.0
2026-04-02,1.107,0,0.554
2026-04-03,0.0,0,0.0
2026-04-06,0.0,0,0.0
2026-04-07,1.001,0,0.5
2026-04-08,0.0,0,0.0
2026-04-09,0.0,0,0.0
2026-04-10,0.0,0,0.0
2026-04-13,1.122,0,0.561
2026-04-14,0.0,0,0.0
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.0,0,0.0
2026-04-21,0.0,0,0.0
2026-04-22,1.765,0,0.882
2026-04-23,1.127,0,0.564
2026-04-24,0.0,0,0.0
2026-04-27,0.0,0,0.0
2026-04-28,0.867,1,0.934
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,1.365,0,0.682
2026-05-07,0.0,0,0.0
2026-05-08,0.0,0,0.0
2026-05-11,1.43,1,1.215
2026-05-12,1.203,0,0.602
2026-05-13,0.0,0,0.0
2026-05-14,0.0,0,0.0
2026-05-15,0.87,0,0.435
2026-05-18,0.835,0,0.418
2026-05-19,0.0,0,0.0
2026-05-20,1.037,0,0.518
2026-05-21,0.0,0,0.0
