date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2020-12-30,9976,424218,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-04,10209,308842,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-05,10204,273821,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-06,10362,459408,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-07,10090,527677,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-08,10436,524551,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-11,10585,577685,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2021-01-12,10645,389181,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2021-01-13,10555,513028,0,0,0.0,0.0,,0.0,ohlcv_proxy
2021-01-14,10788,412927,0,0,1e-06,0.0,,0.0,ohlcv_proxy
2021-01-15,10710,244534,0,0,0.0,0.0,0.047411,0.0,ohlcv_proxy
2021-01-18,11120,354922,0,0,1e-06,0.0,0.051206,0.0,ohlcv_proxy
2021-01-19,11462,516380,0,0,1e-06,0.0,0.06253,0.0,ohlcv_proxy
2021-01-20,12026,697053,0,0,1e-06,0.0,0.089638,0.0,ohlcv_proxy
2021-01-21,12016,1085461,0,0,1e-06,-0.1,0.101022,0.0,ohlcv_proxy
2021-01-22,12091,636786,0,0,1e-06,-0.1,0.101434,0.0,ohlcv_proxy
2021-01-25,12442,1020915,0,0,1e-06,0.0,0.103764,0.0,ohlcv_proxy
2021-01-26,12309,940894,0,0,1e-06,-0.1,0.100219,0.0,ohlcv_proxy
2021-01-27,12151,717591,0,0,1e-06,-0.1,0.083592,0.0,ohlcv_proxy
2021-01-28,11789,543723,0,0,0.0,-0.1,0.074426,0.0,ohlcv_proxy
2021-01-29,11537,589871,0,0,0.0,-0.1,0.061307,0.0,ohlcv_proxy
2021-02-01,12076,348292,0,0,1e-06,-0.1,0.046883,0.0,ohlcv_proxy
2021-02-02,12398,516391,0,0,1e-06,-0.1,0.03789,0.0,ohlcv_proxy
2021-02-03,12467,571606,0,0,1e-06,-0.1,0.034967,0.0,ohlcv_proxy
2021-02-04,12250,447175,0,0,1e-06,0.0,0.03466,0.0,ohlcv_proxy
2021-02-05,12290,369142,0,0,0.0,0.0,0.043335,0.0,ohlcv_proxy
2021-02-08,12181,447561,0,0,0.0,-0.1,0.037408,0.0,ohlcv_proxy
2021-02-09,12290,460551,0,0,0.0,0.0,0.030368,0.0,ohlcv_proxy
2021-02-10,12552,800072,0,0,1e-06,0.0,0.025068,0.0,ohlcv_proxy
2021-02-15,13037,743404,0,0,1e-06,0.0,0.032508,0.0,ohlcv_proxy
2021-02-16,13037,950927,0,0,1e-06,0.0,0.038107,0.0,ohlcv_proxy
2021-02-17,13399,857091,0,0,1e-06,0.0,0.04688,0.0,ohlcv_proxy
2021-02-18,13027,1248144,0,0,1e-06,-0.1,0.046346,0.0,ohlcv_proxy
2021-02-19,12933,671131,0,0,0.0,-0.1,0.048285,0.0,ohlcv_proxy
2021-02-22,12462,683662,0,0,0.0,-0.1,0.038178,0.0,ohlcv_proxy
2021-02-23,12185,548752,0,0,-0.0,-0.1,0.028019,0.0,ohlcv_proxy
2021-02-24,11477,873582,0,0,-1e-06,-0.1,-0.000135,0.0,ohlcv_proxy
2021-02-25,11724,469658,0,0,-0.0,-0.1,-0.024858,0.0,ohlcv_proxy
2021-02-26,11248,534273,0,0,-1e-06,-0.1,-0.04833,0.0,ohlcv_proxy
2021-03-02,11665,369644,0,0,-0.0,-0.1,-0.063039,0.0,ohlcv_proxy
2021-03-03,11571,308733,0,0,-0.0,-0.1,-0.074721,0.0,ohlcv_proxy
2021-03-04,11070,363094,0,0,-1e-06,-0.1,-0.077558,0.0,ohlcv_proxy
2021-03-05,10873,434421,0,0,-1e-06,0.0,-0.088767,0.0,ohlcv_proxy
2021-03-08,10253,555272,0,0,-1e-06,0.0,-0.103429,0.0,ohlcv_proxy
2021-03-09,10174,600961,0,0,-1e-06,0.0,-0.122831,0.0,ohlcv_proxy
2021-03-10,10391,279674,0,0,-1e-06,0.0,-0.132784,0.0,ohlcv_proxy
2021-03-11,10724,383426,0,0,-0.0,0.0,-0.133903,0.0,ohlcv_proxy
2021-03-12,10898,340953,0,0,-0.0,0.0,-0.132095,0.0,ohlcv_proxy
2021-03-15,10362,347000,0,0,-1e-06,0.0,-0.122563,0.0,ohlcv_proxy
2021-03-16,10575,253333,0,0,-0.0,0.0,-0.103944,0.0,ohlcv_proxy
2021-03-17,10705,243452,0,0,-0.0,0.0,-0.088856,0.0,ohlcv_proxy
2021-03-18,10903,185556,0,0,-0.0,0.0,-0.07451,0.0,ohlcv_proxy
2021-03-19,10555,257289,0,0,-0.0,0.0,-0.061918,0.0,ohlcv_proxy
2021-03-22,10675,223936,0,0,-0.0,0.0,-0.0417,0.0,ohlcv_proxy
2021-03-23,10283,254618,0,0,-1e-06,0.0,-0.034988,0.0,ohlcv_proxy
2021-03-24,10050,330456,0,0,-1e-06,0.0,-0.038985,0.0,ohlcv_proxy
2021-03-25,9932,432992,0,0,-1e-06,0.0,-0.04625,0.0,ohlcv_proxy
2021-03-26,10248,202531,0,0,-0.0,0.0,-0.044111,0.0,ohlcv_proxy
2021-03-29,9962,396663,0,0,-1e-06,0.0,-0.04774,0.0,ohlcv_proxy
2021-03-30,10263,230851,0,0,-0.0,0.0,-0.041805,0.0,ohlcv_proxy
2021-03-31,10263,191743,0,0,-0.0,0.0,-0.033772,0.0,ohlcv_proxy
2021-04-01,10630,306463,0,0,0.0,0.0,-0.014478,0.0,ohlcv_proxy
2021-04-02,10759,194324,0,0,0.0,0.0,-0.005178,0.0,ohlcv_proxy
2021-04-05,10828,127057,0,0,0.0,0.0,0.011843,0.0,ohlcv_proxy
2021-04-06,10793,168590,0,0,0.0,0.0,0.018399,0.0,ohlcv_proxy
2021-04-07,10441,389113,0,0,-0.0,0.0,0.017783,0.0,ohlcv_proxy
2021-04-08,10480,152300,0,0,-0.0,0.0,0.017595,0.0,ohlcv_proxy
2021-04-09,10283,229598,0,0,-0.0,0.0,0.011905,0.0,ohlcv_proxy
2021-04-12,10164,321518,0,0,-0.0,0.0,0.00146,0.0,ohlcv_proxy
2021-04-13,10080,251875,0,0,-0.0,0.0,-0.006677,0.0,ohlcv_proxy
2021-04-14,10169,259086,0,0,-0.0,0.0,-0.011406,0.0,ohlcv_proxy
2021-04-15,10045,365047,0,0,-0.0,0.0,-0.01449,0.0,ohlcv_proxy
2021-04-16,10154,182746,0,0,-0.0,0.0,-0.014913,0.0,ohlcv_proxy
2021-04-19,10348,344807,0,0,-0.0,0.0,-0.009281,0.0,ohlcv_proxy
2021-04-20,10214,314955,0,0,-0.0,0.0,-0.00646,0.0,ohlcv_proxy
2021-04-21,10105,198520,0,0,-0.0,0.0,-0.007958,0.0,ohlcv_proxy
2021-04-22,10243,150541,0,0,-0.0,0.0,-0.005877,0.0,ohlcv_proxy
2021-04-23,10431,252744,0,0,0.0,0.0,-0.001741,0.0,ohlcv_proxy
2021-04-26,10505,183380,0,0,0.0,0.0,-0.003605,0.0,ohlcv_proxy
2021-04-27,10490,177610,0,0,0.0,0.0,0.001566,0.0,ohlcv_proxy
2021-04-28,10485,115399,0,0,0.0,0.0,0.008049,0.0,ohlcv_proxy
2021-04-29,10416,170508,0,0,0.0,0.0,0.012412,0.0,ohlcv_proxy
2021-04-30,10258,181052,0,0,-0.0,0.0,0.011087,0.0,ohlcv_proxy
2021-05-03,10174,126584,0,0,-0.0,0.0,0.007047,0.0,ohlcv_proxy
2021-05-04,10263,80980,0,0,-0.0,0.0,0.004582,0.0,ohlcv_proxy
2021-05-06,10085,215251,0,0,-0.0,0.0,-0.00179,0.0,ohlcv_proxy
