date,order_imbalance,imbalance_volatility,opening_imbalance,closing_imbalance,bid_depth_ratio,spread_pct,n_snapshots
2026-05-04,0.0563267181779176,0.414280218626251,-0.5423054824726788,0.5617597357856056,0.2941869224698095,0.1449657937053818,34
2026-05-05,-0.046744574290289,0.0,-0.046744574290289,-0.046744574290289,0.1147110332739517,0.3521126760562967,34
2026-05-06,0.4443935646184764,0.2426211556004624,0.2048951318467868,0.7711700995177029,0.2091309251117263,0.1618219118051464,39
2026-05-07,0.1669902290847114,0.4743988748919309,0.4771919989522491,0.7479674796671955,0.2064259121600174,0.1423662500473815,37
2026-05-08,-0.2133958028068993,0.4208465760308611,-0.4178299093880735,-0.0774692365784351,0.3294346171910885,0.151151978393902,29
2026-05-11,0.3715262600577954,0.3135122123895966,0.0095289467095771,0.4537695590294895,0.1222314286818345,0.1377040771386903,24
2026-05-12,-0.2206655777781961,0.3911960177462402,-0.0831768813944146,0.2644376517333635,0.217042882232523,0.1689631306804629,28
2026-05-13,0.465433243768597,0.227955667658778,0.537147914531258,0.5652642438591859,0.1279638072377509,0.1824969786973165,32
2026-05-14,0.0509918579333237,0.5073866438953674,0.0138445771627725,0.5894039734904171,0.2099502973386847,0.1676838718934919,33
2026-05-15,-0.0526249922700005,0.3696121993654421,-0.3015183530779319,0.2429026568745013,0.2350039604316422,0.1734253759574492,26
2026-05-18,0.0457630354695622,0.4008358506270487,-0.2937905808363237,0.5203089244548714,0.1303376663196629,0.4089113292213241,24
2026-05-19,0.0897725230919965,0.4672211916674348,0.4847509461254024,-0.536117766213417,0.169327758507372,0.1896663994849397,30
2026-05-20,0.3544700975786427,0.4054593308957022,0.2375846998676579,0.8072721597622645,0.1725889403528696,0.3441295009121407,34
2026-05-21,0.0411225309981876,0.4563938789433193,-0.0902907072186055,0.0005925884753149,0.2250729917946282,0.1787804961680507,29
2026-05-22,-0.0177657706870661,0.3790317251566469,0.1645176959481894,0.0,0.1810835799103884,0.1554154248485748,23
2026-05-25,0.10965630114386812,2.812815034833503e-17,0.1096563011438681,0.1096563011438681,0.09144542772591598,0.11627906976742827,38
