year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,1944214000000.0,0.0,1944214000000.0,,,,,0.0,0.0
2025,Q2,2014257000000.0,0.0,70043000000.0,,,,-0.9639736160731277,-0.7071067811865475,-1.0
2025,Q3,1954623000000.0,0.0,-59634000000.0,,,,-1.8513912882086718,-0.6342054522911603,-2.0
2025,Q4,7023357000000.0,6458670000000.0,5068734000000.0,,,,-85.99738404266023,1.3856508724873988,-1.0
2026,Q1,2154453000000.0,0.0,2154453000000.0,,,0.10813572991450529,-0.5749524437463083,0.14426864252997254,1.0
