year,quarter,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2020,Q4,0,483810436699,6872832576671,7154152588581,0,6872832576671,-0.0393,-1.0,0.0,-0.6667,-1.0
2021,Q4,0,0,7351423825664,6872832576671,0,7351423825664,0.0696,0,0.0,0.0,0.0
2022,Q4,0,0,8627727574148,7351423825664,0,8627727574148,0.1736,0,0.0,0.0,0.0
2023,Q4,277278601609,0,9559328248400,8627727574148,277278601609,9559328248400,0.108,0,0.0,0.0,0.0
2024,Q1,65320802027.0,0,2404647729341.0,0.0,65320802027.0,2404647729341.0,0,65320802027.0,0.0,0.0,0.0
2024,Q2,71580646483.0,0,2559894417508.0,0.0,71580646483.0,2559894417508.0,0,71580646483.0,0.0,0.0,0.0
2024,Q3,-7372997086.0,0,2499779189163.0,0.0,-7372997086.0,2499779189163.0,0,-7372997086.0,0.0,0.0,0.0
2024,Q4,95537353794,277278601609,9998723268169,9559328248400,95537353794,9998723268169,0.046,-0.6554,0.0,-0.5673,-1.0
2025,Q1,21074684447.0,0,2617325677473.0,0.0,21074684447.0,2617325677473.0,0,21074684447.0,0.0,0.0,0.0
2025,Q2,64300533984.0,0,2858195834535.0,0.0,64300533984.0,2858195834535.0,0,64300533984.0,0.0,0.0,0.0
2025,Q3,0,0,2705697664534.0,0.0,0,2705697664534.0,0,0.0,0.0,0.0,0.0
2025,Q4,270371633168,95537353794,10883728406019,9998723268169,270371633168,10883728406019,0.0885,1.83,0.0,0.7854,1.0
