Date,Open,High,Low,Close,Volume
2014-01-02,17.219688196148553,17.261522383238084,17.10627018405821,17.140666961669922,234684800
2014-01-03,17.132295909276262,17.158325179571857,16.74710805490898,16.76415252685547,392467600
2014-01-06,16.65476666937577,16.944507866306182,16.53546030242972,16.855571746826172,412610800
2014-01-07,16.867650105627337,16.918470721695392,16.669324256736235,16.73501968383789,317209200
2014-01-08,16.696903836479006,16.906076331395386,16.693186788401356,16.841001510620117,258529600
2014-01-09,16.94450871112333,16.946368890942075,16.589690995447498,16.625947952270508,279148800
2014-01-10,16.728523036459325,16.758582158826343,16.45830372346908,16.515012741088867,304976000
2014-01-13,16.421112213092325,16.811256737027996,16.420182123322782,16.601465225219727,378492800
2014-01-14,16.6786207186678,16.9423325249247,16.66126677190786,16.93179702758789,332561600
2014-01-15,17.152746670409964,17.359749524261954,17.095107596265763,17.27174186706543,391638800
2014-01-16,17.19551564554863,17.255943350016796,17.095731239632833,17.175373077392578,229278000
2014-01-17,17.089531389921543,17.107813774500585,16.730683944401697,16.754545211791992,426739600
2014-01-21,16.764460979675107,17.045836248984646,16.746797552356156,17.014848709106445,328526800
2014-01-22,17.07186440237184,17.26956964100819,16.975800396396004,17.090457916259766,379985200
2014-01-23,17.04180658497539,17.245090720563937,16.882835752933275,17.23517417907715,403239200
2014-01-24,17.167621843761427,17.21782351713646,16.880978795304163,16.921884536743164,429354800
2014-01-27,17.045832308367668,17.192407442416567,16.91196232752587,17.05915641784668,554878800
2014-01-28,15.765698441651242,15.959066009105824,15.558384498430106,15.69566535949707,1065523200
2014-01-29,15.616648438248449,15.722629007293325,15.451479745412689,15.517484664916992,502810000
2014-01-30,15.572951455614392,15.69566699744513,15.391979544424466,15.487422943115234,678501600
2014-01-31,15.344877256506235,15.54165408535012,15.294366111998247,15.512834548950195,464797200
2014-02-03,15.575123872795643,15.73378524946643,15.47255252823215,15.541655540466309,401464000
2014-02-04,15.675524423770415,15.78739334668845,15.579769881917132,15.766630172729492,376681200
2014-02-05,15.69753238539338,15.96775163017273,15.687925318207697,15.884392738342283,328344800
2014-02-06,15.900600476263577,16.007839757598475,15.83045783173653,15.97697639465332,257765200
2014-02-07,16.25349283063745,16.301812366518412,16.12879736158145,16.200496673583984,370280400
2014-02-10,16.168697036727497,16.584246984663434,16.14812257025691,16.490724563598633,345559200
2014-02-11,16.541228000717993,16.763809515194698,16.506623670061952,16.708009719848633,282256800
2014-02-12,16.738870760065172,16.82023463673702,16.623215549722847,16.70676040649414,308100800
2014-02-13,16.66748588195519,16.985149886346694,16.65314634992324,16.972057342529297,307398000
2014-02-14,16.91095199737182,17.0203739456347,16.871674372707805,16.958335876464844,272924400
2014-02-18,17.020988897169435,17.182780938363756,17.00883035346865,17.02067756652832,260251600
2014-02-19,16.982022218715468,17.048735218969984,16.65781378606932,16.7519588470459,313768000
2014-02-20,16.615419464986946,16.740427907960093,16.49103534833448,16.558059692382812,305858000
2014-02-21,16.609189313997266,16.664679453375648,16.35387473751265,16.37413787841797,278784800
2014-02-24,16.30867332259754,16.51972065059854,16.285916205676894,16.445837020874023,288909600
2014-02-25,16.502882487147748,16.508804430380426,16.241644377357,16.274688720703125,231952000
2014-02-26,16.32300854221711,16.366340119190802,16.073304648536617,16.127859115600586,276217200
2014-02-27,16.121311093094782,16.48417617554246,16.08733109578913,16.449573516845703,301882000
2014-02-28,16.493535428777058,16.607945350477834,16.276564470892744,16.40500259399414,371968800
2014-03-03,16.317085452065722,16.542473923475008,16.29806930391544,16.452381134033203,238781200
2014-03-04,16.553379420821148,16.60450423815078,16.452686439288208,16.56085968017578,259140000
2014-03-05,16.550889527399754,16.67028401919585,16.495086412582264,16.595779418945312,200062800
2014-03-06,16.60919181578733,16.660629667706704,16.462986181405682,16.545597076416016,185488800
2014-03-07,16.55618804411653,16.58393310245774,16.399070933658916,16.535924911499023,220729600
2014-03-10,16.47108821651133,16.626022729413908,16.470463890076644,16.550893783569336,178584000
2014-03-11,16.692105070785814,16.794666048671832,16.602946295259787,16.712055206298828,279224400
2014-03-12,16.662809015267992,16.751341838613826,16.584561762425018,16.728273391723633,199326400
2014-03-13,16.754142499036963,16.82334781363747,16.49602106005355,16.542470932006836,257742800
2014-03-14,16.484490101332312,16.549956130945258,16.30399318865017,16.356678009033203,237199200
2014-03-17,16.45050761108877,16.521271240107875,16.392834853869434,16.42057991027832,199544800
2014-03-18,16.394396460783764,16.583622278599712,16.37257500700036,16.565853118896484,209647200
2014-03-19,16.59266571002944,16.716736843729212,16.491037028757415,16.561491012573242,224756000
2014-03-20,16.518778456884238,16.605443264299176,16.439597240081735,16.48168182373047,208398400
2014-03-21,16.58237569594563,16.639112809064798,16.407802396543165,16.611679077148438,374046400
2014-03-24,16.784698365882996,16.84954007757085,16.679953037851536,16.80870246887207,355700800
2014-03-25,16.8807136319267,17.01320235311521,16.821169542238373,16.98950958251953,282293200
2014-03-26,17.037198702766208,17.114510254137528,16.798406450614078,16.827085494995117,299768000
2014-03-27,16.834575844962643,16.88071440032812,16.681823979239603,16.754770278930664,222031600
2014-03-28,16.781579138336372,16.800906619002124,16.654701028761355,16.736064910888672,200564000
2014-03-31,16.8099455976306,16.859200780311408,16.707069942798338,16.732322692871094,168669200
2014-04-01,16.764116147012935,16.892242869961887,16.733254453600797,16.88538360595703,200760000
2014-04-02,16.90813951646726,16.9424308394558,16.842050845430066,16.91343879699707,180420800
2014-04-03,16.877279027917176,16.911881684021548,16.760376857801667,16.796226501464844,162344000
2014-04-04,16.828034127887978,16.833956073756127,16.540297816248813,16.57895278930664,275251200
2014-04-07,16.46047974826366,16.55026117438066,16.2693843438997,16.31863784790039,289850400
2014-04-08,16.372261521481143,16.401253567423893,16.169941526126784,16.317707061767578,243888400
2014-04-09,16.292777361470314,16.53749342200936,16.27344987387406,16.532194137573242,206169600
2014-04-10,16.543401718446514,16.59203422549711,16.309286084816655,16.318950653076172,239652000
2014-04-11,16.17929304226526,16.29869085777593,16.121310615459663,16.19831085205078,271717600
2014-04-14,16.26970359450688,16.277808183953603,16.1234979995947,16.262845993041992,205674000
2014-04-15,16.218885762235633,16.26159300814848,15.940189849584833,16.146873474121094,266490000
2014-04-16,16.149681589907594,16.244451002899066,16.027791439470256,16.179609298706055,214765600
2014-04-17,16.210466912975573,16.452377503498095,16.185527161931017,16.364465713500977,284334400
2014-04-21,16.376943507342006,16.588926499105693,16.33392324842462,16.55868911743164,182548800
2014-04-22,16.469529578402593,16.579262866398878,16.41310544793147,16.575210571289062,202563200
2014-04-23,16.49291300321663,16.55744339653166,16.3491996884244,16.358552932739258,394940000
2014-04-24,17.713372401684417,17.76917386947928,17.480190625888614,17.699655532836914,759911600
2014-04-25,17.59865009758317,17.83120753282003,17.580882599649623,17.82965087890625,390275200
2014-04-28,17.85645728614107,18.57190029923248,17.84866236378932,18.520151138305664,669485600
2014-04-29,18.509242164468304,18.57907182569641,18.37737610058227,18.465286254882812,337377600
2014-04-30,18.474956293834538,18.686627985302188,18.386421786921947,18.395462036132812,456640800
2014-05-01,18.45500045497257,18.54228795451057,18.27918013270417,18.438791275024418,244048000
2014-05-02,18.46559751182636,18.523581614352533,18.38360930943162,18.47307777404785,191514400
2014-05-05,18.397014816448312,18.735564524909368,18.39264952654974,18.734315872192383,287067200
2014-05-06,18.760503248167925,18.84186712681431,18.530128479003903,18.530128479003903,374564400
2014-05-07,18.55631471153369,18.619909432931564,18.321885968528463,18.465286254882812,282864400
2014-05-08,18.440517179231193,18.633622521498012,18.382523967134137,18.4323673248291,230297200
2014-05-09,18.32421530522968,18.377820518468376,18.19223889857053,18.35556411743164,291597600
2014-05-12,18.41669460793495,18.610111354580237,18.413871958970663,18.58409309387207,213208800
2014-05-13,18.558076574930855,18.63770006808127,18.517325619363692,18.61324882507324,159737200
2014-05-14,18.571558587318364,18.727358472407538,18.5499283177602,18.61669921875,166404000
2014-05-15,18.642709288083648,18.70226950962307,18.433930420664748,18.45838165283203,230846000
2014-05-16,18.45243571454791,18.7314343974719,18.351181939588308,18.73080825805664,276256400
2014-05-19,18.741458625908606,19.038638672978788,18.725157243340274,18.95274543762207,317755200
2014-05-20,18.95024459365805,19.009491778896372,18.83174854901188,18.956514358520508,234836000
2014-05-21,18.928920892696148,19.018889057779553,18.87343558542965,19.006664276123047,196859600
2014-05-22,19.01575597234297,19.117637528795782,18.93738644577797,19.03675842285156,200760000
2014-05-23,19.036129557127765,19.270613638189076,19.011678321914996,19.25180435180664,232209600
2014-05-27,19.30666574860083,19.61951938119999,19.29882896357696,19.6123104095459,348866000
2014-05-28,19.624538193143803,19.743975101048687,19.55431851261992,19.5615291595459,315481600
2014-05-29,19.681900474979685,19.96466089432377,19.679392570066735,19.917951583862305,376474000
