날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-04-11,23139.054656472275,23388.39795697568,22889.71135596887,23338.529296875,539780.0,,,,,
2016-04-12,23188.92283810656,23587.872110680328,23039.316860891395,23288.66015625,821689.0,,,,,
2016-04-14,23887.083698200047,26280.779296875,23837.21503989432,26280.779296875,5255890.0,,,,,
2016-04-15,26380.514671343804,27078.67583622513,25782.090815731237,25881.828125,2740062.0,,,,,
2016-04-18,25732.22216109686,26181.04005280628,25532.747542559337,25881.828125,1135694.0,,,,,
2016-04-19,26330.64701872859,26779.464927517885,25782.091796875,25782.091796875,1593541.0,,,,,
2016-04-20,25931.697766471432,26430.384331792877,25433.01120114999,25782.091796875,1221644.0,,,,,
2016-04-21,26181.043448273063,26380.518092680813,25582.619515049817,26230.912109375,1060513.0,,,,,
2016-04-22,25931.69677963438,26181.04005280628,25682.35350646248,25881.828125,688975.0,,,,,
2016-04-25,25881.82665855156,25931.69531036041,25183.665533227613,25732.220703125,794057.0,,,,,
2016-04-26,25582.61671572582,25582.61671572582,24784.71822540319,25333.2734375,1131740.0,,,,,
2016-04-27,25482.87744194533,26081.301263601417,25383.140138335977,25532.74609375,854666.0,,,,,
2016-04-28,25931.69881103189,25981.567469572805,24784.71966459085,25283.40625,1089985.0,,,,,
2016-04-29,25333.274933575984,25383.14359216618,24585.245054723036,25083.931640625,662772.0,,,,,
2016-05-02,24884.4565271101,25233.53713051987,24834.58786948013,25034.0625,442634.0,,,,,
2016-05-03,25333.27446734927,25383.1431250217,24635.113259935293,24834.587890625,662834.0,,,,,
2016-05-04,24485.505879065888,24535.374533870996,23986.81933101478,24086.556640625,1211544.0,,,,,
2016-05-09,23936.95512504407,24286.03577355869,23338.531156161866,23737.48046875,834265.0,,,,,
2016-05-10,23687.607892686265,23986.81982771275,23538.001925173023,23936.951171875,681483.0,,,,,
2016-05-11,24286.03371390776,24385.77103359627,23936.953094997985,24136.427734375,644546.0,,,,,
2016-05-12,24036.691720951105,24884.458984375,24036.691720951105,24884.458984375,1044887.0,,,,,
2016-05-13,25433.015047249584,25482.883711323106,23687.61180467648,23737.48046875,2882657.0,,,,,
2016-05-16,23637.74076975205,23737.47808789549,23139.054179034836,23288.66015625,1197291.0,,,,,
2016-05-17,23687.61180467648,24136.429781338134,23338.531156161866,23737.48046875,1077982.0,,,,,
2016-05-18,23787.346746967218,23787.346746967218,23139.054179034836,23288.66015625,802795.0,,,,,
2016-05-19,23338.52878858125,23587.872083654165,23238.79147055208,23488.134765625,651979.0,,,,,
2016-05-20,23338.528815321723,23587.872110680328,23188.92283810656,23288.66015625,671603.0,,,,,
2016-05-23,23438.267134128968,23488.13579532976,23188.923828125,23188.923828125,752911.0,,,,,
2016-05-24,23238.790075841414,23388.39604390634,22341.154267451868,22740.103515625,1385670.0,,,,,
2016-05-25,23188.921912906342,23338.52788415247,22740.103999167957,22789.97265625,957774.0,,,,,
2016-05-26,22989.448228615307,23238.79152426454,22690.23627383623,23089.185546875,729978.0,,,,,
2016-05-27,23188.92182052453,24186.29495819198,23089.184506757785,23787.345703125,1423889.0,,,,,
2016-05-30,23936.954643476252,24036.691969616753,23488.136675844,23687.611328125,527765.0,,,,,
2016-05-31,23737.477046241627,24136.42630130861,23637.73973247488,23787.345703125,760415.0,,,,,
2016-06-01,23538.00442087576,23587.873082001013,23188.923792998983,23388.3984375,705980.0,,,,,
2016-06-02,23438.267098625252,23787.347726502023,23388.3984375,23388.3984375,547608.0,,,,,
2016-06-03,23288.660668002656,23438.26664850531,22989.448706997347,23139.0546875,609174.0,,,,,
2016-06-07,23139.054179034836,23637.74076975205,23139.054179034836,23288.66015625,689688.0,,,,,
2016-06-08,23587.870989183408,24784.71875,23587.870989183408,24784.71875,2095705.0,,,,,
2016-06-09,24884.45656982787,24884.45656982787,24236.164019525408,24635.11328125,1202892.0,,,,,
2016-06-10,24684.982473488348,24734.85113228377,24186.29588553416,24286.033203125,591026.0,,,,,
2016-06-13,24036.689909147903,24385.770520715836,23837.21527396623,24286.033203125,625401.0,,,,,
2016-06-14,24335.90394803826,24485.50993724901,23538.00533891425,23687.611328125,627032.0,,,,,
2016-06-15,23488.135759750505,23887.085048752535,23288.66111524949,23388.3984375,468992.0,,,,,
2016-06-16,24186.29588553416,24635.11381469293,24036.689909147903,24286.033203125,1564175.0,,,,,
2016-06-17,24684.981436598617,25233.536660306225,24535.375466496545,24784.71875,1383751.0,,,,,
2016-06-20,25034.06497203804,25283.408284809775,24635.115671603264,24884.458984375,935320.0,,,,,
2016-06-21,24884.457082442874,24884.457082442874,24385.770495014283,24485.5078125,565648.0,,,,,
2016-06-22,24286.033597019912,25034.06349108347,24286.033597019912,24934.326171875,719916.0,,,,,
2016-06-23,24535.376953125,24684.98293229188,24086.55901562435,24535.376953125,735980.0,,,,,
2016-06-24,24784.72050684163,25083.932468255138,22690.236776947077,22939.580078125,2127156.0,,,,,
2016-06-27,22391.02292347351,23139.052763798132,22241.416955408586,22740.103515625,1480578.0,,,,,
2016-06-28,22590.49989371548,23238.792489325795,22540.631232514686,23188.923828125,940361.0,,,,,
2016-06-29,23587.872566284947,23936.95318652956,23388.397926145168,23538.00390625,812728.0,,,,,
2016-06-30,23887.085980406,23986.823306546503,23488.136675844,23687.611328125,567158.0,,,,,
