date,name,position,change_dir,shares_before,shares_after,change_amount
2024-10-31,윤영준,,,0,0,0
2024-11-07,윤영준,,,0,0,0
2025-01-07,황경하,,,0,0,0
2025-01-07,박홍철,,,0,0,0
2025-02-04,김도형,,,0,0,0
2025-02-06,이한우,,,0,0,0
2025-02-06,강용희,,,0,0,0
2025-02-10,임재용,,,0,0,0
2025-02-11,채진석,,,0,0,0
2025-02-11,이용정,,,0,0,0
2025-02-12,이동훈,,,0,0,0
2025-02-12,민기홍,,,0,0,0
2025-02-12,최재원,,,0,0,0
2025-02-13,윤정일,,,0,0,0
2025-02-13,류성안,,,0,0,0
2025-02-14,신국현,,,0,0,0
2025-02-14,심보현,,,0,0,0
2025-02-17,김기홍,,,0,0,0
2025-02-17,최영,,,0,0,0
2025-02-18,이정한,,,0,0,0
2025-02-19,이중열,,,0,0,0
2025-02-19,이수영,,,0,0,0
2025-02-19,백운호,,,0,0,0
2025-02-19,안계현,,,0,0,0
2025-02-20,박홍철,,,0,0,0
2025-02-20,김범석,,,0,0,0
2025-02-20,최광묵,,,0,0,0
2025-02-20,이대성,,,0,0,0
2025-02-20,이종찬,,,0,0,0
2025-02-20,이상배,,,0,0,0
2025-02-20,박인주,,,0,0,0
2025-02-21,전재호,,,0,0,0
2025-02-21,임영빈,,,0,0,0
2025-02-21,정무식,,,0,0,0
2025-02-21,김민규,,,0,0,0
2025-02-24,최영,,,0,0,0
2025-02-24,박호준,,,0,0,0
2025-02-24,황경하,,,0,0,0
2025-02-24,장승복,,,0,0,0
2025-02-24,윤영근,,,0,0,0
2025-02-25,박영준,,,0,0,0
2025-02-25,신영석,,,0,0,0
2025-02-25,선종훈,,,0,0,0
2025-02-25,박수철,,,0,0,0
2025-02-27,이영호,,,0,0,0
2025-02-28,이상배,,,0,0,0
2025-02-28,임영빈,,,0,0,0
2025-02-28,이갑열,,,0,0,0
2025-02-28,임낙호,,,0,0,0
2025-02-28,송종관,,,0,0,0
2025-02-28,최광호,,,0,0,0
2025-02-28,오승민,,,0,0,0
2025-02-28,이상복,,,0,0,0
2025-02-28,김영훈,,,0,0,0
2025-02-28,황준하,,,0,0,0
2025-02-28,최훈,,,0,0,0
2025-02-28,백철욱,,,0,0,0
2025-02-28,신달원,,,0,0,0
2025-02-28,변경현,,,0,0,0
2025-03-04,구영철,,,0,0,0
2025-03-04,마근혁,,,0,0,0
2025-03-04,신재점,,,0,0,0
2025-03-04,이인기,,,0,0,0
2025-03-05,백상현,,,0,0,0
2025-03-05,성완상,,,0,0,0
2025-03-05,김재영,,,0,0,0
2025-03-05,이장훈,,,0,0,0
2025-03-06,이화섭,,,0,0,0
2025-03-06,임지홍,,,0,0,0
2025-03-10,김지훈,,,0,0,0
2025-03-10,김동원,,,0,0,0
2025-03-10,김태희,,,0,0,0
2025-03-10,구영철,,,0,0,0
2025-03-12,고현봉,,,0,0,0
2025-03-12,박상준,,,0,0,0
2025-03-12,정준택,,,0,0,0
2025-03-12,노재학,,,0,0,0
2025-03-13,배창훈,,,0,0,0
2025-03-14,김기영,,,0,0,0
2025-03-17,서희석,,,0,0,0
2025-03-21,구영철,,,0,0,0
2025-03-24,이제주,,,0,0,0
2025-04-02,이제주,,,0,0,0
2025-04-14,국민연금공단,,,0,0,0
2025-04-24,박주희,,,0,0,0
2025-04-28,김광수,,,0,0,0
2025-06-05,김기영,,,0,0,0
2025-07-03,국민연금공단,,,0,0,0
2025-07-03,이형석,,,0,0,0
2025-07-10,이형석,,,0,0,0
2025-07-24,이형석,,,0,0,0
2025-08-22,이형석,,,0,0,0
2025-09-16,이형석,,,0,0,0
2025-10-01,국민연금공단,,,0,0,0
2025-10-14,국민연금공단,,,0,0,0
2025-10-17,국민연금공단,,,0,0,0
2025-10-28,이형석,,,0,0,0
2025-10-28,이중열,,,0,0,0
2025-11-10,이형석,,,0,0,0
2025-12-29,이형석,,,0,0,0
2026-01-05,국민연금공단,,,0,0,0
2026-01-06,김진홍,,,0,0,0
2026-01-06,김제영,,,0,0,0
2026-01-07,권혜령,,,0,0,0
2026-01-08,박병규,,,0,0,0
2026-01-08,박준철,,,0,0,0
2026-01-27,이형석,,,0,0,0
2026-02-06,이종철,,,0,0,0
2026-02-06,조혁준,,,0,0,0
2026-02-06,우해동,,,0,0,0
2026-03-04,권성준,,,0,0,0
2026-03-04,김성광,,,0,0,0
2026-03-09,최원희,,,0,0,0
2026-03-09,이형석,,,0,0,0
2026-03-19,김동원,,,0,0,0
2026-03-27,최원희,,,0,0,0
2026-03-27,조혁준,,,0,0,0
2026-04-02,국민연금공단,,,0,0,0
2026-04-06,홍재혁,,,0,0,0
2026-04-16,이형석,,,0,0,0
2026-04-24,안찬호,,,0,0,0
2026-04-28,국민연금공단,,,0,0,0
2026-05-07,이형석,,,0,0,0
2026-05-07,조혁준,,,0,0,0
2026-05-12,김우진,,,0,0,0
2026-05-14,이형석,,,0,0,0
2026-05-14,이한우,,,0,0,0
2026-05-20,이한우,,,0,0,0
2026-05-22,김재영,,,0,0,0
2026-05-22,성완상,,,0,0,0
2026-05-22,조혁준,,,0,0,0
2026-05-22,박병규,,,0,0,0
2026-06-04,이형석,,,0,0,0
2026-06-10,이한우,,,0,0,0
2026-06-11,이동훈,,,0,0,0
2026-06-15,조혁준,,,0,0,0
2026-06-15,임낙호,,,0,0,0
2026-06-25,이형석,,,0,0,0
2026-06-30,김재영,,,0,0,0
2026-07-02,권성준,,,0,0,0
2026-07-15,조혁준,,,0,0,0
2024-10-31,윤영준,,,0,0,0
2024-11-07,윤영준,,,0,0,0
2025-01-07,황경하,,,0,0,0
2025-01-07,박홍철,,,0,0,0
2025-02-04,김도형,,,0,0,0
2025-02-06,이한우,,,0,0,0
2025-02-06,강용희,,,0,0,0
2025-02-10,임재용,,,0,0,0
2025-02-11,채진석,,,0,0,0
2025-02-11,이용정,,,0,0,0
2025-02-12,이동훈,,,0,0,0
2025-02-12,민기홍,,,0,0,0
2025-02-12,최재원,,,0,0,0
2025-02-13,윤정일,,,0,0,0
2025-02-13,류성안,,,0,0,0
2025-02-14,신국현,,,0,0,0
2025-02-14,심보현,,,0,0,0
2025-02-17,최영,,,0,0,0
2025-02-17,김기홍,,,0,0,0
2025-02-18,이정한,,,0,0,0
2025-02-19,백운호,,,0,0,0
2025-02-19,이중열,,,0,0,0
2025-02-19,이수영,,,0,0,0
2025-02-19,안계현,,,0,0,0
2025-02-20,최광묵,,,0,0,0
2025-02-20,김범석,,,0,0,0
2025-02-20,박홍철,,,0,0,0
2025-02-20,이대성,,,0,0,0
2025-02-20,이종찬,,,0,0,0
2025-02-20,이상배,,,0,0,0
2025-02-20,박인주,,,0,0,0
2025-02-21,정무식,,,0,0,0
2025-02-21,임영빈,,,0,0,0
2025-02-21,김민규,,,0,0,0
2025-02-21,전재호,,,0,0,0
2025-02-24,황경하,,,0,0,0
2025-02-24,박호준,,,0,0,0
2025-02-24,최영,,,0,0,0
2025-02-24,장승복,,,0,0,0
2025-02-24,윤영근,,,0,0,0
2025-02-25,박영준,,,0,0,0
2025-02-25,신영석,,,0,0,0
2025-02-25,선종훈,,,0,0,0
2025-02-25,박수철,,,0,0,0
2025-02-27,이영호,,,0,0,0
2025-02-28,이갑열,,,0,0,0
2025-02-28,임영빈,,,0,0,0
2025-02-28,이상배,,,0,0,0
2025-02-28,임낙호,,,0,0,0
2025-02-28,변경현,,,0,0,0
2025-02-28,신달원,,,0,0,0
2025-02-28,백철욱,,,0,0,0
2025-02-28,송종관,,,0,0,0
2025-02-28,최광호,,,0,0,0
2025-02-28,오승민,,,0,0,0
2025-02-28,이상복,,,0,0,0
2025-02-28,김영훈,,,0,0,0
2025-02-28,황준하,,,0,0,0
2025-02-28,최훈,,,0,0,0
2025-03-04,구영철,,,0,0,0
2025-03-04,신재점,,,0,0,0
2025-03-04,마근혁,,,0,0,0
2025-03-04,이인기,,,0,0,0
2025-03-05,성완상,,,0,0,0
2025-03-05,백상현,,,0,0,0
