current_assets,prev_current_assets,cash,short_term_investments,accounts_receivable,prev_accounts_receivable,inventory,ppe_net,prev_ppe_net,total_assets,current_liabilities,prev_current_liabilities,short_term_debt,long_term_debt,total_liabilities,retained_earnings,total_equity,revenue,prev_revenue,cost_of_goods_sold,prev_cogs,gross_profit,prev_gross_profit,sga_expense,prev_sga,operating_income,prev_operating_income,income_tax,net_income,cash_from_operations,capex,roe,debt_ratio,opm,year
689503604384,681215984294,240161671857,9270000000,369685386053,387926915107,577731368,75174024231,60480398815,829071190950.0,367984814924,380034473963,1965857508,3109848131,377482747597.0,425679102811,451588443353.0,1424858710213,1473376003002,1279323282648,1316199637147,145535427565,157176365855,75357005128,84262915543,70178422437,72913450312,75088422639,55228434571,45593036204,-26604467112,,,,2018
739052459114,689503604384,65862698470,208820000000,360427075194,369685386053,4840183226,73693451749,75174024231,1026696505989.0,398793805871,367984814924,2123971260,1096296448,511685705355.0,470769856941,515010800634.0,1571817874618,1424858710213,1408162395796,1279323282648,163655478822,145535427565,83443143580,75357005128,80212335242,70178422437,83355313107,56872512361,80202344907,-228161951985,,,,2019
797279633008,739052459114,95109207516,204520000000,365671270972,360427075194,4394700758,71440452838,73693451749,1077027006934.0,417384036610,398793805871,1419610132,652938520,514645776802.0,519919101430,562381230132.0,1562592548507,1571817874618,1392222339833,1408162395796,170370208674,163655478822,83556213874,83443143580,86813994800,80212335242,84405649775,60786032656,115616622185,-31288847271,,,,2020
1471052290897,797279633008,140294947136,575070000000,548666306807,365671270972,3378635997,94888270507,71440452838,2346122844458.0,721374123011,417384036610,424304273,309664550,970301489355.0,582038734694,1375821355103.0,2070382112277,1562592548507,1841144193288,1392222339833,229237918989,170370208674,133131641851,83556213874,96106277138,86813994800,97321208660,71368214141,219887129680,-122850432533,,,,2021
1695856233152,1471052290897,559531531699,190000000000,672124114514,548666306807,7758799639,109558023972,94888270507,2619436326622.0,883697779686,721374123011,341507657,29987114933,1129055501093.0,692226606942,1490380825529.0,2754508002996,2070382112277,2454717453699,1841144193288,299790549297,229237918989,157428355426,133131641851,142362193871,96106277138,154786545251,116170013150,201278094628,281478440556,,,,2022
1833666781000,1695856233000,482644959000,299680880000,764634316000,672124114000,4835690000,112968293000,109558024000,,922946477000,883697780000,0,0,,789038905000,,17609091000,15205124000,2725797447000,2454717454000,339217687000,299790549000,157804114000,157428355000,181413573000,142362194000,41424180000,140312627000,208891592000,-180352872000,,,,2023
2215496769000,1833666781000,382498198000,410000000000,1000098077000,764634316000,3481776000,184123274000,112968293000,,1242253167000,922946477000,0,49986086000,,900638918000,,26171742000,17609091000,3319106592000,2725797447000,394510685000,339217687000,170076567000,157804114000,224434118000,181413573000,51496788000,175182500000,255982289000,-274905567000,,,,2024
2334889228000,2215496769000,301124937000,503550000000,1053226912000,1000098077000,2346383000,289019002000,184123274000,,1342356441000,1242253167000,0,0,,1038288482000,,27945437000,26171742000,3806532174000,3319106592000,445535087000,394510685000,190232900000,170076567000,255302187000,224434118000,68538867000,186789322000,423608443000,-339404410000,,,,2025
