date,name,position,change_dir,shares_before,shares_after,change_amount
2024-05-14,장광익,,,0,0,0
2024-05-14,옥일진,,,0,0,0
2024-05-14,박장근,,,0,0,0
2024-05-14,정찬호,,,0,0,0
2024-12-23,박제성,,,0,0,0
2024-12-23,전현기,,,0,0,0
2025-03-14,윤수영,,,0,0,0
2025-03-26,윤수영,,,0,0,0
2025-04-18,이강행,,,0,0,0
2025-05-29,김춘수,,,0,0,0
2025-08-14,박장근,,,0,0,0
2025-08-14,전현기,,,0,0,0
2026-01-16,곽성민,,,0,0,0
2024-12-23,박제성,,,0,0,0
2024-12-23,전현기,,,0,0,0
2025-03-14,윤수영,,,0,0,0
2025-03-26,윤수영,,,0,0,0
2025-04-18,이강행,,,0,0,0
2025-05-29,김춘수,,,0,0,0
2025-08-14,박장근,,,0,0,0
2025-08-14,전현기,,,0,0,0
2026-01-16,곽성민,,,0,0,0
