date,name,position,change_dir,shares_before,shares_after,change_amount
2024-12-09,박민재,,,0,0,0
2024-12-09,고영동,,,0,0,0
2024-12-09,오화종,,,0,0,0
2024-12-09,이병주,,,0,0,0
2024-12-09,정진갑,,,0,0,0
2024-12-10,유승협,,,0,0,0
2024-12-12,박준규,,,0,0,0
2025-01-08,홍선기,,,0,0,0
2025-03-27,박준규,,,0,0,0
2025-03-27,홍원학,,,0,0,0
2025-03-27,이완삼,,,0,0,0
2025-03-27,우무철,,,0,0,0
2025-03-27,허정무,,,0,0,0
2025-03-27,오성용,,,0,0,0
2025-03-27,송상진,,,0,0,0
2025-06-12,이길호,,,0,0,0
2025-12-01,김창훈,,,0,0,0
2025-12-01,김진호,,,0,0,0
2025-12-01,이주경,,,0,0,0
2025-12-01,이길호,,,0,0,0
2025-12-02,박훈민,,,0,0,0
2024-12-09,박민재,,,0,0,0
2024-12-09,고영동,,,0,0,0
2024-12-09,오화종,,,0,0,0
2024-12-09,이병주,,,0,0,0
2024-12-09,정진갑,,,0,0,0
2024-12-10,유승협,,,0,0,0
2024-12-12,박준규,,,0,0,0
2025-01-08,홍선기,,,0,0,0
2025-03-27,박준규,,,0,0,0
2025-03-27,홍원학,,,0,0,0
2025-03-27,이완삼,,,0,0,0
2025-03-27,우무철,,,0,0,0
2025-03-27,허정무,,,0,0,0
2025-03-27,오성용,,,0,0,0
2025-03-27,송상진,,,0,0,0
2025-06-12,이길호,,,0,0,0
2025-12-01,김창훈,,,0,0,0
2025-12-01,김진호,,,0,0,0
2025-12-01,이주경,,,0,0,0
2025-12-01,이길호,,,0,0,0
2025-12-02,박훈민,,,0,0,0
