year,quarter,eps_estimate,eps_reported,earnings_surprise,earnings_momentum,surprise_pct,operating_income,prev_operating_income,revenue,prev_revenue,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq
2020,Q2,1.22,1.26,0.0299,1.0,2.99,0,0,0,0,0,0,0,0,0
2020,Q3,1.15,1.18,0.028,0.0,2.8,0,0,0,0,0,0,0,0,0
2020,Q4,1.21,1.25,0.029,0.0,2.9,0,0,0,0,0,0,0,0,0
2021,Q1,1.17,1.21,0.033,1.0,3.3,0,0,0,0,0,0,0,0,0
2021,Q2,1.29,1.31,0.0162,0.0,1.62,0,0,0,0,0,0,0,0,0
2021,Q3,1.3,1.37,0.0547,1.0,5.47,0,0,0,0,0,0,0,0,0
2021,Q4,1.36,1.41,0.0364,1.0,3.64,0,0,0,0,0,0,0,0,0
2022,Q1,1.28,1.31,0.0218,1.0,2.18,0,0,0,0,0,0,0,0,0
2022,Q2,1.32,1.35,0.0205,1.0,2.05,0,0,0,0,0,0,0,0,0
2022,Q3,1.33,1.31,-0.0113,0.0,-1.13,0,0,0,0,0,0,0,0,0
2022,Q4,1.29,1.32,0.0253,1.0,2.53,0,0,0,0,0,0,0,0,0
2023,Q1,1.19,1.19,0.0026,0.0,0.26,0,0,0,0,0,0,0,0,0
2023,Q2,1.19,1.2,0.0056,0.0,0.56,0,0,0,0,0,0,0,0,0
2023,Q3,1.17,1.21,0.0377,1.0,3.77,0,0,0,0,0,0,0,0,0
2023,Q4,1.18,1.22,0.0355,1.0,3.55,0,0,0,0,0,0,0,0,0
2024,Q1,1.08,1.08,-0.0015,0.0,-0.15,0,0,0,0,0,0,0,0,0
2024,Q2,1.12,1.15,0.0256,0.0,2.56,0,0,0,0,0,0,0,0,0
2024,Q3,1.15,1.15,,0.0,,0,0,0,0,0,0,0,0,0
2024,Q4,1.18,1.19,0.0071,1.0,0.71,0,0,0,0,0,0,0,0,0
2025,Q1,1.1,1.1,0.0032,0.0,0.32,0,0,0,0,0,0,0,0,0
2025,Q2,1.15,1.19,0.0366,1.0,3.66,0,0,0,0,0,0,0,0,0
2025,Q3,1.19,1.22,0.0259,1.0,2.59,0,0,0,0,0,0,0,0,0
2025,Q4,1.19,1.21,0.0153,0.0,1.53,0,0,0,0,0,0,0,0,0
2026,Q1,1.06,1.09,0.0328,0.0,3.28,0,0,0,0,0,0,0,0,0
