year,quarter,operating_income,prev_operating_income,single_q_income,single_q_revenue,revenue_yoy,earnings_yoy,earnings_qoq,earnings_surprise,earnings_momentum
2025,Q1,304505000000.0,0.0,304505000000.0,,,,,0.0,0.0
2025,Q2,235640000000.0,0.0,-68865000000.0,,,,-1.2261539219388844,-0.7071067811865476,-1.0
2025,Q3,257128000000.0,0.0,21488000000.0,,,,-1.3120307848689465,-0.3296890153235569,-2.0
