date,close,volume,inst_net_buy,foreign_net_buy,foreign_net_buy_norm,inst_net_buy_norm,foreign_ratio_feat,short_proxy_score,source
2018-09-12,10051,21451,0,0,0.0,0.0,,0.0,ohlcv_proxy
2018-09-13,10001,2106,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-14,9961,4413,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-17,10036,5568,0,0,0.0,0.0,,0.0,ohlcv_proxy
2018-09-18,10001,2191,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-19,9941,16569,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-20,9936,3364,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-21,9882,3377,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-27,9887,2114,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-09-28,9847,3703,0,0,-0.0,0.0,,0.0,ohlcv_proxy
2018-10-01,9857,12637,0,0,-0.0,0.1,-0.012515,0.0,ohlcv_proxy
2018-10-02,9931,892,0,0,-0.0,0.1,-0.013626,0.0,ohlcv_proxy
2018-10-04,9941,1330,0,0,-0.0,0.1,-0.013362,0.0,ohlcv_proxy
2018-10-05,9946,2090,0,0,-0.0,0.1,-0.012699,0.0,ohlcv_proxy
2018-10-08,9946,1394,0,0,-0.0,0.1,-0.011561,0.0,ohlcv_proxy
2018-10-10,9976,1534,0,0,0.0,0.1,-0.004838,0.0,ohlcv_proxy
2018-10-11,10096,6304,0,0,0.0,0.1,0.002222,0.0,ohlcv_proxy
2018-10-12,9991,1977,0,0,0.0,0.1,0.002903,0.0,ohlcv_proxy
2018-10-15,10026,7540,0,0,0.0,0.1,0.003882,0.0,ohlcv_proxy
2018-10-16,9971,2153,0,0,-0.0,0.1,0.006173,0.0,ohlcv_proxy
2018-10-17,9951,2059,0,0,-0.0,0.0,0.007833,0.0,ohlcv_proxy
2018-10-18,10001,1144,0,0,0.0,0.0,0.004888,0.0,ohlcv_proxy
2018-10-19,9986,789,0,0,0.0,0.0,0.004961,0.0,ohlcv_proxy
2018-10-22,9936,3813,0,0,-0.0,0.0,0.001274,0.0,ohlcv_proxy
2018-10-23,10046,1539,0,0,0.0,0.0,0.002387,0.0,ohlcv_proxy
2018-10-24,10006,2914,0,0,0.0,0.0,0.003398,0.0,ohlcv_proxy
2018-10-25,10101,15057,0,0,0.0,0.1,0.007513,0.0,ohlcv_proxy
2018-10-26,10140,14398,0,0,0.0,0.2,0.007766,0.0,ohlcv_proxy
2018-10-29,10165,5288,0,0,0.0,0.2,0.009053,0.0,ohlcv_proxy
2018-10-30,10126,7139,0,0,0.0,0.1,0.007955,0.0,ohlcv_proxy
2018-10-31,10111,654,0,0,0.0,0.1,0.005774,0.0,ohlcv_proxy
2018-11-01,10086,8108,0,0,0.0,0.0,0.005625,0.0,ohlcv_proxy
2018-11-02,9922,15924,0,0,-0.0,-0.1,-0.001466,0.0,ohlcv_proxy
2018-11-05,9922,1616,0,0,-0.0,-0.1,-0.004064,0.0,ohlcv_proxy
