date,news_sentiment_mean,news_sentiment_std,news_count,volume_ratio,source,news_positive_total,news_negative_total,news_pos_ratio,news_intensity
2016-06-24,0.5458,0.0761,0,1.8336,price_proxy,,,,
2016-06-27,0.5178,0.0779,0,0.8346,price_proxy,,,,
2016-06-28,0.4911,0.0741,0,0.6172,price_proxy,,,,
2016-06-29,0.4868,0.0746,0,0.6378,price_proxy,,,,
2016-06-30,0.5566,0.0841,0,1.4737,price_proxy,,,,
2016-07-01,0.6566,0.0854,0,1.4166,price_proxy,,,,
2016-07-04,0.6678,0.0871,0,1.4291,price_proxy,,,,
2016-07-05,0.7009,0.0857,0,0.7513,price_proxy,,,,
2016-07-06,0.6814,0.0857,0,1.4194,price_proxy,,,,
2016-07-07,0.6271,0.0843,0,0.9471,price_proxy,,,,
2016-07-08,0.583,0.0841,0,0.8067,price_proxy,,,,
2016-07-11,0.5733,0.084,0,0.9449,price_proxy,,,,
2016-07-12,0.5852,0.0823,0,0.7826,price_proxy,,,,
2016-07-13,0.573,0.0786,0,1.6784,price_proxy,,,,
2016-07-14,0.5239,0.0733,0,0.8495,price_proxy,,,,
2016-07-15,0.5359,0.071,0,0.8816,price_proxy,,,,
2016-07-18,0.5118,0.0678,0,0.6237,price_proxy,,,,
2016-07-19,0.4922,0.068,0,0.7146,price_proxy,,,,
2016-07-20,0.5039,0.0681,0,0.5656,price_proxy,,,,
2016-07-21,0.4803,0.0725,0,1.7049,price_proxy,,,,
2016-07-22,0.4726,0.0639,0,0.8462,price_proxy,,,,
2016-07-25,0.4844,0.0635,0,0.6986,price_proxy,,,,
2016-07-26,0.4961,0.0606,0,0.4791,price_proxy,,,,
2016-07-27,0.5625,0.0669,0,1.886,price_proxy,,,,
2016-07-28,0.6392,0.0549,0,1.3542,price_proxy,,,,
2016-07-29,0.4921,0.0933,0,2.455,price_proxy,,,,
2016-08-01,0.4724,0.0915,0,1.6262,price_proxy,,,,
2016-08-02,0.5078,0.0947,0,0.8342,price_proxy,,,,
2016-08-03,0.4205,0.0958,0,0.5065,price_proxy,,,,
2016-08-04,0.3104,0.1032,0,1.8734,price_proxy,,,,
2016-08-05,0.4323,0.1032,0,1.4413,price_proxy,,,,
2016-08-08,0.4641,0.1033,0,1.0665,price_proxy,,,,
