date,short_proxy_vol,short_proxy_foreign,short_proxy_score
2026-02-19,0.0,0,0.0
2026-02-20,0.0,0,0.0
2026-02-23,0.872,0,0.436
2026-02-24,0.825,0,0.412
2026-02-25,0.367,0,0.184
2026-02-26,0.0,0,0.0
2026-02-27,0.746,0,0.373
2026-03-03,1.154,0,0.577
2026-03-04,1.865,0,0.932
2026-03-05,0.0,1,0.5
2026-03-06,0.0,0,0.0
2026-03-09,0.0,0,0.0
2026-03-10,0.0,0,0.0
2026-03-11,1.196,1,1.098
2026-03-12,0.0,0,0.0
2026-03-13,0.805,0,0.402
2026-03-16,0.623,0,0.312
2026-03-17,1.426,0,0.713
2026-03-18,0.0,0,0.0
2026-03-19,0.648,0,0.324
2026-03-20,0.0,0,0.0
2026-03-23,0.727,0,0.364
2026-03-24,0.0,0,0.0
2026-03-25,2.999,0,1.5
2026-03-26,0.803,0,0.402
2026-03-27,0.0,0,0.0
2026-03-30,0.456,0,0.228
2026-03-31,0.0,0,0.0
2026-04-01,0.0,0,0.0
2026-04-02,0.0,0,0.0
2026-04-03,0.0,1,0.5
2026-04-06,1.398,1,1.199
2026-04-07,1.241,0,0.62
2026-04-08,0.0,1,0.5
2026-04-09,0.664,0,0.332
2026-04-10,0.0,0,0.0
2026-04-13,0.0,1,0.5
2026-04-14,0.0,1,0.5
2026-04-15,0.0,0,0.0
2026-04-16,0.0,0,0.0
2026-04-17,0.0,0,0.0
2026-04-20,0.622,0,0.311
2026-04-21,1.59,0,0.795
2026-04-22,0.0,0,0.0
2026-04-23,0.0,0,0.0
2026-04-24,0.0,1,0.5
2026-04-27,0.0,0,0.0
2026-04-28,1.073,0,0.536
2026-04-29,0.0,0,0.0
2026-04-30,0.0,0,0.0
2026-05-04,0.0,0,0.0
2026-05-06,0.811,0,0.406
2026-05-07,1.057,0,0.528
2026-05-08,0.0,0,0.0
2026-05-11,0.0,0,0.0
2026-05-12,0.0,0,0.0
2026-05-13,1.032,0,0.516
2026-05-14,0.0,0,0.0
2026-05-15,0.916,0,0.458
2026-05-18,1.119,0,0.56
2026-05-19,0.0,0,0.0
