날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2019-05-10,9500.0,9875.0,8675.0,9425.0,3938860.0,,,,,
2019-05-13,9425.0,9425.0,8700.0,8725.0,891242.0,,,,,
2019-05-14,8375.0,9150.0,8150.0,9125.0,1315524.0,,,,,
2019-05-15,9200.0,10050.0,9025.0,9750.0,1359398.0,,,,,
2019-05-16,9750.0,9950.0,9150.0,9275.0,713052.0,,,,,
2019-05-17,9400.0,9400.0,8300.0,8375.0,1724568.0,,,,,
2019-05-20,8325.0,8450.0,7500.0,7600.0,1371322.0,,,,,
2019-05-21,7550.0,7950.0,7550.0,7550.0,763564.0,,,,,
2019-05-22,7650.0,7824.0,7450.0,7450.0,867168.0,,,,,
2019-05-23,7400.0,7575.0,7025.0,7425.0,820234.0,,,,,
2019-05-24,7275.0,7525.0,7075.0,7200.0,695078.0,,,,,
2019-05-27,7225.0,7275.0,6750.0,6900.0,963856.0,,,,,
2019-05-28,6925.0,7525.0,6925.0,7225.0,1135594.0,,,,,
2019-05-29,7175.0,7525.0,6800.0,7500.0,1222804.0,,,,,
2019-05-30,7375.0,8025.0,7325.0,7700.0,1529986.0,,,,,
2019-05-31,7650.0,7775.0,7450.0,7450.0,458000.0,,,,,
2019-06-03,7400.0,7475.0,7149.0,7475.0,498386.0,,,,,
2019-06-04,7450.0,7524.0,7200.0,7250.0,421416.0,,,,,
2019-06-05,7500.0,8000.0,7425.0,7975.0,1575844.0,,,,,
2019-06-07,8200.0,8600.0,8100.0,8350.0,1630656.0,,,,,
2019-06-10,8300.0,8700.0,8200.0,8675.0,819060.0,,,,,
2019-06-11,8725.0,8975.0,8450.0,8625.0,657664.0,,,,,
2019-06-12,8650.0,8750.0,8250.0,8550.0,552456.0,,,,,
2019-06-13,8550.0,8850.0,8275.0,8425.0,445306.0,,,,,
2019-06-14,8349.0,8475.0,8000.0,8150.0,525620.0,,,,,
2019-06-17,8074.0,8349.0,8050.0,8150.0,200132.0,,,,,
2019-06-18,8200.0,8550.0,8200.0,8375.0,402048.0,,,,,
2019-06-19,8650.0,8725.0,8225.0,8275.0,565002.0,,,,,
2019-06-20,8350.0,8375.0,8125.0,8350.0,278452.0,,,,,
2019-06-21,8400.0,8525.0,8100.0,8175.0,372134.0,,,,,
2019-06-24,8225.0,8225.0,7825.0,7925.0,471444.0,,,,,
2019-06-25,7874.0,8125.0,7850.0,7950.0,207090.0,,,,,
2019-06-26,7950.0,8350.0,7950.0,8050.0,374408.0,,,,,
2019-06-27,8175.0,8800.0,8100.0,8450.0,1513322.0,,,,,
2019-06-28,8325.0,8675.0,8300.0,8425.0,561230.0,,,,,
2019-07-01,8400.0,8525.0,7900.0,8175.0,550780.0,,,,,
2019-07-02,8125.0,8650.0,8049.0,8650.0,457212.0,,,,,
2019-07-03,8725.0,9100.0,8425.0,8625.0,1211458.0,,,,,
2019-07-04,8625.0,8800.0,8475.0,8650.0,435842.0,,,,,
2019-07-05,8575.0,8650.0,8175.0,8175.0,603962.0,,,,,
2019-07-08,8100.0,8100.0,7500.0,7600.0,496022.0,,,,,
2019-07-09,7625.0,8000.0,7374.0,7750.0,432828.0,,,,,
2019-07-10,7750.0,8175.0,7750.0,8000.0,670918.0,,,,,
2019-07-11,8124.0,8650.0,8025.0,8575.0,769418.0,,,,,
2019-07-12,8675.0,8950.0,8475.0,8750.0,493966.0,,,,,
2019-07-15,8750.0,8875.0,8500.0,8875.0,295428.0,,,,,
