날짜,시가,고가,저가,종가,거래량,Open,High,Low,Close,Volume
2016-04-25,5310.0,5350.0,5200.0,5240.0,197703.0,,,,,
2016-04-26,5220.0,5240.0,5120.0,5150.0,240977.0,,,,,
2016-04-27,5180.0,5250.0,5110.0,5160.0,173206.0,,,,,
2016-04-28,5140.0,5300.0,5140.0,5270.0,190424.0,,,,,
2016-04-29,5240.0,5260.0,5140.0,5190.0,130633.0,,,,,
2016-05-02,5190.0,5210.0,4920.0,4990.0,311072.0,,,,,
2016-05-03,4930.0,5090.0,4920.0,5020.0,149692.0,,,,,
2016-05-04,5010.0,5010.0,4930.0,4935.0,117013.0,,,,,
2016-05-09,4990.0,4990.0,4870.0,4925.0,122459.0,,,,,
2016-05-10,4925.0,5000.0,4925.0,4995.0,126609.0,,,,,
2016-05-11,5030.0,5030.0,4930.0,5000.0,120699.0,,,,,
2016-05-12,5060.0,5060.0,4935.0,5000.0,75746.0,,,,,
2016-05-13,5020.0,5020.0,4960.0,4995.0,100919.0,,,,,
2016-05-16,4955.0,5040.0,4865.0,4995.0,144780.0,,,,,
2016-05-17,5030.0,5050.0,4930.0,4985.0,114073.0,,,,,
2016-05-18,4985.0,4990.0,4800.0,4800.0,172411.0,,,,,
2016-05-19,4810.0,4870.0,4750.0,4800.0,159710.0,,,,,
2016-05-20,4820.0,4980.0,4800.0,4885.0,104514.0,,,,,
2016-05-23,4885.0,4990.0,4885.0,4940.0,102439.0,,,,,
2016-05-24,4915.0,4985.0,4825.0,4950.0,107590.0,,,,,
2016-05-25,4950.0,5050.0,4895.0,4960.0,177069.0,,,,,
2016-05-26,4960.0,5000.0,4905.0,4910.0,59496.0,,,,,
2016-05-27,4910.0,5060.0,4900.0,4955.0,151896.0,,,,,
2016-05-30,4950.0,5010.0,4950.0,4970.0,116659.0,,,,,
2016-05-31,4995.0,5200.0,4965.0,5090.0,443972.0,,,,,
2016-06-01,5070.0,5130.0,5010.0,5100.0,117073.0,,,,,
2016-06-02,5120.0,5120.0,5040.0,5090.0,124913.0,,,,,
2016-06-03,5130.0,5300.0,5120.0,5160.0,348894.0,,,,,
2016-06-07,5160.0,5230.0,5130.0,5190.0,165393.0,,,,,
2016-06-08,5190.0,5280.0,5160.0,5240.0,191580.0,,,,,
2016-06-09,5260.0,5810.0,5240.0,5800.0,3227714.0,,,,,
2016-06-10,5780.0,5860.0,5680.0,5850.0,1443383.0,,,,,
2016-06-13,5820.0,5920.0,5650.0,5920.0,780735.0,,,,,
2016-06-14,5940.0,6000.0,5790.0,5840.0,680195.0,,,,,
2016-06-15,5890.0,6090.0,5800.0,5810.0,1459843.0,,,,,
2016-06-16,5920.0,6200.0,5820.0,6150.0,2631529.0,,,,,
2016-06-17,6150.0,6180.0,5920.0,6040.0,1515548.0,,,,,
2016-06-20,5990.0,6100.0,5920.0,6100.0,747976.0,,,,,
2016-06-21,6100.0,6270.0,6040.0,6120.0,1503018.0,,,,,
2016-06-22,6160.0,6490.0,6130.0,6450.0,1991878.0,,,,,
2016-06-23,6350.0,6490.0,6070.0,6170.0,1085144.0,,,,,
2016-06-24,6310.0,6410.0,5800.0,6150.0,2185237.0,,,,,
2016-06-27,5970.0,6300.0,5960.0,6280.0,893818.0,,,,,
2016-06-28,6160.0,6600.0,6160.0,6590.0,1225143.0,,,,,
2016-06-29,6660.0,6730.0,6390.0,6480.0,931833.0,,,,,
2016-06-30,6450.0,6470.0,6080.0,6120.0,1291005.0,,,,,
2016-07-01,6190.0,6350.0,6150.0,6320.0,800794.0,,,,,
2016-07-04,6380.0,6380.0,6120.0,6120.0,634952.0,,,,,
2016-07-05,6160.0,6270.0,6100.0,6200.0,402830.0,,,,,
2016-07-06,6220.0,6300.0,6100.0,6120.0,477211.0,,,,,
2016-07-07,6120.0,6130.0,5860.0,6000.0,987825.0,,,,,
2016-07-08,6010.0,6030.0,5680.0,5880.0,1026878.0,,,,,
2016-07-11,5870.0,5990.0,5770.0,5880.0,363668.0,,,,,
2016-07-12,5880.0,5950.0,5810.0,5890.0,379149.0,,,,,
2016-07-13,5890.0,5910.0,5720.0,5770.0,473843.0,,,,,
2016-07-14,5750.0,5940.0,5720.0,5920.0,469907.0,,,,,
2016-07-15,5940.0,5940.0,5620.0,5640.0,668910.0,,,,,
2016-07-18,5660.0,5840.0,5620.0,5720.0,491938.0,,,,,
2016-07-19,5780.0,5840.0,5700.0,5730.0,254555.0,,,,,
2016-07-20,5720.0,5760.0,5550.0,5630.0,501295.0,,,,,
2016-07-21,5660.0,5700.0,5620.0,5660.0,207082.0,,,,,
2016-07-22,5670.0,5680.0,5580.0,5600.0,192209.0,,,,,
2016-07-25,5650.0,5650.0,5590.0,5600.0,160742.0,,,,,
2016-07-26,5610.0,5780.0,5560.0,5750.0,298119.0,,,,,
2016-07-27,5790.0,5800.0,5500.0,5560.0,462112.0,,,,,
2016-07-28,5520.0,5570.0,5250.0,5300.0,1035623.0,,,,,
2016-07-29,5280.0,5380.0,5270.0,5300.0,256128.0,,,,,
2016-08-01,5300.0,5410.0,5250.0,5370.0,226587.0,,,,,
2016-08-02,5340.0,5440.0,5050.0,5080.0,838677.0,,,,,
2016-08-03,5070.0,5070.0,4930.0,4985.0,455990.0,,,,,
2016-08-04,5010.0,5080.0,4950.0,4970.0,345666.0,,,,,
2016-08-05,4930.0,4970.0,4720.0,4800.0,759883.0,,,,,
2016-08-08,4805.0,4965.0,4800.0,4965.0,380061.0,,,,,
2016-08-09,4965.0,5030.0,4885.0,4915.0,464778.0,,,,,
2016-08-10,4920.0,5040.0,4870.0,5040.0,325682.0,,,,,
2016-08-11,4970.0,5030.0,4885.0,4920.0,262265.0,,,,,
2016-08-12,4930.0,4950.0,4890.0,4940.0,111219.0,,,,,
2016-08-16,4945.0,5350.0,4865.0,5220.0,1215222.0,,,,,
2016-08-17,5180.0,5230.0,5070.0,5110.0,357186.0,,,,,
2016-08-18,5140.0,5220.0,5110.0,5150.0,234216.0,,,,,
2016-08-19,5150.0,5260.0,5110.0,5170.0,262626.0,,,,,
2016-08-22,5190.0,5210.0,5050.0,5050.0,184503.0,,,,,
2016-08-23,5050.0,5130.0,4970.0,4980.0,261704.0,,,,,
2016-08-24,5030.0,5030.0,4945.0,4975.0,146658.0,,,,,
2016-08-25,5020.0,5020.0,4945.0,5010.0,128641.0,,,,,
2016-08-26,4925.0,5010.0,4885.0,4915.0,168601.0,,,,,
2016-08-29,4920.0,4995.0,4915.0,4965.0,140527.0,,,,,
2016-08-30,4945.0,5110.0,4945.0,5070.0,185910.0,,,,,
2016-08-31,5070.0,5090.0,4980.0,5020.0,138607.0,,,,,
2016-09-01,5020.0,5120.0,4965.0,5080.0,181188.0,,,,,
2016-09-02,5160.0,5170.0,5080.0,5130.0,227316.0,,,,,
2016-09-05,5160.0,5160.0,5060.0,5090.0,186343.0,,,,,
2016-09-06,5090.0,5160.0,5060.0,5080.0,272930.0,,,,,
2016-09-07,5110.0,5120.0,4985.0,5000.0,204929.0,,,,,
2016-09-08,4930.0,5020.0,4930.0,4990.0,137196.0,,,,,
2016-09-09,4960.0,5000.0,4895.0,4910.0,95342.0,,,,,
2016-09-12,4890.0,4890.0,4785.0,4785.0,191553.0,,,,,
2016-09-13,4800.0,4865.0,4785.0,4845.0,117653.0,,,,,
2016-09-19,4900.0,4950.0,4750.0,4920.0,125131.0,,,,,
2016-09-20,4850.0,4975.0,4850.0,4970.0,148298.0,,,,,
2016-09-21,4970.0,4995.0,4930.0,4970.0,108594.0,,,,,
2016-09-22,5010.0,5010.0,4935.0,4970.0,116771.0,,,,,
2016-09-23,4970.0,5010.0,4920.0,4965.0,139080.0,,,,,
2016-09-26,4995.0,4995.0,4930.0,4960.0,87841.0,,,,,
2016-09-27,4960.0,4960.0,4870.0,4890.0,216447.0,,,,,
2016-09-28,4935.0,4955.0,4880.0,4910.0,159761.0,,,,,
2016-09-29,4910.0,5100.0,4900.0,5060.0,460192.0,,,,,
2016-09-30,5020.0,5060.0,4950.0,5060.0,290357.0,,,,,
