date,name,position,change_dir,shares_before,shares_after,change_amount
2024-07-31,HD한국조선해양,,,0,0,0
2024-07-31,피티제이호,,,0,0,0
2024-08-14,강영,,,0,0,0
2024-08-20,피티제이호,,,0,0,0
2024-09-03,여인표,,,0,0,0
2024-10-16,피티제이호,,,0,0,0
2024-12-03,피티제이호,,,0,0,0
2024-12-04,우영제,,,0,0,0
2026-06-04,유정대,,,0,0,0
2026-06-04,이용화,,,0,0,0
2024-07-31,HD한국조선해양,,,0,0,0
2024-07-31,피티제이호,,,0,0,0
2024-08-14,강영,,,0,0,0
2024-08-20,피티제이호,,,0,0,0
2024-09-03,여인표,,,0,0,0
2024-10-16,피티제이호,,,0,0,0
2024-12-03,피티제이호,,,0,0,0
2024-12-04,우영제,,,0,0,0
2026-06-04,유정대,,,0,0,0
2026-06-04,이용화,,,0,0,0
