close,high,low,open,volume
18475.0,18830.0,18445.0,18605.0,0
18655.0,18660.0,18300.0,18450.0,104076
18545.0,18690.0,18465.0,18640.0,72187
18620.0,18765.0,18500.0,18510.0,63761
18420.0,18615.0,18375.0,18605.0,48807
18605.0,18630.0,18390.0,18420.0,28594
18615.0,18675.0,18530.0,18600.0,12160
18785.0,18795.0,18550.0,18615.0,7984
18895.0,18915.0,18735.0,18750.0,31104
18970.0,18975.0,18855.0,18870.0,9422
19065.0,19180.0,18920.0,18970.0,26036
18980.0,19080.0,18875.0,19050.0,23229
18800.0,18980.0,18765.0,18980.0,12880
18700.0,18860.0,18700.0,18805.0,26080
18810.0,18850.0,18735.0,18735.0,15503
18725.0,18820.0,18720.0,18810.0,17907
18810.0,18810.0,18690.0,18760.0,13816
18850.0,18850.0,18780.0,18810.0,5319
18870.0,18900.0,18835.0,18850.0,7394
18900.0,18910.0,18845.0,18880.0,710
18880.0,18905.0,18835.0,18895.0,4694
18845.0,18915.0,18845.0,18905.0,2234
19040.0,19075.0,18850.0,18865.0,18943
19025.0,19075.0,19025.0,19045.0,1510
19075.0,19125.0,18985.0,19020.0,3123
19200.0,19200.0,19080.0,19100.0,8932
19260.0,19275.0,19200.0,19205.0,6941
19195.0,19275.0,19140.0,19260.0,4593
19160.0,19260.0,19150.0,19200.0,2048
19220.0,19245.0,19160.0,19180.0,4679
19160.0,19250.0,19160.0,19250.0,575
19090.0,19190.0,19075.0,19190.0,2726
18925.0,19060.0,18925.0,19060.0,3371
18825.0,18985.0,18825.0,18960.0,659
18725.0,18850.0,18725.0,18850.0,11210
18650.0,18770.0,18635.0,18750.0,17000
18605.0,18665.0,18535.0,18650.0,10570
18640.0,18640.0,18530.0,18565.0,9585
18720.0,18745.0,18665.0,18665.0,15429
18560.0,18680.0,18535.0,18680.0,11305
18530.0,18600.0,18530.0,18560.0,9331
18820.0,18840.0,18565.0,18565.0,5580
18885.0,18900.0,18805.0,18830.0,10770
18895.0,18905.0,18850.0,18885.0,2293
18980.0,19015.0,18865.0,18865.0,9389
18940.0,18980.0,18900.0,18980.0,2076
18915.0,18990.0,18885.0,18940.0,9729
19025.0,19025.0,18900.0,18910.0,10396
18855.0,19020.0,18855.0,19000.0,6112
18885.0,18925.0,18825.0,18850.0,4186
18920.0,18955.0,18890.0,18920.0,1655
18860.0,18995.0,18860.0,18920.0,1058
18840.0,18895.0,18800.0,18850.0,1099
18825.0,18885.0,18805.0,18840.0,1750
18900.0,18900.0,18825.0,18880.0,1671
18945.0,18945.0,18900.0,18925.0,901
19025.0,19035.0,18930.0,18950.0,1500
19085.0,19090.0,19000.0,19020.0,927
19025.0,19085.0,19020.0,19085.0,4177
19015.0,19045.0,18970.0,19025.0,3621
19050.0,19075.0,18960.0,18990.0,3979
19080.0,19080.0,19000.0,19055.0,1713
19070.0,19075.0,19025.0,19055.0,713
19100.0,19100.0,19060.0,19075.0,819
19150.0,19150.0,19065.0,19090.0,277
19150.0,19160.0,19110.0,19150.0,1434
19110.0,19140.0,19080.0,19120.0,8111
19150.0,19150.0,19105.0,19110.0,1406
19065.0,19160.0,19065.0,19125.0,3266
19085.0,19115.0,19035.0,19080.0,8784
18995.0,19075.0,18960.0,19050.0,12991
19035.0,19100.0,18995.0,18995.0,4929
